Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Neumora Therapeutics,https://www.crunchbase.com/organization/neumora-therapeutics,"Biotechnology, Health Care, Medical","Watertown, Massachusetts, United States",Neumora Therapeutics operates as a clinical-stage biotechnology company.,"37,346",,Active,2019-01-01,year,2023-09-15,day,,,For Profit,https://neumoratx.com/,Neumora Therapeutics operates as a clinical-stage biotechnology company pioneering precision medicines for brain diseases through the integration of data science and neuroscience.,IPO,612000000,USD,612000000
Swing Therapeutics,https://www.crunchbase.com/organization/swing-therapeutics,"Biotechnology, Therapeutics","San Francisco, California, United States",Swing Therapeutics provides digital therapeutics for people with chronic conditions.,"37,403",,Active,2019-06-01,day,,,,,For Profit,https://www.swingtherapeutics.com/,"Swing is creating the next generation of safe and effective digital therapeutics for people with chronic conditions. Our team of passionate scientists, clinicians, and technologists are partnering with some of the world’s top researchers to develop evidence-based transformative digital treatments. Swing’s solutions empower patients to regain control of their illnesses. Together, we are helping people achieve improved health so that they can lead more joyful, vibrant lives.",Early Stage Venture,19300000,USD,19300000
Vedere Bio ll,https://www.crunchbase.com/organization/vedere-bio,"Biotechnology, Health Care, Therapeutics","Cambridge, Massachusetts, United States",Vedere Bio is developing gene therapy products to restore functional vision to patients who have suffered vision loss.,"37,513",$1M to $10M,Active,2019-06-01,month,2020-10-29,day,,,For Profit,https://www.vederebio.com,"Vedere is developing cutting-edge gene therapy products to restore functional vision to patients who have suffered vision loss from Inherited Retinal Degenerations (IRDs), as well as other causes of both genetic and non-genetic vision loss. While the vast majority of ocular gene therapies only limit the rate of inevitable vision loss, we aim to restore lost vision regardless of a patient’s underlying genetics or their stage of disease.",M&A,98000000,USD,98000000
Polycarbin,https://www.crunchbase.com/organization/polycarbin,"Biotechnology, Logistics, Supply Chain Management, Waste Management","El Sobrante, California, United States","Polycarbin is a sustainable lab products from in-house recycled plastics, reducing carbon emissions in the scientific supply chain.","38,109",,Active,2019-01-01,year,,,,,For Profit,http://polycarbin.com,"Polycarbin is leading the way in creating a robust circular plastics economy for the biopharmaceutical and life science industry. At Polycarbin, we work with laboratories to transform what is a valuable and often overlooked plastic waste stream into a recycled feedstock fit for re-use in the laboratory manufacturing supply chain.",,6234967,USD,6234967
Bucha Bio,https://www.crunchbase.com/organization/bucha-bio,"Advanced Materials, Biotechnology, Manufacturing, Textiles","New York, New York, United States",Novel biomaterials grown from infinitely renewable bacterial-nanocellulose.,"38,637",,Active,2019-01-01,year,,,,,For Profit,https://www.bucha.bio,"Bucha Bio creates a novel biomaterial grown from infinitely renewable bacterial-nanocellulose. Strands of natural fibers interlock to form a high-performance textile with a luxuriously soft handfeel. Produced in weeks rather than months or years, use it in premium applications instead of animal leather, polyurethane, latex, vinyl, and so much more. Creating a reliable material is our goal, adding plastics and petrochemicals like PU polyurethane would make it easy, but we’ve never taken the easy way out. Committed to sustainability, Bucha Bio’s team is dedicated to creating a completely biodegradable textile that enables the next generation of designers to create products for a more sustainable future. Our biomaterial is water-resistant, scratch-resistant, sunlight-resistant, flame-resistant, and so many more reasons to test it out in your next product.",Seed,1900000,USD,1900000
Reprise Biomedical,https://www.crunchbase.com/organization/reprise-biomedical-inc,"Biotechnology, Medical, Medical Device","Plymouth, Minnesota, United States",Reprise Biomedical focuses on the development and commercialization of biological medical devices.,"38,830",,Active,2019-01-01,year,,,,,For Profit,http://www.reprisebio.com/,"Reprise Biomedical is a Minnesota-based startup focused on commercializing biological medical devices manufactured using a proprietary perfusion decellularization technology that supports cellular integration. Reprise was created in connection with a spin-off from Miromatrix Medical Inc. in June 2019.  Through the spin-off, Miromatrix transferred to Reprise two existing FDA 510(k) cleared, commercially available medical devices – MIROMESH Biologic Matrix and MIRODERM® Biologic Wound Matrix – as well as all acellular medical devices in development. MIROMESH and MIRODERM are derived via perfusion decellularization of the highly vascularized porcine liver. A non-crosslinked surgical mesh, MIROMESH comes in a variety of sizes suited for hernia repair applications. MIRODERM is indicated for the management of wounds, including diabetic foot ulcers, venous ulcers, pressure ulcers, and surgical and trauma wounds.",,40774806,USD,40774806
Enalare Therapeutics,https://www.crunchbase.com/organization/enalare-therapeutics,"Biopharma, Biotechnology, Pharmaceutical","Naples, Florida, United States",Enalare Therapeutics is a clinical stage  biopharmaceutical company dedicated to developing novel therapies.,"38,960",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://enalare.com/,"Enalare Therapeutics Inc. is a clinical-stage biopharmaceutical company dedicated to developing and commercializing novel therapies for patients suffering from acute respiratory and critical care conditions including respiratory depression caused by drug overdose, post-surgery, and pathogens.",,73850875,USD,73850875
KayoThera,https://www.crunchbase.com/organization/kayothera,"Biotechnology, Health Care, Medical","Princeton, New Jersey, United States",KayoThera develops therapeutics used to cure late-stage and metastatic cancers.,"39,273",,Active,2019-01-01,year,,,,,For Profit,https://kayothera.com/,"KayoThera is a biotechnology company developing therapeutics used to cure late-stage and metastatic cancers. Its programs work on inhibiting a key enzyme that is responsible for protecting the cancer cells and depleting regulatory T-cells that intends to cure hitherto incurable cancers and give hope to patients. The company's mission is to develop the first-in-class immuno- and targeted therapies to drive cures in advanced cancers KayoThera was founded in 2019 and is headquartered in Princeton, New Jersey.",Early Stage Venture,13950000,USD,13950000
Lassogen,https://www.crunchbase.com/organization/lassogen,"Biotechnology, Health Care, Therapeutics","San Diego, California, United States",Lassogen is a biotechnology company exploring lasso peptides as a way to develop new medicines.,"39,325",,Active,2019-01-01,year,,,,,For Profit,http://www.lassogen.com/,"Lassogen is a biotechnology company exploring lasso peptides as a way to develop new medicines. Lassogen was founded in 2019 to unlock the full potential of lasso peptides as a new therapeutic modality for diagnosing and treating some of our most intractable health challenges. The company is the result of a convergence of technological advances that have opened the door to a vast, new, untapped source of novel medicines.",Seed,4500000,USD,4500000
Amagma Therapeutics,https://www.crunchbase.com/organization/amagma-therapeutics,"Biotechnology, Health Diagnostics, Medical","Waltham, Massachusetts, United States",Amagma Therapeutics specializes in the discovery and development of antibody therapeutics against inflammatory diseases.,"40,400",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://amagmatx.com/,"Amagma Therapeutics is a biotechnology company that specializes in the discovery and development of antibody therapeutics against inflammatory diseases. Its technology overactive extracellular proteases trigger tissue damage that can sustain broad inflammatory responses. The company was founded in 2019 and headquartered in Waltham, Massachusetts.",,18645873,USD,18645873
PineTree Therapeutics,https://www.crunchbase.com/organization/pinetree-therapeutics,"Biotechnology, Medical, Oncology, Therapeutics, Wellness","Cambridge, Massachusetts, United States",PineTree Therapeutics engages in the development of disruptive therapies in Oncology and Immuno-oncology.,"41,016",Less than $1M,Active,2019-01-01,year,,,,,For Profit,https://www.pinetreetx.com/,PineTree Therapeutics engages in the development of disruptive therapies in Oncology and Immuno-oncology.,Early Stage Venture,23500000,USD,23500000
Nirvana Water Sciences,https://www.crunchbase.com/organization/nirvana-water-sciences,"Biotechnology, Water, Water Purification","Forestport, New York, United States","Nirvana Water Sciences develops life-enhancing beverages by combining pure water, innovations of science, and care for the environment.","42,589",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://www.nirvanawatersciences.com,"Nirvana Water Sciences is committed to developing life-enhancing beverages for the masses. It combines the essential goodness of pure water, brilliant innovations of science, and genuine care for the environment. The bottled water industry is exploding with countless brands claiming health and wellness benefits.  The company is driven by a belief that people deserve better water-based beverage options that are transparently real, clinically and legitimately beneficial and truly, deliciously refreshing.",,4475000,USD,4475000
Entact Bio,https://www.crunchbase.com/organization/entact-bio,"Biopharma, Biotechnology, Life Science, Medical","Watertown, Massachusetts, United States",Entact Bio is a biotechnology company that is in the preclinical stages of developing medications to improve protein function.,"42,750",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://entactbio.com,"Entact Bio is a biotechnology company that is in the preclinical stages of developing medications to improve protein function. It was founded by a team with deep roots in deubiquitinase (DUB) biochemistry, chemical biology, disease biology, and small-molecule drug development. The company's proprietary EncompassTM platform was designed to create enhancement-targeting chimeric (ENTACTM) medicines. ENTACs take advantage of DUBs' ability to regulate proteins.",,120899999,USD,120899999
NuCicer,https://www.crunchbase.com/organization/nucicer,"Bioinformatics, Biotechnology, Genetics","Davis, California, United States",NuCicer is a crop genetics company pioneering ultra-high protein varieties of chickpea.,"43,463",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://nucicer.com,"NuCicer is a crop genetics company pioneering ultra-high protein varieties of chickpea. The company was founded in 2019 and is based in Davis, California.",Seed,7000000,USD,7000000
ImmuneSensor Therapeutics,https://www.crunchbase.com/organization/immunesensor-therapeutics,"Biotechnology, Health Care, Medical, Pharmaceutical","Dallas, Texas, United States",ImmuneSensor Therapeutics is a biotechnology company that develops novel medicines for the treatment of cancer and other diseases.,"43,543",Less than $1M,Active,2019-01-01,year,,,,,For Profit,https://www.immunesensor.com,"ImmuneSensor Therapeutics is a biotechnology company that develops novel medicines for the treatment of cancer and other autoimmune diseases. It is dedicated to developing new medicines that use the body's innate immune system to cure a variety of diseases. It was founded in 2019 and is based in Dallas, Texas, United States.",,26100000,USD,26100000
"Solar Biotech, Inc.",https://www.crunchbase.com/organization/solarbiotech,"AgTech, Biotechnology, Cosmetics, Food and Beverage, Manufacturing, Nutraceutical","Norton, Virginia, United States","Solar Biotech Inc., situated in Norton, Virginia, provides comprehensive sustainable and scalable biomanufacturing solutions.","43,614",,Active,2019-03-01,month,,,,,For Profit,https://www.solarbiotech.com,"SolarBioTech provides contract technology development and manufacturing services to industrial biotechnology partners, in particular, to the synthetic biology emerging industry. The company uses proprietary SynBio Hyperintegration Algorithms (SHAs), which deliver customized, for each SynBio product, modular plant architectures, called BioNodes, with a unique performance at scale and with low operating costs. SolarBioTech was founded in 2019 and is based in Norton, VA.",,5800000,USD,5800000
Kurome Therapeutics,https://www.crunchbase.com/organization/kurome-therapeutics,"Biotechnology, Health Care, Therapeutics","Cincinnati, Ohio, United States",Kurome Therapeutics is a preclinical stage company focused on subverting cancer's ability to evade therapy.,"43,842",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://kurometherapeutics.com,Kurome Therapeutics is a preclinical stage company focused on subverting cancer's ability to evade therapy. The company is developing therapies that target cancer cells that have co-opted immune signaling pathways to avoid destruction by traditional therapeutic agents and subvert adaptive resistance mechanisms.,Early Stage Venture,15000000,USD,15000000
Protillion Biosciences,https://www.crunchbase.com/organization/protillion-biosciences,"Biopharma, Biotechnology, Genetics","Burlingame, California, United States",Protillion Biosciences specializes in the design and development of protein-based drugs.,"44,284",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://www.protillion.com,Protillion Biosciences is a biotech company commercializing disruptive technology for therapeutic antibody and drug discovery and accelerating biologic research and development productivity.,Early Stage Venture,18000000,USD,18000000
Vizgen,https://www.crunchbase.com/organization/vizgen,"Biotechnology, Health Care, Life Science, Medical","Cambridge, Massachusetts, United States","Vizgen is a biotech company that develops solutions for next-generation spatially resolved, single-cell transcriptomics.","44,668",$1M to $10M,Active,2019-03-07,day,,,,,For Profit,https://www.vizgen.com,"Vizgen is a privately held biotech company developing the next generation of spatially resolved, single-cell transcriptomics technology and toolbox. The company's patented MERFISH technology enables massively multiplexed, genome-scale nucleic acid imaging with high accuracy and detection efficiency at subcellular resolution. The high throughput and resolution and the low cost per cell achieved by the technology will enable a wide range of tissue-scale basic research and development and will be instrumental to efforts to discover and map cell types and states in a range of tissues and organisms.",Late Stage Venture,136200000,USD,136200000
Thelium Therapeutics,https://www.crunchbase.com/organization/thelium-therapeutics,"Biotechnology, Health Care, Therapeutics","San Carlos, California, United States",Thelium Therapeutics is an early-stage preclinical company that develops agents to restore the intestinal barriers in inflammatory diseases.,"44,758",,Active,2019-01-01,year,,,,,For Profit,http://www.theliumtx.com/,"Thelium Therapeutics is an early-stage preclinical company headquartered in San Carlos, California. Investors include RVF, JJDC, 8VC, Sheatree capital.",,18000000,USD,18000000
Episteme Prognostics,https://www.crunchbase.com/organization/episteme-prognostics,"Biotechnology, Health Care, Health Diagnostics, Medical, Precision Medicine, Therapeutics","New York, New York, United States",Episteme Prognostics is a precision medicine company developing therapeutic biomarkers for pancreatic cancer.,"45,173",,Active,2019-01-01,year,,,,,For Profit,https://www.epistemedx.com/,Episteme Prognostics is a precision medicine company that develops therapeutic biomarkers for pancreatic cancer. It predicts chemotherapy response and assesses the benefit of epigenetic therapy to pancreatic cancer patients.,,4111039,USD,4111039
Nanopath,https://www.crunchbase.com/organization/nanopath-inc,Biotechnology,"Cambridge, Massachusetts, United States",Nanopath Inc. is a molecular diagnostics company enabling high-quality molecular testing in minutes.,"45,273",,Active,2019-01-01,year,,,,,For Profit,https://www.nanopathdx.com/,Nanopath Inc. is a molecular diagnostics company enabling high-quality molecular testing in minutes.,Early Stage Venture,10255874,USD,10255874
ArsenalBio,https://www.crunchbase.com/organization/arsenalbio,"Biotechnology, Cloud Computing, Life Science, Medical","South San Francisco, California, United States",ArsenalBio is a programmable cell therapy company that offers advanced CAR T-cell therapies for solid tumors.,"45,291",,Active,2019-01-01,year,,,,,For Profit,https://www.arsenalbio.com,"ArsenalBio is building a programmable cell therapy company to create highly effective and accessible immune cell therapies to impact outcomes for a much broader number of patients, initially those with cancer. Founded in 2019, ArsenalBio is focused on integrating technologies such as CRISPR-based genome engineering, scaled and high throughput target identification, synthetic biology, and machine learning to advance a new paradigm to discover and develop immune cell therapies. With its programmable and computationally driven approach, ArsenalBio aspires to evolve critical metrics of success for immune cell therapies, including enhanced and broader efficacy, increased patient safety, reduced provider costs, and expanded market access.",Early Stage Venture,305806682,USD,305806682
Logos Capital,https://www.crunchbase.com/organization/logos-capital,"Biotechnology, Hedge Funds","San Francisco, California, United States",Logos Capital is a fundamental biotechnology-focused investment fund.,"45,297",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://www.logoscapital.com/,"Logos Capital is a fundamental biotechnology-focused fund that seeks to combine in-house data analytics with scientific and clinical expertise to identify transformative therapies in healthcare. Based in San Francisco, Logos combines expertise across medical, scientific, and statistical disciplines to expand the depth of diligence in identifying compelling investment ideas and uncorrelated-market returns. They combine scientific diligence with their statistical modeling of clinical trials to achieve the highest levels of conviction in each position.",,,,
Triplet Therapeutics,https://www.crunchbase.com/organization/triplet-therapeutics,"Biotechnology, Health Care","Cambridge, Massachusetts, United States",Triplet is developing transformative therapies that treat repeat expansion disorders at their source.,"45,876",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://www.triplettx.com/,,Early Stage Venture,59000000,USD,59000000
Anodyne Nanotech,https://www.crunchbase.com/organization/anodyne-nanotech,"Biopharma, Biotechnology, Pharmaceutical","Boston, Massachusetts, United States","Anodyne Nanotech is a preclinical-stage biotech company that develops differentiated, transdermal forms of high-value drugs.","46,522",,Active,2019-01-01,year,,,,,For Profit,https://www.theheropatch.com/,"Anodyne Nanotech is a preclinical-stage biotech company that develops differentiated, transdermal forms of high-value drugs. Its first practical and cost-effective platform, Hero Patch, delivers clinically meaningful doses of macromolecules such as monoclonal antibodies or small molecules for fast and sustained delivery. The company was founded in 2019 by Jake Lombardo, Konstantinos Tzortzakis, and Hojatollah Rezaei Nejad.",Seed,6200000,USD,6200000
ImmunoGenesis,https://www.crunchbase.com/organization/immunogenesis,"Biotechnology, Health Care, Health Diagnostics, Life Science, Medical, Therapeutics","Houston, Texas, United States",ImmunoGenesis specializes in science-driven immune therapies for tumor treatment.,"46,933",,Active,2019-01-01,year,,,,,For Profit,https://www.immunogenesis.com/,ImmunoGenesis develops science-driven immune therapies specifically designed to treat tumors lacking activated T cells or having other immune resistance mechanisms.,,28000000,USD,28000000
N1 Life,https://www.crunchbase.com/organization/n1-life,"Biotechnology, Life Science, Medical","Milpitas, California, United States",A biotech comany advancing tissue-selective drug delivery platform technologies to revolutionize drug development.,"47,389",,Active,2019-01-01,year,,,,,For Profit,https://www.n1life.co/,N1 Life is an innovative biomedical company that focused on drug discovery and development of PDC drugs in the anti-tumor pipeline.,Seed,10000000,USD,10000000
Luminary Therapeutics,https://www.crunchbase.com/organization/luminary-therapeutics,"Biotechnology, Health Care, Life Science, Oncology","Minneapolis, Minnesota, United States",Luminary Therapeutic is a cancer research center that develops pre-clinical stage cell therapy for cancer and autoimmune diseases.,"47,840",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,http://luminarytx.com/,"Luminary Therapeutic is a cancer research center that develops pre-clinical stage cell therapy for cancer and autoimmune diseases. It creates an engine that completes novel and early therapeutic discovery through Phase I clinical trial completion, enabling doctors to eliminate viral-based cell therapy issues. The company was founded in 2019 and is based in Minneapolis, Minnesota.",Seed,2689993,USD,2689993
Aspargo Laboratories,https://www.crunchbase.com/organization/aspargo-laboratories,"Biopharma, Biotechnology, Medical, Pharmaceutical","Englewood, New Jersey, United States",Aspargo Laboratories is a developer of an oral spray that treats erectile dysfunction.,"47,916",,Active,2019-01-01,day,,,,,For Profit,https://aspargolabs.com/,"Aspargo Laboratories is a developer of an oral spray that treats erectile dysfunction.Spray formulation offers convenient drug administration, flexible-dose titration, and accessibility for patients with dysphagia (trouble swallowing). The company develops patient-focused solutions and medicines by combining their innovative science and technology. Its initial product candidate is a proprietary oral suspension spray formulation of sildenafil citrate, the active ingredient in VIAGRACurrently, it has approved for sale in 9 European countries and 8 Latin American countries, with pending approvals in Portugal, Mexico, Italy, Czech Republic, Slovak Republic, Greece, Australia, and China. Applications for approval are planned for Croatia, France, Germany, and Austria.",Private Equity,67900000,USD,67900000
Tavotek Biotherapeutics,https://www.crunchbase.com/organization/tavotek-biotherapeutics,"Biopharma, Biotechnology, Health Care, Life Science","Gwynedd, Pennsylvania, United States","Tavotek Biotherapeutics focused on discovering, acquiring, developing, and commercializing therapeutic medicines.","48,502",,Active,2019-01-01,year,,,,,For Profit,https://tavotek.com/,"Tavotek is a biopharmaceutical company focused on discovering, acquiring, developing, and commercializing therapeutic medicines for patients suffering from debilitating diseases with significant unmet medical need. Our company management and advisors consist of veteran pharmaceutical executives with multiple prior successes in the development of many blockbuster biologics currently in the market.   Tavotek has 3 diverse R&D platform for biologics: TavoSelect (an innovative Phage Display Library),  TavoPrecise (engineering platform for tissue-specific biologics), and TavoMIP (a multicyclic peptide platform). Along with these platforms, Tavotek has a rich and diverse pipeline of product candidates in various stages of development, focused on cancers, autoimmune conditions, and infectious diseases.",Early Stage Venture,55000000,USD,55000000
Psilera,https://www.crunchbase.com/organization/psilera-bioscience,"Biotechnology, Life Science, Pharmaceutical","Tampa, Florida, United States",Psilera is delivering next-generation psychedelics at home using a platform approach to derisk and scale the drug discovery & design process,"48,516",,Active,2019-07-01,month,,,,,For Profit,http://www.psilera.com,"Psilera is reimagining psychoactive natural products as building blocks for a new generation of mindful medicine. Many pharmaceutical drugs originate from nature due to intrinsic biodiversity, biological activity, and safety that have been optimized throughout time. Psilera is leveraging its research strengths with executives from the pharmaceutical and cannabis industries to develop a best-in-class IP portfolio of analogs based on psychoactive precursors. Lead compounds are formulated and screened against neurological targets to evaluate clinical potential with pipeline candidates in the areas of mood disorders, cognitive diseases, and addiction. Psilera’s mission is to make a significant impact on mental health and reduce human suffering.",,2630000,USD,2630000
Amplo Biotechnology,https://www.crunchbase.com/organization/amplo-biotechnology,"Biotechnology, Health Care, Neuroscience, Therapeutics","Pompano Beach, Florida, United States","Amplo Biotechnology is to develop multiple, potentially curative, Adeno-Associated Viral (AAV) therapies for the neuromuscular junction.","48,532",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://www.amplobiotechnology.com/,"Diseases of the neuromuscular junction have profound health effects including paralysis, breathing and swallowing difficulties. Amplo Biotechnology plans to develop multiple, potentially curative, Adeno-Associated Viral (AAV) therapies for the neuromuscular junction with an initial focus on congenital myasthenic syndromes.  Amplo’s lead program, AAV-Dok7, was developed by Professor Yuji Yamanashi's group of the Institute of Medical Science at the University of Tokyo, and is applicable to multiple rare, severe diseases.",Seed,2235701,USD,2235701
Ventus Therapeutics,https://www.crunchbase.com/organization/ventus-therapeutics,"Biotechnology, Health Care, Pharmaceutical, Therapeutics","Waltham, Massachusetts, United States","Ventus Therapeutics develops small molecule drugs that target autoimmune diseases, inflammatory diseases, and cancer.","48,713",,Active,2019-01-01,year,,,,,For Profit,https://www.ventustx.com,"Ventus Therapeutics is a biopharmaceutical company discovering and developing novel small molecule medicines that target the innate immune system to treat autoimmune diseases, inflammatory diseases, and cancer. Ventus' structural immunology platform offers unprecedented insight into mechanisms and molecular structures, combining core capabilities for precisely targeting the innate immune system: proprietary protein engineering capabilities that elucidate innate immune mechanisms, and leading-edge rational and structure-based drug design tools. Ventus has built an emerging pipeline of multiple drug programs addressing key targets in the innate immune system.",,370150000,USD,370150000
Ronawk,https://www.crunchbase.com/organization/ronawk,"Biopharma, Biotechnology, Health Care","Olathe, Kansas, United States","Ronawk develops a T-Block technology producing patient-specific biologics to treat diseases, cancer, organ injuries, and burns.","48,767",,Active,2019-01-01,year,,,,,For Profit,https://ronawk.com/,"Ronawk develops a T-Block technology producing patient-specific biologics to treat diseases, cancer, organ injuries, and burns by enabling the mass production of patient stem cells. Its proprietary technology provides a breakthrough method to grow primary stem cells in a 3D environment while maintaining stem cell characteristics of the cell population outside of the body. Its technology enables the rapid expansion of stem cells that could be used for early-stage diagnostics or in repairing injured tissues.",,9884591,USD,9884591
BigHat Biosciences,https://www.crunchbase.com/organization/bighat-biosciences,"Artificial Intelligence (AI), Biotechnology, Medical, Therapeutics","San Mateo, California, United States",BigHat Biosciences is a protein therapeutics company that develops an antibody design platform guided by artificial intelligence.,"48,911",,Active,2019-01-01,year,,,,,For Profit,http://www.bighatbio.com,BigHat is a developer of an AI-guided protein therapeutic platform used to integrate antibody characterization lab with machine learning technologies to engineer molecules with more complex functions and better biophysical properties. The company is applying these design capabilities to develop new generations of safer and more effective treatments for patients suffering from today’s most challenging diseases.,Early Stage Venture,99302511,USD,99302511
Immunowake,https://www.crunchbase.com/organization/immunowake,Biotechnology,"Birmingham, Alabama, United States",Immunowake is a biotechnology company that focuses on identifying new therapies for patients who do not respond to existing immunotherapies.,"49,451",,Active,2019-01-01,year,,,,,For Profit,https://www.immunowake.com/,Immunowake is a biotechnology company that focuses on identifying new therapies for patients who do not respond to existing immunotherapies. Immunotherapy involves harnessing the body’s immune system to identify and kill cancer cells in the same way pathogens are identified and targeted. Recent breakthroughs in cancer immunotherapy have demonstrated that powerful anti-tumor responses can be achieved by activating antigen-specific T-cells.,Early Stage Venture,23000000,USD,23000000
EVQLV,https://www.crunchbase.com/organization/evqlv,"Artificial Intelligence (AI), Biotechnology, Life Science, Machine Learning, Pharmaceutical","New York, New York, United States",Leveraging advances in computation to revolutionize the design and development of therapeutic antibodies for biopharma,"50,292",$1M to $10M,Active,2019-12-15,day,,,,,For Profit,https://evqlv.com/,"EVQLV leverages advances in computation to revolutionize the design and development of antibody-based therapeutics, diagnostics, and reagents. EVQLV provides AI-powered de novo antibody discovery and antibody engineering to large molecule discovery scientists at biotechs, pharmaceutical companies, reagent distributors, and universities. EVQLV strives everyday to ensure that antibodies (including VHHs, ADCs, and BsAbs) can be developed faster, cheaper, and against hard targets.",Seed,60000,USD,60000
Carmine Therapeutics,https://www.crunchbase.com/organization/carmine-therapeutics,"Biotechnology, Health Care, Pharmaceutical, Therapeutics","Cambridge, Massachusetts, United States",Carmine Therapeutics develops a novel type of gene therapy that utilizes extracellular vesicles produced in the laboratory.,"50,310",,Active,2019-01-01,year,,,,,For Profit,https://www.carminetherapeutics.com/,Carmine Therapeutics develops a novel type of gene therapy that utilizes extracellular vesicles produced in the laboratory.,Early Stage Venture,3400000,USD,3400000
ImmunoVec,https://www.crunchbase.com/organization/immunovec,"Biotechnology, Genetics, Health Care, Medical","Santa Monica, California, United States",ImmunoVec develops gene therapy treatments to cure terminal genetic diseases of the immune system.,"50,425",,Active,2019-01-01,year,,,,,For Profit,https://www.immunovec.com/,ImmunoVec develops gene therapy treatments to cure terminal genetic diseases of the immune system. Its gene therapy is intended for hematopoietic diseases.,,4298958,USD,4298958
Hilma,https://www.crunchbase.com/organization/hilma,"Biotechnology, Fitness, Health Care, Organic, Personal Health","New York, New York, United States",Hilma creates quality products and natural remedies to support health when needed it most.,"50,508",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://www.hilma.co/,"Hilma creates quality products and natural remedies to support health when needed it most. It believes that science and nature are at their best when they work together. It uses ingredients that have been clinically studied, formulate with a scientific advisory board of practicing clinicians, and invests in its own clinical studies. Hilma was founded in 2019 by Hilary Quartner, Lily Galef, and Nina Mullen. The company is headquartered in New York, New York.",,2983910,USD,2983910
Asylia Therapeutics,https://www.crunchbase.com/organization/asylia-therapeutics,"Biotechnology, Health Care, Therapeutics","Houston, Texas, United States","Asylia Therapeutics is a biotech company focused on novel immune-modulating therapies for autoimmune, cancer, and infectious diseases.","50,638",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://asyliatx.com,"Asylia Therapeutics is a biotech company focused on novel immune-modulating therapies for autoimmune, cancer, and infectious diseases. The company's platform centers on a drug pipeline capable of modulating antigen presentation to the immune system which has produced unprecedented anti-tumor responses across multiple cancer models. Asylia Therapeutics was founded in 2019 in Houston, Texas.",Early Stage Venture,22693628,USD,22693628
STRM.BIO,https://www.crunchbase.com/organization/strm-bio,Biotechnology,"Cambridge, Massachusetts, United States",STRM.BIO is a biotechnology company that uses extracellular vesicles to deliver gene therapy in a more efficient and practical manner.,"50,684",,Active,2019-01-01,year,,,,,For Profit,http://strm.bio,"STRM.BIO is a biotechnology company that uses extracellular vesicles to deliver gene therapy in a more efficient, safe, and practical manner. STRM.BIO aims to fulfill the promise of gene therapy by using extracellular vesicles to deliver treatment directly to the patient. The natural carriers of nucleic acids and proteins with innate targeting capabilities, the ability to be mass-produced on a large scale commercially, and low immunogenicity.",Seed,2100000,USD,2100000
Model Medicines,https://www.crunchbase.com/organization/model-medicines,"Artificial Intelligence (AI), Biotechnology, Machine Learning, Medical, Pharmaceutical","La Jolla, California, United States",Model Medicines uses human expertise and AI to accelerate the development of life-changing drugs at scale.,"50,779",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://www.modelmedicines.com,Model Medicines uses human expertise and AI to accelerate the development of life-changing drugs at scale. Model Medicines harnesses AI and ML with its ActivPred AI Drug Discovery Platform to discover drugs that may be repositioned to serve as therapeutics to treat patients suffering from humankind’s toughest diseases. The drugs that Model Medicines discovers can enter clinical trials in as little as several months.,Seed,4100000,USD,4100000
AI Metrics,https://www.crunchbase.com/organization/ai-metrics,"Artificial Intelligence (AI), Biotechnology, Health Care, Medical, Oncology, Software","Birmingham, Alabama, United States",AI Metrics is an early-stage company that creates a transformational image analysis technology for radiology and oncology.,"51,144",$1M to $10M,Active,2019-09-06,day,,,,,For Profit,http://www.aimetrics.com,"AI Metrics is an early-stage company creating transformational image analysis technology that positions radiologists to be the most efficient, valuable clinicians in the patient care continuum.",,3111000,USD,3111000
Attune Neurosciences,https://www.crunchbase.com/organization/attune-neurosciences,"Biotechnology, Health Care, Medical Device","Menlo Park, California, United States",Attune Neurosciences is a medical device company.,"51,220",,Active,2019-01-01,year,,,,,For Profit,https://www.attuneneuro.com/,"Attune Neurosciences helps improve human health and performance by creating clinically proven, non-invasive neurostimulation products. It is a medical device company. The company is initially targeting sleep- and wake-related conditions to support patients, the government, and industrial applications.",Seed,3750000,USD,3750000
