Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
ClinCloud,https://www.crunchbase.com/organization/clincloud,"Biotechnology, Health Care, Medical, Pharmaceutical, Software","Tokyo, Tokyo, Japan",ClinCloud is a company that develops medical supplies and offers software related to monitoring and reporting safety.,"85,793",,Active,2014-09-12,day,,,,,For Profit,http://clin-cloud.com/,ClinCloud is a company that develops medical supplies and offers software related to monitoring and reporting safety. ClinCloud utilizes cutting-edge technology and solutions that meet the needs for the pharmaceutical industry.,,80000000,JPY,750701
Junten Bio,https://www.crunchbase.com/organization/junten-bio,"Biotechnology, Product Research","Tokyo, Tokyo, Japan",Junten Bio is a company that develops new technologies in the field of regenerative medicine.,"86,906",,Active,2018-06-01,day,,,,,For Profit,https://juntenbio.co.jp,JUNTEN BIO is a company is to develop new technologies in the field of regenerative medicine.,,1650000000,JPY,14697597
Anaeropharma Science,https://www.crunchbase.com/organization/anaeropharma-science,"Biopharma, Biotechnology, Pharmaceutical, Therapeutics","Tokyo, Tokyo, Japan",Anaeropharma is a biopharmaceutical company engaged in research and development.,"88,182",$1M to $10M,Active,2004-01-01,year,,,,,For Profit,http://www.anaeropharma.co.jp/,"Anaeropharma Science was established in 2004 to pioneer the development of novel therapeutics to target such a hypoxic environment in solid cancers based on its proprietary platform technology, recombinant bifidobacterium therapeutics.",,49177581,USD,49177581
Knowledge Palette,https://www.crunchbase.com/organization/knowledge-palette,"Biotechnology, Health Care","Kanagawa, Fukushima, Japan",Knowledge Palette is a start-up company that conducts business with regenerative medicine cells.,"88,384",,Active,2018-08-08,day,,,,,For Profit,https://www.knowledge-palette.com/,Knowledge Palette is attempting to treat incurable diseases with advanced control via information-driven cell manipulation. The company offers cell medicines and regenerative medicine products that use cells as medicine and are expected to be new medical treatments that meet the unmet medical needs of patients with intractable diseases.,Early Stage Venture,500000000,JPY,4552117
Evec,https://www.crunchbase.com/organization/evec,"Biopharma, Biotechnology, Environmental Consulting, Pharmaceutical","Sapporo, Hokkaido, Japan",Evec is a large-scale contract with major overseas pharmaceutical companies.,"89,904",,Active,2003-01-10,day,,,,,For Profit,https://www.evec.jp,"1983 Osaka University Graduate School of Pharmaceutical Sciences Doctor's Course Completed 1983 Joined Fujisawa Pharmaceutical Co., Ltd. 1998 Senior Researcher, Biological Science Exploration Institute 2005 April AstellasPharma Co., Ltd. (current), Director, PJ Money, Inc., PJ Money Co., Ltd.",,50000000,JPY,404050
Beyond Next Ventures,https://www.crunchbase.com/organization/beyond-next-ventures,"Biotechnology, Financial Services, Life Science, Medical","Tokyo, Tokyo, Japan",Beyond Next Ventures is a Tokyo-based venture capital firm that invests in medical and life science fields.,"91,251",$1M to $10M,Active,2014-08-12,day,,,,,For Profit,https://beyondnextventures.com,"Beyond Next Ventures believes in the potential of Japanese science and technology. It aims to grow and harness the potential of motivated entrepreneurs with revolutionary technology, and commercialize their ideas to help build a better future and society.",,,,
Setsuro Tech,https://www.crunchbase.com/organization/setsuro-tech,"Biotechnology, Business Information Systems","Tokushima, Tokushima, Japan",Setsuro Tech is a Business Information Systems service platform.,"91,356",,Active,2017-02-22,day,,,,,For Profit,https://www.setsurotech.com/,"Seturotech Co., Ltd. is a biotechnology venture company established on February 22, 2017 by Tatsuya Takemoto (PI: Principal Investigator) of the University of Tokushima as a venture from Tokushima University. In 2015, Takemoto and Masakazu Hashimoto (Osaka University) developed a simple and highly efficient method for producing genetically modified (genome-edited) mice using CRISPR / Cas9, and filed a patent application for the technology. The technology is called fertilized egg electroporation (GEEP method), a technology that introduces molecules required for genome editing by CRISPR into fertilized eggs at high throughput by the power of electricity (electroporation). Using this technology, Seturotech will start from the production and sale of genetically modified mice, and will become a fundamental company providing all genetically modified animals, anticipating the future use of genetically modified animals in industry.",,561700000,JPY,5159082
Space Bio-Laboratories,https://www.crunchbase.com/organization/space-bio-laboratories,"Advanced Materials, Biotechnology, Health Care, Industrial Automation","Hiroshima, Hiroshima, Japan",Space Bio-Laboratories is trying to apply the results of their research to cell based therapy biotechnology.,"92,138",,Active,2005-12-14,day,,,,,For Profit,http://www.spacebio-lab.com,"Space Bio-Laboratories develops gravity-control devices designed to simulate a microgravity environment on the ground. They offer services that include research and development in regenerative medicine, astrobiology and speeding up the patient's recovery process.",,100000000,JPY,934322
Rena Therapeutics,https://www.crunchbase.com/organization/rena-therapeutics,"Biotechnology, Clinical Trials, Health Care, Health Diagnostics, Manufacturing, Pharmaceutical","Tokyo, Tokyo, Japan",Rena Therapeutics is a creation of new nucleic acid drugs realized by third platform technology,"92,434",,Active,2015-01-15,day,2019-11-22,day,,,For Profit,https://www.renatherapeutics.com/,"In the pharmaceutical market, attention has been focused on nucleic acid drugs to meet unmet medical needs such as cancer and intractable diseases.This is because nucleic acid drugs have the following advantages.It is possible to target intracellular drug molecules that could not be targeted by conventional drugsDrug discovery research is possible for any gene as long as there is technology to deliver nucleic acids to the expression siteMore specific than low molecular weight compounds and less susceptible to side effects Unlike antibody drugs, nucleic acid drugs can be manufactured by chemical synthesis at a relatively low cost.",M&A,1200000000,JPY,10164465
Kamui Pharma,https://www.crunchbase.com/organization/kamui-pharma,"Biotechnology, Health Care, Medical Device, Nursing and Residential Care, Pharmaceutical","Asahikawa, Hokkaido, Japan","Kamui Pharma, Inc. is a drug discovery startup from Asahikawa Medical University, focused on probiotic medicine.","92,971",,Active,2018-04-02,day,,,,,For Profit,https://www.kamuipharma.co.jp/,"Kamui Pharma, Inc. is a drug discovery startup from Asahikawa Medical University, focused on probiotic medicine.",Early Stage Venture,225000000,JPY,2038596
Rhelixa,https://www.crunchbase.com/organization/rhelixa,"Analytics, Big Data, Biotechnology, Health Care","Tokyo, Tokyo, Japan",Rhelixa is a leader in epigenomic analysis.,"96,472",$1M to $10M,Active,2015-02-01,month,,,,,For Profit,http://rhelixa.com/,"Rhelixa is a leader in epigenome analysis.We analyze genomes, epigenomes, and transcriptomes using our proprietary technologies to dramatically improve the efficiency and accuracy of R & D.",,250000000,JPY,2202512
Nanotis,https://www.crunchbase.com/organization/nanotis,"Biotechnology, Health Care, Health Diagnostics, Nursing and Residential Care","Tokyo, Tokyo, Japan",Nanotis is a company which solves various problems in infectious disease tests such as influenza.,"98,939",,Active,2016-06-01,day,,,,,For Profit,http://nanotis.net,Nanotis is a company which Solve various problems in infectious disease tests such as influenza.,Seed,125003600,JPY,1144051
Kankyo Daizen,https://www.crunchbase.com/organization/kankyo-daizen,"Biopharma, Biotechnology, Chemical, Health Care","Kitami, Hokkaido, Japan",Kankyo Daizen is a biotechnology company.,"100,214",$1M to $10M,Active,2006-02-09,day,,,,,For Profit,http://kankyo-daizen.jp,Kankyo Daizen is a biotechnology company.,,30000000,JPY,263289
AFI Japan,https://www.crunchbase.com/organization/afi-japan,"Biotechnology, Manufacturing, Sales","Kyoto, Kyoto, Japan","AFI Japan deals with development, manufacture and sale of devices that supports the industrialization of regenerative medicine.","102,561",,Active,2013-05-21,day,,,,,For Profit,http://afi.co.jp,"AFI Technology manufactures and sells products that use this technology, and responds to a wide range of requests, such as rapid microbiological testing.",,1100000000,JPY,10241914
Tear Exo,https://www.crunchbase.com/organization/tear-exo,"Biotechnology, Manufacturing, Product Research, Sales","Hyogo, Hokkaido, Japan",Tear Exo is a biotechnology research company that produces and sells liquid biopsy using materials for molecular recognition.,"103,578",,Active,2022-04-21,day,,,,,For Profit,https://tearexo.jp/,,Seed,50000000,JPY,350609
Curadim Pharma,https://www.crunchbase.com/organization/curadim-pharma,"Biotechnology, Medical, Pharmaceutical","Tokyo, Tokyo, Japan",Curadim Pharma a pipeline-driven biotech company that discovers unutilized innovative drug seeds in Japan.,"103,704",$1M to $10M,Closed,2016-01-01,year,,,2019-11-01,day,For Profit,http://curadim.co.jp/,Curadim Pharma a pipeline-driven biotech company that discovers unutilized innovative drug seeds in Japan.,,2530000000,JPY,23358174
komham,https://www.crunchbase.com/organization/komham,"Agriculture, Biotechnology, Environmental Consulting, Health Care","Sapporo, Hokkaido, Japan",komham is a research and biomass recycling treatment company that decomposes organic waste by microorganisms.,"106,651",Less than $1M,Active,2020-01-29,day,,,,,For Profit,https://komham.jp,"Komham uses microbial technology to reduce the volume of organic waste. The company offers a biomass treatment system that makes use of a microbial community called ""COMHUM"" which was created with the company's own technology to drastically reduce the amount of organic waste, including food waste, livestock manure, and sewage sludge. With Komham's biomass treatment, customers can compost only the amount of waste they actually need to get rid of.",,50000000,JPY,453268
Order-made Medical Research,https://www.crunchbase.com/organization/order-made-medical-research-f527,"Biotechnology, Nursing and Residential Care, Pharmaceutical","Tokyo, Tokyo, Japan",Order -made Medical Research is a biotech company promoting technology development that revolutionize therapeutic antibodies.,"107,005",,Active,2012-04-23,day,,,,,For Profit,https://www.omr.co.jp/?lang=en,"Order-made Medical Research is a biotech company promoting technology development that revolutionize therapeutic antibodies.We have made it possible to generate prominent antibodies against multi-transmembrane target molecules that have been difficult to create and have succeeded in expanding the number of target molecules extremely for therapeutic antibodies. Furthermore, as a further application development, we are challenging to create innovative therapeutic antibodies targeted intracellular molecules and disease-specific immunogenicity changes that have been difficult to target antibodies.",,300000000,JPY,2749039
Langualess,https://www.crunchbase.com/organization/langualess,Biotechnology,"Minato, Chiba, Japan",Langualess is a development of biological information and product development and data analysis utilizing the technology.,"108,796",,Active,2015-02-18,day,,,,,For Profit,https://langualess.com,"Langualess is a development of biological information analysis by autonomic nerve analysis, and product development and data analysis utilizing the technology.Langualess mission is to build a new communication approach, which does not use any words or numbers, by visualizing the mental status via our unique heart rate analysis method.",,100000000,JPY,927341
AgroDesign Studio,https://www.crunchbase.com/organization/agrodesign-studio,"Agriculture, Biotechnology, Product Research","Tsukuba, Ibaraki, Japan",AgroDesign Studio conducts research and development of pesticides using active ingredient compounds.,"109,841",,Active,2018-03-30,day,,,,,For Profit,https://www.agrodesign.co.jp,"AgroDesign Studio conducts research and development of pesticides using active ingredient compounds. It is a biochemical-based pesticide development and agricultural biotechnology to contribute to sustainable agriculture.  It was founded in 2018 and is headquartered in Tsukuba, Ibaraki Prefecture, Japan.",Seed,100000000,JPY,907540
Chromocenter,https://www.crunchbase.com/organization/chromocenter,"Biopharma, Biotechnology, Manufacturing, Medical, Pharmaceutical","Tokyo, Tokyo, Japan",Chromocenter is a next generation biopharmaceuticals Manufacturing company.,"110,166",,Active,2005-01-01,year,,,,,For Profit,http://chromocenter.com,"Chromocenter is a next generation biopharmaceuticals Manufacturing company. It uses technologies such as artificial chromosome vectors, mainly for drug discovery such as medical pharmaceuticals",,558000000,JPY,5223163
Digzyme,https://www.crunchbase.com/organization/digzyme,"Biometrics, Biotechnology, Life Science","Hongo, Tokyo, Japan",Digzyme is a research and development platform for creating and evaluating new enzyme-catalyzed reactions using bioinformatics.,"111,513",,Active,2019-08-26,day,,,,,For Profit,https://www.digzyme.com/,Digzyme develops new enzymatic processes using bioinformatics. The company automates various stages of analysis related to the development of enzymes and bioprocesses using their core bioinformatics technology and further optimize using accumulated data.,Early Stage Venture,30000000,JPY,278332
Dioseve,https://www.crunchbase.com/organization/dioseve,"Biotechnology, Health Care","Tokyo, Tokyo, Japan",Dioseve is providing novel possibilities for all life.,"111,684",,Active,2021-01-01,year,,,,,For Profit,https://dioseve.com/,Dioseve is providing novel possibilities for all life.,Seed,3000000,USD,3000000
IPS Portal,https://www.crunchbase.com/organization/ips-portal,"Biotechnology, Life Science, Medical","Kyoto, Kyoto, Japan",IPS Portal focuses on contract testing of iPS cells and worked to promote the widespread use of iPS cell technology.,"112,095",,Active,2014-07-31,day,,,,,For Profit,http://ipsportal.com,iPS PORTAL focuses on contract testing of iPS cells and worked to promote the widespread use of iPS cell technology.,,1830000000,JPY,15458907
NANOEGG,https://www.crunchbase.com/organization/nanoegg-research-laboratories,"Beauty, Biotechnology, Health Care, Nursing and Residential Care","Tokyo, Tokyo, Japan",NANOEGG is aiming to create a medical breakthrough from skin research and to realize medical care without the use of needles.,"112,857",$1M to $10M,Active,2006-04-01,day,,,,,For Profit,https://www.nanoegg.co.jp,Nanoegg is aiming to create a medical breakthrough from skin research and to realize medical care without the use of needles.,,350000000,JPY,3097770
ALDOCK,https://www.crunchbase.com/organization/aldock,"Biotechnology, Career Planning, Employment, Health Care, Human Resources, Life Science, Product Research","Shinjuku, Yamanashi, Japan",ALDOCK develops a groundbreaking risk test that will help in the early detection of cancer.,"117,102",,Active,2016-12-01,day,,,,,For Profit,http://www.aldock.co.jp,"ALDOCK develops a groundbreaking risk test that will help in the early detection of cancer. The company is conducting research and development of risk tests that will help in the early detection of cancer. ALDOCK analyzes biomarker measurement results by machine learning to constantly improve inspection accuracy, and also construct an NGS analysis pipeline for that purpose. It provides a secure API / SDK that can be shared with other applications, as well as the inspection result can be confirmed by the user from the application.",Seed,80000000,JPY,716569
Bloom Technology Japan,https://www.crunchbase.com/organization/bloom-technology-japan,"Biotechnology, Continuing Education, Corporate Training, Education","Kumamoto, Kumamoto, Japan",Bloom Technology is a drug development company that combats toxic substances and creates new life challenges.,"117,759",,Active,2014-11-19,day,,,,,For Profit,http://bloom-technology.co.jp,Bloom Technology is a drug discovery and development business. They combat toxic substances and challenge new life. They provide various glycation end-products generated by heating sugar and protein. They work on the development of targeted drugs.,,330000000,JPY,3034866
Biomedical Solutions,https://www.crunchbase.com/organization/biomedical-solutions,"Biotechnology, Manufacturing, Medical, Medical Device","Chuo, Hokkaido, Japan",Biomedical Solutions researches and  develops neurovascular intervention devices.,"118,087",,Active,2012-06-01,month,2017-02-14,day,,,For Profit,https://biomsi.co.jp,Biomedical Solutions researches and  develops neurovascular intervention devices. The company aims to contribute to its clients’ needs by developing high quality (safety and efficacy) medical devices. Biomedical Solutions Inc. (BSI) was founded in 2012 by Kazuya Shobayashi and his brother Yasuhiro. Both graduated from the same school in Tokyo; Kazuya has a background in finance while Yasuhiro has a Ph.D. in engineering.,M&A,150000000,JPY,1398522
Tavelmout,https://www.crunchbase.com/organization/tavelmout,"Beauty, Biotechnology, Food and Beverage","Kawasaki, Kanagawa, Japan",Tavelmout  is one business entity of a group of biotech companies to develop cultivation technologies and new applications.,"118,152",,Active,2014-06-25,day,,,,,For Profit,https://www.tavelmout.jp/,"Tavelmout Corp. is one business entity of a group of biotech companies, the “Chitose Group”. Tasteless and odorless raw Spirulina are produced and commercialized using the efficient cultivation technologies developed by Chitose Laboratory Corp., which is the research entity of Chitose Group. In addition, in order to use Spirulina as a protein source in various food products, original technologies have been developed and applied for product development, commercialization, and marketing.",,1700000000,JPY,15551388
Immuno-Biological Laboratories,https://www.crunchbase.com/organization/immuno-biological-laboratories,"Biotechnology, Health Care, Health Diagnostics, Medical, Pharmaceutical","Gumma, Hokkaido, Japan","Immuno-Biological Laboratories is developing, manufacturing and supplying various immunological research reagents, and customized services.","118,890",$1M to $10M,Active,1982-09-09,day,2007-03-09,day,,,For Profit,http://www.ibl-japan.co.jp/en/,"Immuno-Biological Laboratories is a research, develop, manufacture, and supply various immunological research reagents, and customized services. Immuno-Biological Laboratories is a  research and development on the materials used in diagnostic products and valuable seeds in their existing portfolio, and aim to obtain approval for their use in in-vitro diagnostic products and drugs. Immuno-Biological Laboratories is a research and development on state-of-the-art technology for protein production using transgenic silkworm cocoons, which make it possible to create valuable proteins as well as antibodies.",IPO,1392928000,JPY,12236732
Evolve Biotherapeutics,https://www.crunchbase.com/organization/evolve-biotherapeutics,"Biotechnology, Medical, Pharmaceutical","Yonago, Tottori, Japan",Evolve Biotherapeutics is a bio-venture company that specializes in development of seeds for cancer virotherapy drugs.,"120,616",,Active,2019-02-14,day,,,,,For Profit,https://evolve-biotherapeutics.co.jp/,,,180000000,JPY,1637478
Cymss-Bio,https://www.crunchbase.com/organization/cymss-bio,"Biotechnology, Manufacturing, Medical","Nagoya, Aichi, Japan",Cymss-Bio is a biotechnology company that manufactures and sells cell-mass culture products.,"122,499",,Active,2018-07-11,day,,,,,For Profit,https://cymss-bio.com,Cymss-Bio provides venture services in the biotechnology and regenerative medicine fields. They develop cell observation equipment and automatic culture equipment for cell clusters.,,30000000,JPY,286564
Anplat,https://www.crunchbase.com/organization/anplat,"Bioinformatics, Biotechnology, Information Technology","Kawasaki Si, Kanagawa, Japan",Anplat provides bioinformatic solutions.,"140,449",,Active,2021-02-17,day,,,,,For Profit,https://www.anplat.co.jp/,ANPLANT develops and operates a life science data analysis system. The company's products include ANCAT and Lab.DX.,Seed,40000000,JPY,367331
Frontier Pharma,https://www.crunchbase.com/organization/frontier-pharma,"Biotechnology, Health Care, Medical","Maibara, Shiga, Japan",Frontier Pharma is a medical research and development firm.,"144,768",$10M to $50M,Active,2006-04-03,day,,,,,For Profit,http://frontierpharma.jp,,Seed,10000000,JPY,90595
Marine Biotechnology,https://www.crunchbase.com/organization/marine-biotechnology,"Biotechnology, Genetics, Neuroscience","Kitakyushu, Fukuoka, Japan",Marine Biotechnology is a Bioinformatics company.,"145,665",$1M to $10M,Active,2012-09-03,day,,,,,For Profit,http://www.mbtj.co.jp/,"Marine Bio was established as a mission to develop and sell production systems and distribution systems to support the global distribution of live fish, considering that maximizing the added value of fish is the commercialization of the ultimate fresh fish, live fish. At present, Marine Bio has completed the development of the ""land aquaculture system"" used for live fish production and the ""live fish transport container"" used for live fish distribution, and aims to spread the use of live fish in Japan.",Seed,20000000,JPY,195378
Amnos,https://www.crunchbase.com/organization/amnos,"Biotechnology, Manufacturing","Asahicho, Kanagawa, Japan","Amnos is engages in developing, manufacturing and selling dried human amnion.","152,159",,Active,2014-01-01,year,,,,,For Profit,,"Amnos is engages in developing, manufacturing and selling dried human amnion. The company aims to commercialize ""Hyper Dry Amnion"". The company is trying to use it for medical equipment and regenerative medicine by drying the amniotic membrane. The amniotic membrane refers to the thin membrane that wraps the baby in the womb of the pregnant woman. The amniotic membrane has received attention because it has the ability to activate cells against wounds, burns, and surgical damage. However, since it was very difficult to preserve, it has been discarded until now. The company's amnion drying technology has found a way to effectively utilize amnion that has not been used before. Since the amniotic membrane was a discarded part, ethical problems have already been solved. There is almost no rejection due to differences in blood type, gender, race, etc., and safety is high. In the future, the company aims to introduce it into medical devices in the ophthalmic area and wound covering area.",,30000000,JPY,273510
Femto Deployments,https://www.crunchbase.com/organization/femto-deployments,"Biotechnology, Neuroscience, Quantified Self","Okayama, Okayama, Japan",Femto Deployments is an Biotechnology platform.,"157,294",,Active,2015-04-01,day,,,,,For Profit,https://femto-dp.com,"FDI is a solution company that seamlessly supports all the business improvement related to liquids, from the visualization of the state change due to the interaction between liquid molecules and visualization of the state to AI analysis.",,99900000,JPY,894151
Amelieff,https://www.crunchbase.com/organization/amelieff,"Bioinformatics, Biotechnology, Data Integration, Knowledge Management, Market Research, Training","Tokyo, Tokyo, Japan",Amelieff provides bioinformatic skills and knowledge to help bio-researchers.,"157,569",,Active,2009-07-01,month,,,,,For Profit,https://amelieff.jp/,"Amelieff provides bioinformatic skills and knowledge to help bio-researchers. The company's bioinformaticians analyzes data by using open-source software and in-house developed tools. The company delivers data analysis servers made of widely used bioinformatics software. Servers may be customized on request, such as organisms’ genome. The company also offers bioinformatics skill training. Training can be at a desired site and schedule, and the contents may be customized to customers demands. Amelieff was founded in July 2009 and is headquartered in Tokyo, Japan.",,50000000,JPY,437553
Otsuka Holdings,https://www.crunchbase.com/organization/otsuka-pharmaceutical,"Biotechnology, Health Care, Manufacturing, Pharmaceutical","Tokyo, Tokyo, Japan","Otsuka Holdings creates pharmaceuticals, nutraceuticals, and functional foods.","158,124",$1B to $10B,Active,1964-01-01,year,2010-12-15,day,,,For Profit,https://otsuka.com,"Otsuka Holdings operates in pharmaceuticals, nutraceuticals, and consumer products. The business activity of the company includes providing healthcare solutions in the areas of the nervous system, oncology, cardiovascular system, respiratory system, infectious disease, and others. The company engages in the research and development of functional foods and beverages, such as electrolyte drinks, nutritional foods, soy snacks, and dietary foods.",IPO,,,
Tupac Bio,https://www.crunchbase.com/organization/tupac-bio,"Biotechnology, Genetics, Pharmaceutical, Software","Tokyo, Tokyo, Japan","Intuitively design your DNA, share your designs with collaborators, and perform and analyze your high-throughput screens.","158,709",$1M to $10M,Active,2015-10-12,day,,,,,For Profit,http://www.tupac.bio,"Tupac Bio <www.tupac.bio> is a startup developing design and analysis software tools for synthetic biology companies. Our biodesign cloud software, Tupac Bio Designer, allows researchers to quickly generate and analyze gene variants and through software designed synthetic DNA. The Tupac Bio Designer is the first in an ecosystem of intuitive, collaborative and essential biodesign tools. The company currently has six members but will be growing fast in the near future. ",Seed,710500,USD,710500
P-Mind,https://www.crunchbase.com/organization/p-mind,"Biotechnology, Nursing and Residential Care","Kumamoto, Kumamoto, Japan",P-Mind is a research and development of a device that promotes production of sputum neurotrophic factor-like substances.,"159,627",,Active,1995-01-17,day,,,,,For Profit,http://www.p-mind.co.jp/,P-Mind is a research and development of a device that promotes production of sputum neurotrophic factor-like substances.  P-Mind aim to establish a non-invasive treatment method using brain cells derived from mouse embryos.,,13320000,JPY,113858
Biostock,https://www.crunchbase.com/organization/biostock,"Biofuel, Biotechnology, Livestock","Obihiro, Hokkaido, Japan",Biostock is a biogas and energy efficiency company that uses biotechnology to cater to livestock related issues.,"171,321",,Active,2020-07-01,day,,,,,For Profit,http://biostock.co.jp/,,,,,
CREO Bioscience,https://www.crunchbase.com/organization/creo-bioscience,"Biotechnology, Information Technology, Pharmaceutical","Yokohama, Kanagawa, Japan",Cleo Bioscience is a Biotechnology company.,"172,472",,Closed,2013-07-11,day,,,,none,For Profit,http://creo-bio.co.jp/,Cleo Bioscience is a Biotechnology company.,,100000000,JPY,898597
NEDO,https://www.crunchbase.com/organization/nedo,"Biotechnology, Energy, Government, Information Technology, Life Science, Renewable Energy","Kawasaki, Kanagawa, Japan","NEDO promoting research and development as well as deployment of industrial, energy and environmental technologies.","176,062",,Active,1980-10-01,day,,,,,For Profit,https://www.nedo.go.jp,"New Energy and Industrial Technology Development Organization (NEDO) was established as a governmental organization in 1980 to promote the development and introduction of new energy technologies. Research and development of industrial technology was later added, and today NEDO is active in a wide variety of areas as one of the largest public research and development management organizations in Japan.",,,,
Master of Science,https://www.crunchbase.com/organization/master-of-science,"Biotechnology, Consulting","Setagaya, Tokyo, Japan",MOS was incorporated aiming to be an intermediary between scientists and business entities for innovation of drugs and medical treatment.,"178,880",,Active,2006-07-07,day,,,,,For Profit,http://mofs.co.jp/,,,1100000,USD,1100000
Create Vaccine,https://www.crunchbase.com/organization/create-vaccine,"Biotechnology, Health Care, Medical","Osaka, Osaka, Japan",Create Vaccine is a development of a novel TB vaccine.,"199,637",,Active,2013-07-31,day,,,,,For Profit,,"Create Vaccine is a joint venture company created by DSP and Japan BCG on July 31, 2013 for the purposes of developing and marketing novel TB vaccines.",,14559281,USD,14559281
Arkray,https://www.crunchbase.com/organization/arkray,"Biotechnology, Health Care","Kyoto-shi, Kyoto, Japan",ARKRAY's mission is to contribute to the health and well-being of people all over the world through the advancement of science and the,"208,551",$500M to $1B,Active,1960-01-01,year,,,,,For Profit,https://www.arkray.co.jp/japanese/index.html,ARKRAY's mission is to contribute to the health and well-being of people all over the world through the advancement of science and the discovery of new technologies.,,,,
ReproCELL,https://www.crunchbase.com/organization/reprocell,"Biotechnology, Health Care, Manufacturing, Test and Measurement","Yokohama, Kanagawa, Japan",ReproCELL Incorporated is primarily engaged in the development of stem cell technologies.,"220,288",,Active,2003-01-01,year,2013-07-26,day,,,For Profit,http://reprocell.com,"ReproCELL Incorporated is primarily engaged in the development of stem cell technologies. The Company operates its business in two segments. The IPS Cell segment deals with regenerative medicine focused on Human ES (embryonic stem) cells and human iPS (induced pluripotent stem) cells. This segment manufactures research reagents used in human ES / iPS cell research, such as culture fluid, peeling liquid, frozen preservation solution, coating agents and antibody. The Clinical Testing segment clinical testing services that is required by hematopoietic stem cell transplantation and organ transplantation. On February 10, 2014, it established a Kanagawa-based wholly owned subsidiary. On June 30, 2014, it acquired 85.2% interests in Reinnervate Limited, a UK-based company. On July 1, 2014, it fully acquired Reinnervate Limited. In July, 2014, it acquired BioServe Biotechnologies, Ltd. On September 2, 2014, it completed the acquisition of BioServe Biotechnologies, Ltd.",IPO,,,
Dainippon Sumitomo Pharma,https://www.crunchbase.com/organization/dainippon-sumitomo,"Biotechnology, Health Care, Health Diagnostics, Pharmaceutical","Osaka, Osaka, Japan",Dainippon Sumitomo Pharma is a pharmaceutical company based in Japan.,"228,249",,Active,1984-01-01,year,1949-05-16,day,,,For Profit,https://www.sumitomo-pharma.com/index.html,"""Green Prism"", the symbol of Dainippon Sumitomo Pharma Co., Ltd. is a motif in the design of the ""Sun""-expressing a lively sense of energy, moving on toward tomorrow; ""Light""-to convey the potential and hope of the future; and ""Flower""-engendering the joyous and liberated sensation of basking in good health. A design crafted to embody preeminent research and development powers, a thorough support system, the spirit of challenge, and the other stances of Dainippon Sumitomo Pharma-a company bent on supplying all people with the strength to push on toward an even brighter tomorrow. Emanating from the symbol, furthermore, is the image of a network, steadily spreading out into the world.",IPO,,,
Peptidream,https://www.crunchbase.com/organization/peptidream,"Biotechnology, Health Care, Pharmaceutical","Tokyo, Tokyo, Japan",Peptidream is a biopharmaceutical company.,"231,425",$10M to $50M,Active,2006-01-01,year,2013-06-11,day,,,For Profit,https://www.peptidream.com/,"PeptiDream is a biopharmaceutical company founded in 2006 employing our proprietary Peptide Discovery Platform System (PDPS), a state-of-the-art highly versatile discovery platform which enables the production of highly diverse (trillions) non-standard peptide libraries with high efficiency, for the identification of highly potent and selective hit candidates, which then can be developed into peptide-based, small molecule-based, or peptide-drug-conjugate-based therapeutics.",IPO,374000000,JPY,4466453
Chiome Bioscience,https://www.crunchbase.com/organization/chiome-bioscience,"Biotechnology, Health Care","Tokyo, Tokyo, Japan",Chiome Bioscience is to commercialize the innovative ADLib® antibody generation technology invented at RIKEN.,"231,477",,Active,2005-02-08,day,2011-12-20,day,,,For Profit,https://chiome.co.jp/,"Chiome Bioscience was established in 2005 to commercialize the innovative ADLib® antibody generation technology invented at RIKEN. Since that time the Company has worked on research and development for this system, as well as initiatives for technology licensing. It focused mainly on joint research and contract research with the research arms of pharmaceutical companies and academia. Meanwhile, in 2011 the Company was listed on the Mothers market of the Tokyo Stock Exchange, and in 2015 it merged with LivTech which focused on drug discovery and development of therapeutic antibody for oncology, thus adding drug discovery function. In 2017 the Company went through reorganization of the management team, switching its strategy from platform development to drug discovery and development. At the same time it started setting up the clinical function which enables us to run a clinical study aiming of significant increase in corporate value.",IPO,,USD,
JCR Pharmaceuticals,https://www.crunchbase.com/organization/jcr-pharmaceuticals,"Biopharma, Biotechnology, Health Care, Medical, Medical Device, Pharmaceutical","Hyogo, Hokkaido, Japan","JCR Pharmaceuticals is a company primarily engaged in the pharmaceutical business, as well as the medical and research equipment business.","234,386",,Active,1975-01-01,year,2011-04-01,day,,,For Profit,http://www.jcrpharm.co.jp/,"JCR Pharmaceuticals  is a Japan-based company primarily engaged in the pharmaceutical business, as well as the medical and research equipment business. The Pharmaceutical business engages in the research, production, purchase and sale of medical drugs and pharmaceutical raw materials. The Medical and Research Equipment business engages in the purchase and sale of the medical and research equipment.",IPO,,USD,
Otsuka Pharmaceutical,https://www.crunchbase.com/organization/otsuka-pharmaceutical-0934,"Biotechnology, Health Care, Nutraceutical, Pharmaceutical","Tokyo, Tokyo, Japan",Otsuka Pharmaceutical is the provider of pharmaceutical and nutraceutical products.,"254,410",,Active,1964-01-01,day,,,,,For Profit,https://www.otsuka.co.jp/en/,,,,,
