Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Alphasip,https://www.crunchbase.com/organization/alphasip,"Biotechnology, Health Diagnostics, Manufacturing, Medical Device, Nanotechnology","Zaragoza, Aragon, Spain",Alphasip is a Nanotechnology company specialized in manufacturing Medical Diagnostic Chips.,"158,577",Less than $1M,Active,2008-01-01,year,,,,,For Profit,http://www.alphasip.es/,"Alphasip is a Nanotechnology company specialized in manufacturing Medical Diagnostic Chips. AlphaSIP sensors enable the development of rapid Diagnostic tests for Point-of-Care Diagnostics (PoC). AlphaSIP was born on 2008 with the aim to popularize the use of detection systems for diseases and toxics in people and the environment through nanotech and low cost recyclable materials. Since then, the company is focused on the design, development, production and marketing of diagnostic tests , biosensors and devices for simple and effective detection of biomarkers and other substances. ",,3439913,EUR,3799052
Integra Therapeutics,https://www.crunchbase.com/organization/integra-therapeutics,"Biotechnology, Genetics, Health Care","Barcelona, Catalonia, Spain",Integra Therapeutics is a developer of next generation of gene editing tools to cure diseases.,"159,344",,Active,2020-01-01,year,,,,,For Profit,https://integra-tx.com/,Integra Therapeutics is a developer of next-generation of gene editing tools to cure diseases.,Seed,6000000,EUR,6751424
Leukos Biotech,https://www.crunchbase.com/organization/leukos-biotech,"Biotechnology, Health Care, Health Diagnostics, Pharmaceutical","Barcelona, Catalonia, Spain",Leukos Biotech is a biopharmaceutical company,"160,533",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,http://www.leukosbiotech.com,"Leukos Biotech is a biopharmaceutical company focused on the development of new treatments for Acute Myeloid Leukaemia and other haematological malignancies. The company was founded in 2015 as a spin-off from the Josep Carreras Leukaemia Research Institute (IJC) and has a strong scientific, institutional and economic support from the IJC and the Josep Carreras Leukaemia Foundation, among other partners and collaborators.",,3771429,EUR,4233300
ProtoQSAR,https://www.crunchbase.com/organization/protoqsar,"Biotechnology, Life Science, Medical","Paterna, Comunidad Valenciana, Spain","ProtoQSAR is a company of computational chemistry, specialized in the development and optimization of active compounds in diverse areas.","160,932",,Active,2012-01-01,year,,,,,For Profit,https://protoqsar.com/en/,ProtoQSAR is a company focused on the application of computational methods to the prediction of physico-chemical and/or biological properties of chemicals.,,71429,EUR,82941
CLOVER Bioanalytical Software,https://www.crunchbase.com/organization/clover-bioanalytical-software,"Bioinformatics, Biotechnology, Life Science, Software","Granada, Andalucia, Spain",CLOVER Bioanalytical Software is a bioinformatics company specializing in data processing for bioanalytical chemistry and microbial ID.,"161,056",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,https://cloverbiosoft.com/,"CLOVER Bioanalytical Software is a bioinformatics company specialized in data processing for Bioanalytical Chemistry and Microbial ID and other clinical diagnostics applications using mass spectrometry. Formed by a group of Ph.D. graduates with a wide expertise in business and research, it brings a perfect match to develop cutting-edge software and statistical analysis projects in the biomedical field. They are specialized in mass spectrometry, its clinical applications and mass spectrometry imaging. But their expertise cover many more applications, like medical image processing, univariate and multivariate statistical analysis, and Big Data. They are truly customer-oriented, keeping in mind the goals of their clients and the scalability of the systems. They count with experts in biomedicine, chemistry and biotechnology that speak your own language and understands your needs.",,71429,EUR,81868
Setenta e Três Mil e Cem,https://www.crunchbase.com/organization/setenta-e-três-mil-e-cem,"Biotechnology, Cosmetics, Pharmaceutical","Lisboa, Lisboa, Portugal",Setenta e Três Mil e Cem is specialized in biotechnology and the development of products for the cosmetic and pharmaceutical industries.,"161,230",$1M to $10M,Active,2006-01-01,year,,,,,For Profit,http://73100.pt/,"Setenta e Três Mil e Cem is a Portuguese company, funded in 2006 which is specialized in biotechnology and the development of products for the cosmetic and pharmaceutical industries.",,1367195,EUR,1611285
AWSensors,https://www.crunchbase.com/organization/awsensors,"Biotechnology, Hardware","Valencia, Comunidad Valenciana, Spain","AWSensors designs, develops, and commercializes instrumentation that features characterization of acoustic resonators.","162,736",Less than $1M,Active,2009-01-01,year,,,,,For Profit,http://www.awsensors.com/,"AWSensors designs, develops and commercializes instrumentation for characterization of acoustic resonators used as sensors in bio-technological and electrochemical monitoring applications. These designs are based on their different patented systems. AWSensors markets QCM, HFF-QCM and SAW-LOVE sensors in specially designed supports adapted to specific flow cells for different applications in both liquid and gas. Different categories of instruments are available depending on the user needs. AWSensors develops as well customized cells and sensors according to user needs. Custom developments or integrations with other scientific platforms for third parties are available, including both mechanic and electronic design and implementation.",,1320249,EUR,1546034
Moirai Biodesign,https://www.crunchbase.com/organization/moirai-biodesign,Biotechnology,"Barcelona, Catalonia, Spain",Moirai Biodesign is developing RNA technologies for diagnostics and therapeutics.,"163,187",,Active,2016-01-01,year,,,,,For Profit,http://moiraibiodesign.com/,"Moirai Biodesign is a biotechnology company that develops RNA-based technologies for cancer-related diagnostics and therapeutics. The company develops non-invasive tests for the in-situ diagnosis of different types of cancer from a patient’s blood, in-vivo diagnosis systems for surgical assistance and patient monitoring, and therapeutical drugs for the treatment of cancer. Moirai Biodesign was founded in 2016 and is based in Barcelona, Spain.",Seed,71429,EUR,82941
Biotica,https://www.crunchbase.com/organization/biótica,"Biotechnology, Medical","Castellón, Comunidad Valenciana, Spain",Biotica develops research and development projects in the field of biotechnology.,"166,081",$1M to $10M,Active,2005-01-01,year,,,,,For Profit,http://www.biotica.es/,"Biotica develops research and development projects in the field of biotechnology. Biótica involves in the development of reagents and/or analytical equipment. It offers research and development management, and analytical development services. ",Late Stage Venture,700000,EUR,795627
Spawnfoam,https://www.crunchbase.com/organization/spawnfoam,Biotechnology,"Vila Real, Vila Real, Portugal",Spawnfoam is a biotechnology company for the development of well-designed biomaterials.,"166,302",,Active,2017-01-01,year,,,,,For Profit,https://www.spawnfoam.pt/en/,Spawnfoam is a biotechnology company for the development of well-designed biomaterials. Spawnfoam pays attention to the sustainability of the planet and with the resource efficiency. They therefore intend to play an important role in the management of organic waste by contributing to the transition to a circular economy.,,71429,EUR,83426
LifeTag,https://www.crunchbase.com/organization/lifetag,"Biotechnology, Information Technology, Product Research","Cantanhede, Coimbra, Portugal",LifeTag is a Portuguese technology-based startup that is focused on Research & Development of non-invasive technologies.,"169,090",$1M to $10M,Active,2016-01-29,day,,,,,For Profit,http://lifetag.pt,"LifeTag is a Portuguese technology - based startup that focuses in research and development of non-invasive technologies for evaluating the metabolism and diagnosis of pathological conditions related to several high incidence metabolic diseases, including diabetes, obesity , metabolic syndrome, acute and chronic inflammation, among others.",,121429,EUR,140319
Xtrem Biotech,https://www.crunchbase.com/organization/xtrem-biotech,"Agriculture, AgTech, Biotechnology, Industrial","Granada, Andalucia, Spain",Xtrem Biotech is expert in extremophile microorganism for today's industrial solutions. Focused in the development of IP exclusive rights.,"169,521",,Active,2013-03-19,day,,,,,For Profit,http://www.xtrembiotech.com/en/,"Xtrem Biotech is a technology-based company that develops, produces and markets biostimulants and pesticides of biological origin to offer respectful solutions that are compatible with the environment. Xtrem Biotech has an exclusive collection of microorganisms and a production plant for the cultivation, formulation, and packaging of plant bio-stimulants.",,310000,EUR,366340
300K,https://www.crunchbase.com/organization/300k,Biotechnology,"Salamanca, Castilla y Leon, Spain",300K provides solutions for efficient and reliable storage of bio specimens at room temperature.,"170,183",Less than $1M,Active,2019-01-01,year,,,,,For Profit,https://300k.bio/,300K is a start-up founded by and made up of a multidisciplinary team with recognized expertise and proven skills developing and commercializing life sciences innovative products and servicies.,,71429,EUR,81868
Exogenus Therapeutics,https://www.crunchbase.com/organization/exogenus-therapeutics,"Biotechnology, Medical, Therapeutics","Cantanhede, Coimbra, Portugal",Exogenus Therapeutics develops cellular based therapies applied to regenerative medicine for skin lesions treatment.,"170,861",$1M to $10M,Closed,2015-06-02,day,,,,none,For Profit,http://www.exogenustherapeutics.com,"Exogenus Therapeutics is engineering cell biology for innovative therapeutic solutions. Exo-T is a biotechnology company dedicated to the pre-clinical and clinical development of innovative cellular-based therapies applied to regenerative medicine, specifically for the skin lesions treatment. The company is presently developing its first product, Exo-Wound, for the treatment of chronic wounds. The project that led to the creation of the company (Nanoinspire) participated in COHiTEC 2014 program and is the result of the research developed in collaboration with Crioestaminal SA, Biocant, and Centre for Neurosciences and Cellular Biology of Coimbra University.",Seed,850000,EUR,923806
Transplant Biomedicals,https://www.crunchbase.com/organization/transplant-biomedicals,"Biotechnology, Health Care, Medical","Barcelona, Catalonia, Spain",Transplant Biomedicals is a medical device.,"171,223",$1M to $10M,Closed,2014-01-01,year,,,2020-01-28,day,For Profit,http://www.transplantbiomed.com/,"Transplant Biomedicals is a European company based in Barcelona aimed at developing novel medical strategies to improve organ, tissue and cellular preservation to overall enhance patients´ wellness.",,4000000,EUR,4225783
Enzymlogic,https://www.crunchbase.com/organization/enzymlogic,"Biotechnology, Pharmaceutical","Madrid, Madrid, Spain","Enzymlogic is a company devoted to enzymology and protein science, provides innovative solutions to the pharmaceutical, biotech industries.","171,360",Less than $1M,Active,2013-05-29,day,,,,,For Profit,http://www.enzymlogic.com/,"Enzymlogic is a company devoted to enzymology and protein science. They provide innovative solutions to the pharmaceutical and biotech industries in order to assist in the development of more successful and safer drugs to improve patients' quality of life. Enzymlogic pursues to become a reference for those companies striving to succeed in drug discovery through rational analysis approaches. Their mission is to approach the drug discovery and development process in a novel way so that their customers' return of investment is maximized and, at same time, they contribute to the development of innovative therapies. ",,71429,EUR,81868
Nanoimmunotech,https://www.crunchbase.com/organization/nanoimmunotech,"Biotechnology, Health Care, Wellness","Zaragoza, Aragon, Spain",Nanoimmunotech specializes in the synthesis and fictionalization of nanoparticles and their use in biosensing with the HEATSENS technology.,"174,685",$1M to $10M,Active,2009-01-01,year,,,,,For Profit,https://www.nanoimmunotech.eu/en,Nanoimmunotech specializes in the synthesis and fictionalization of nanoparticles and their use in biosensing with the HEATSENS technology. Nanoimmunotech is born from the cooperation of the Biomedical Research Center (CINBIO) of Vigo and the Nanoscience Institute of Aragón (INA) within a CONSOLIDER project called NANOBIOMED.,,1351061,EUR,1475926
Polimerbio,https://www.crunchbase.com/organization/polimerbio,Biotechnology,"San Sebastian, Pais Vasco, Spain",Polimerbio is a biotechnology company that develops and manufactures biodegradable sanitary products.,"174,878",,Active,2017-01-01,year,,,,,For Profit,https://polimerbio.com/,"Polimerbio offers sanitary product design and development based on biocompatible polymers, particularly biodegradable ones. Through the application of a quality management system and in compliance with the necessary regulatory framework, they deal with all stages of product development, from fundamental research through market introduction.",Seed,300000,EUR,330681
Bio2coat,https://www.crunchbase.com/organization/bio2coat,"Biotechnology, Food and Beverage, Waste Management","Terrassa, Catalonia, Spain",Bio2coat is a company that prevents food waste.,"175,060",,Active,2020-01-01,year,,,,,For Profit,http://bio2coat.com/en,Bio2coat is a company that prevents food waste.,Seed,,USD,
SOMAprobes,https://www.crunchbase.com/organization/somaprobes,"Biotechnology, Health Diagnostics, Medical","Donostia-san Sebastián, Pais Vasco, Spain",SOMAprobes develops and commercializes diagnostic innovations based on the biology of nucleases.,"175,268",,Active,2014-01-01,day,,,,,For Profit,http://www.somaprobes.com/,,,3439900,EUR,3702193
SilicoLife,https://www.crunchbase.com/organization/silicolife,Biotechnology,"Braga, Braga, Portugal",SilicoLife designs optimized microorganisms and novel pathways for industrial biotechnology applications.,"175,515",,Active,2010-04-15,day,,,,,For Profit,http://www.silicolife.com,"Founded in 2010, SilicoLife designs optimized microorganisms and novel pathways for industrial biotechnology applications. Based on metabolic engineering and synthetic biology approaches shortens the development time and costs of new highly effective processes for the production of specific target compounds such as chemicals, food ingredients or biopolymers.",,71429,EUR,82941
Spectrapply S.L.,https://www.crunchbase.com/organization/spectrapply-s-l,"AgTech, Biotechnology, Food Processing, Quality Assurance","Oviedo, Asturias, Spain",Spectrapply S.L. provides analytical solutions for the quality control of raw materials and/or products.,"176,413",$1M to $10M,Closed,2011-01-01,year,,,,none,For Profit,https://www.spectrapply.com/,"Spectrapply S.L. provides analytical solutions for the quality control of raw materials and/or products.  It offers various services, including process analysis and control systems; identification of markers in relation to attributes to control; selection of equipment and software; definition of analytical protocols; management of reference analysis and decision-making of spectra to conduct the development of the application to install on computer; validation of the application and calibration equations; putting into operation; training of the personnel; realization of periodic calibrations for the validation of the application; development of new qualitative and/or quantitative applications; realization of periodic validation of the calibrations for verification of the correct functioning of the applications and optimization thereof; and technical advice.  The company engages in the research and development of analytical solutions based on infrared bioespectroscopia applied to physicochemical analysis of the environment, raw materials, and products. It serves the agri-food industry. ",Seed,1291013,EUR,1441526
UBQ II,https://www.crunchbase.com/organization/ubq-ii,"Biotechnology, Enterprise, Industrial","Madeirã, Castelo Branco, Portugal",UBQ is a micro-enterprise based in Autonomous Region of Madeira.,"176,528",Less than $1M,Active,2011-01-01,year,,,,,For Profit,https://www.ubqmadeira.com/en/,"UBQ (Unidade de Bioquímica, Madeira) is a micro-enterprise based in Autonomous Region of Madeira that strives to position itself in the field of R & D, and more specifically in the blue biotechnology market. UBQ was founded in 2011 and its founder and administrator Dr. João Dionísio. The company began trading in late 2014. UQB has historical background the Laboratórios Farmacêuticos Zior, Dr. Rodrigues Dionísio, who, in the 70s, XX century, developed several galenic formulas, in order to combat nutritional deficiencies in the Madeiran population.  The company has offices in Funchal and industrial facilities in the industrial park of Estreito de Câmara de Lobos. At this stage of installation and implementation UBQ has enjoyed a partnership with the Universidade da Madeira, through BG ISOPlexis, which has provided support and advice on research and development, provision of laboratories and equipment, development and innovation of products for commercial activity company.",,853478,EUR,953756
Biogenetics,https://www.crunchbase.com/organization/biogenetics-sl,"AgTech, Biotechnology, Food Processing","Álava, Asturias, Spain",Biogenetics specializes in genetic certification of foods.,"176,849",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,http://www.biogenetics.es,"Biogenetics develops technologies for the practical application of genomics, proteomics, metabolomics and other omic sciences, with focus on agrifood applications, farming, and biodiversity preservation.",,71429,EUR,89364
Iden Biotechnology,https://www.crunchbase.com/organization/iden-biotechnology,"Biotechnology, Medical, Personal Health","Cordovilla, Castilla y Leon, Spain","Iden Biotechnology specializes in the generation, transfer, exploitation, and marketing of biotechnological knowledge.","177,349",$1M to $10M,Active,2005-01-01,year,,,,,For Profit,http://www.idenbiotechnology.com/es,"Iden biotechnology is a scientific company, whose main activity is the generation, transfer, exploitation, and marketing of biotechnological knowledge.  They are a technology transfer company matching market demands with biotechnology research developments from universities and technology centers. Their main target is to increase the transfer of quality technology from academia to industry.",Early Stage Venture,5050000,EUR,5890222
Aelix Therapeutics,https://www.crunchbase.com/organization/aelix-therapeutics,"Biotechnology, Health Care, Therapeutics","Barcelona, Catalonia, Spain",Aelix Therapeutics develops therapeutic vaccines and immunotherapies to treat HIV infection.,"181,892",,Active,2014-01-01,month,,,,,For Profit,http://www.aelixtherapeutics.com/,"Aelix Therapeutics develops therapeutic vaccines and immunotherapies to treat HIV infection. The company is a spin-off of HIVACAT, the Catalan project for the development of effective vaccines against HIV.  The company was created under the leadership of its founders, Dr. Christian Brander, Bonaventura Clotet, Josep Maria Gatell and Mr. Jordi Naval; all of whom have several decades of experience in HIV and biotech development. The company’s know-how will further expand through unique immunogen designs. It will also benefit from ready access to large cohorts of HIV infected patients in several continents through its partnership with the HIVACAT consortium.",,13408000,EUR,14732833
Bicosome,https://www.crunchbase.com/organization/bicosome,"Biotechnology, Pharmaceutical, Wellness","Barcelona, Catalonia, Spain",Bicosome is a start-up company that commercializes cosmetics and dermo-pharmaceutical ingredients based on a patented proprietary platform.,"182,606",$1M to $10M,Active,2012-01-01,year,,,,,For Profit,http://www.bicosome.com,"Bicosome is a start-up company that commercializes cosmetics and dermo-pharmaceutical ingredients based on a patented proprietary platform.  It is a spinoff company of the Institute of Advanced Chemistry of Catalonia, part of the Spanish National Research Council. Bicosome technology is the result of several years of serious scientific research focusing on effective and safe skin penetration and targeted delivery. It is dedicated to developing high performance ingredients based on the Bicosome Technology and to commercialize these ingredients to the Dermo-Cosmetic industry. Bicosome was founded in 2012 and is headquartered in Barcelona.",,1386466,EUR,1515571
Insud Pharma,https://www.crunchbase.com/organization/insud-pharma,"Biotechnology, Health Care, Manufacturing, Pharmaceutical","Madrid, Madrid, Spain",Insud Pharma is a company providing pharmaceutical solutions for the entire life cycle of a medicine.,"183,224",,Active,1979-01-01,year,2022-10-10,day,,,For Profit,https://www.insudpharma.com/,"INSUD PHARMA operates across the entire pharmaceutical value chain, delivering specialized expertise and experience in scientific research, development, manufacturing, sales and marketing of a wide range of value-adding active pharmaceutical ingredients (APIs), finished dosage forms (FDFs) and branded pharmaceuticals, for human and animal health.",M&A,,,
Igenomix,https://www.crunchbase.com/organization/igenomix,"Biotechnology, Genetics, Health Care","Paterna, Comunidad Valenciana, Spain",Igenomix specializes in providing genetic testing services for reproductive health patients and clinics.,"185,468",,Active,2012-01-01,year,2021-07-08,day,,,For Profit,http://www.igenomix.com/,"Igenomix specializes in providing genetic testing services for reproductive health patients and clinics. Its focus is on the fields of regenerative medicine concerning the endometrium and genomic studies on embryonic viability and endometrial receptivity, as well as other factors that cause infertility.",M&A,,USD,
RheoDx,https://www.crunchbase.com/organization/rheodx,"Biopharma, Biotechnology, Health Care, Health Diagnostics, Life Science, Medical Device","Barcelona, Catalonia, Spain", A precise and portable in-vitro device that brings efficiency to the hematological diseases diagnostics with a single blood drop.,"185,992",,Active,2018-01-01,year,,,,,For Profit,http://www.rheodx.com,"We provide a new way to measure the behavior of blood in motion. RHEO Dx can detect, with a sample of blood as small as a drop, minimum changes in rheological properties, that are an indicator of abnormalities in red blood cells morphology or rigidity. These abnormalities are associated with an enormous set of diseases and conditions, such as blood coagulation disorders , malignant homeopathies, malaria, hereditary anaemias, and any other disease related to blood cells rheology.",Seed,350000,EUR,392117
Biomode,https://www.crunchbase.com/organization/biomode-biomolecular-determination,"Biotechnology, Health Diagnostics, Life Science, Medical, Medical Device","Braga, Braga, Portugal","Biomode is a provider of molecular diagnostics for the identification of pathogens in the food, environment, and life science industries.","186,876",$1M to $10M,Closed,2010-12-20,day,,,,none,For Profit,http://www.biomode-sa.com,"Biomode is a startup venture based in Caldas das Taipas (Portugal) that aims to be a leading provider of rapid and accurate molecular diagnostic tests for identification of pathogens in the food, environment and life science industries. Biomode’s diagnostic kits are based on the PNA-FISH (Peptide Nucleic Acid Fluorescence In Situ Hybridisation) technology. Biomode’s founders are a group of researchers from the universities of Minho and Porto (Portugal) that is one of the few worldwide research groups with the skills to design PNA-FISH probes targeting specific pathogens. Biomode will enter the food industry diagnostics market with a kit for detecting Salmonella in food samples (Probe4Salmonella®) soon to be followed by two other kits for the detection of Listeria monocytogenes and E. coli O157:H7. On the clinical diagnostics area, Biomode has already developed a kit aimed at the rapid identification of clarithromycin resistance of H. Pylori strains (Probe4Pylori®) that is in the process of obtaining investigational device exemption from the Food and Drug Administration (FDA) in order to undergo field trials.",Early Stage Venture,1971429,EUR,2183430
OX-CTA,https://www.crunchbase.com/organization/ox-cta,"Biotechnology, Chemical, Health Care, Manufacturing","Cuarte, Aragon, Spain",OX-CTA develops and manufactures disinfectants.,"188,042",$1M to $10M,Active,1996-01-01,year,,,,,For Profit,http://grupoox.com/oxcta.php,"OX-CTA, the parent company of OX Group with more than 15 years’ experience, is headquartered in the OX Generator Building, which houses both offices and laboratories and is located on the Walqa Technology Park in Huesca (Spain), in a highly scientific and technical knowledge centred environment, and faithfully reflects the company's policies by being entirely BIOSUSTAINABLE. The company's production plant and final product quality control activities are strategically located 20 km from the OX Generator Building and bring together our commitment to safety, health protection and environmental care. OX-CTA was created to supply the market with a range of ecological and biodegradable BIOCIDAL products and services whose fields of application include overall health and prevention, whilst maintaining our commitment to caring for the environment.",,567127,EUR,626626
VLPbio,https://www.crunchbase.com/organization/vlpbio,"Biotechnology, Health Care, Hospital, Medical, Medical Device","Boecillo, Castilla y Leon, Spain",VLPbio focuses on research and development of chimeric virus like particles (VLPs) as vaccines in animal and human health.,"189,978",$1M to $10M,Active,2011-01-01,year,,,,,For Profit,http://vlpbio.com/,"VLPbio focuses on research and development of chimeric virus like particles (VLPs) as vaccines in animal and human health. The company is well-known a biotechnological company applying immunotherapeutic solutions to fight cancer and infectious diseases, addressing unmet medical needs in the main human and veterinarian markets ",Seed,850000,EUR,1049111
Axeb Biotech,https://www.crunchbase.com/organization/axeb-biotech,"Agriculture, AgTech, Biotechnology, Farming, Health Care","Lleida, Catalonia, Spain","Axeb Biotech is a technology-based company in the field of agri science, working to improve plant health and yield in a sustainable way.","190,576",$1M to $10M,Active,2006-03-10,day,,,,,For Profit,http://axeb.net/,"Axeb Biotech is a technology-based company in the field of agri science, working to improve plant health and yield in a sustainable way. It is making efforts to meet the needs of our customers and offer solutions for sustainable and quality agriculture. Axeb aims to improve sustainability and optimize crop yields with its more than 25 years’ experience in the field of biostimulants and like plant nutrition company. ""Axeb"" is a word that defines the vegetation that appears in the desert after a storm. The extreme drought resistant seeds make the most of any circumstance to prevail and prosper. This concept reflects the vision of the company.",,50000,EUR,54327
Vetherapy,https://www.crunchbase.com/organization/vetherapy,"Biotechnology, Medical, Veterinary","Coimbrã, Leiria, Portugal","Vetherapy develops products with great therapeutical potencial, based on stem cells, platelet-rich plasma (PRP) and biomaterials.","192,320",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,https://www.vetherapy.co/,"Vetherapy is a biotech company founded in 2015, that operates in the field of Veterinary Regenerative Medicine and Tissue Engineering, developing products with great therapeutical potencial, based on stem cells, platelet-rich plasma (PRP) and biomaterials. They offer quality and safety in the processes of isolation, expansion, and cryopreservation of stem cells, as well as obtaining plasma rich in growth factors, thus providing safe and efficient products for the treatment of different pathologies in our animals. They enable veterinarians to access our stem cell and PRP bank through our cryopreservation services. This way, their products are always available and ready to use for immediate treatment, thus answering different clinical situations.",Seed,71429,EUR,81868
BEOnChip,https://www.crunchbase.com/organization/beonchip,"3D Technology, Biotechnology, Manufacturing","Zaragoza, Aragon, Spain",BEOnChip is a microtechnology company that offers solutions today to the invitro cell culture of tomorrow.,"193,061",,Active,2016-01-01,year,,,,,For Profit,https://beonchip.com/,"Current cell culture experiments lack the presence of the natural environment, ending with unrealistic results. BEOnChip offers disposable systems to recreate in-vitro biological environments using microtechnologies Our different products are easy to handle for researchers not initiated in microfluidics. BE-Gradient provides high versatility for multiple experiment configurations and they allow 3D culture under gradient with complete optical access and real-time monitoring for 3D invasion assays. BE-Multiwell mimics complex microenvironments with 3D-2D spatial distributions inside an HTS microfluidic chip to test drugs or cell interactions with endo or epithelial barriers. BE-Flow recreates in vitro physiological environments involving flow and shear stress. It also allows long-term 2D or 3D experiments in three independent channels under flow conditions. BE-Flow2D3 is the combination of a 2D-3D organized coculture with the possibility of establishing flows with or without cells over the epithelium. It is our most biomimetic microdevice to copy in vitro different tissue structures. BEOnChip increases the relevance of your experiments providing Biomimetic Environment on Chip.",,71429,EUR,75211
"Nano4 Global, Lda",https://www.crunchbase.com/organization/nano4-global-lda,"Biotechnology, Health Care, Health Diagnostics, Information Technology, Life Science, Medical, Nanotechnology","Lisboa, Lisboa, Portugal",Nano4 provides solutions for rapid colorimetric identification of molecular targets of disease (DNA/RNA) at point-of-care (PoC).,"194,336",Less than $1M,Active,2015-01-01,year,,,,,For Profit,http://www.nano4global.com/#,"Nano4 provides solutions for rapid colorimetric identification of molecular targets of disease (DNA/RNA) at point-of-care (PoC). NANO4 Global is a startup launched in 2015 to market nanotechnology based molecular diagnostics. The NANO4 is a nanodiagnostics platform that provides simple colorimetric detection of DNA and RNA with single base selectivity. Following more than 12 years of research in nanodiagnostics at Universidade NOVA de Lisboa - Science and Technology, Department of Lifesciences, this technology was awarded the Scientific Prize - Santander Totta / Universidade NOVA de Lisboa.",Seed,50000,EUR,52664
VB Devices,https://www.crunchbase.com/organization/vb-devices,"Biotechnology, Life Science, Medical, Medical Device","Barcelona, Catalonia, Spain",New technologies for vascular health,"195,603",,Active,2016-01-01,year,,,,,For Profit,http://www.vbdevices.com/,"VB Devices is developing 2 highly innovative medical devices invented and patented by vascular surgeon Dr. Enric Roche. Purespume is an automated foam-preparation system for use in the treatment of varicose veins with sclerotherapy. The flexiblity and versatility Purespume brings to foam sclerotherapy can make it the gold standard for the treatment of varicose veins of all sizes. The Cutneedle allows for simple and precise insertion site enlargement during Seldinger procedures, without using a scalpel. This device will revolutionize a technique that is used thousands of times a day around the world, and has not been improved in over 60 years. Both devices are in advanced stages of development and VB Devices is seeking commercial partners globally.",,200000,EUR,226463
Manremyc,https://www.crunchbase.com/organization/manremyc,"Biotechnology, Information Technology","Manresa, Catalonia, Spain",Manremyc is company specialized in the development of a probiotic against tuberculosis,"196,107",,Active,2013-01-01,year,,,,,For Profit,http://www.manremyc.cat/,"MANREMYC is a “spin off” of the Institut for Biomedical Research Germans Trias i Pujol (IGTP)  with the mission to eradicate tuberculosis (TB) by reducing its risk of development with a unique and revolutionary product, Nyaditum resae® (NR) based on the most updated technology and a solid scientific background.",,98908,EUR,111712
HemoPhotonics,https://www.crunchbase.com/organization/hemophotonics,"Biotechnology, Health Care, Medical, Medical Device","Castelldefels, Catalonia, Spain",HemoPhotonics is an innovative medical devices and solutions company.,"196,294",Less than $1M,Active,2013-01-01,year,,,,,For Profit,http://www.hemophotonics.com/,"HemoPhotonics is an innovative medical devices and solutions company. Founded in 2013 as Spin-Off of the world-reputed ICFO-The Institute of Photonic Sciences, Barcelona, Spain, it focuses on commercializing portable, non-invasive and real-time blood flow monitoring devices based on photonics. Its goal is to highly improve patient care with non-invasive optical monitoring technology. It provides doctors with diagnostic tools for managing of conditions such as ischemic and hemorrhagic strokes, traumatic brain injury, and premature birth. Presently, HemoPhotonics helps medical doctors and scientific researchers that want to perform measurements of hemodynamic parameters of living tissue at a level that no other currently available technology is capable of without using invasive probes, CT scans or MRIs.",,50000,EUR,52647
CellMat Technologies,https://www.crunchbase.com/organization/cellmat-technologies,"Biotechnology, Information Technology, Manufacturing, Nanotechnology, Plastics and Rubber Manufacturing","Valladolid, Castilla y Leon, Spain",CellMat Technologies is specialized in polymeric cellular materials and bioplastics.,"196,627",$1M to $10M,Active,1999-10-15,day,,,,,For Profit,http://www.cellmattechnologies.com,"CellMat Technologies is a spin off company founded by researchers of the Cellular Materials Laboratory (CellMat) of the University of Valladolid. They implement advanced technologies, arisen from research projects carried out by CellMat Laboratory, in production plants of companies of the plastics sectors in two specific areas: CELLULAR MATERIALS (FOAMS) AND BIOPLASTICS. The company's main objective is to be recognized as a essential partner for the implementation of technologies related with both cellular materials and bioplastics.",,50000,EUR,54327
Laboratorio CIFGA,https://www.crunchbase.com/organization/laboratorio-cifga,"Biotechnology, Professional Services, Service Industry","Lugo, Galicia, Spain",Laboratorio CIFGA is a chemical-pharmaceutical company devoted to develop certified reference material of marine biotoxins and reagents.,"199,136",$1M to $10M,Active,2006-01-01,day,,,,,For Profit,https://cifga.com,"Laboratorio CIFGA is a chemical-pharmaceutical company devoted to develop certified reference material of marine biotoxins and reagents for research and new therapeutic drugs. The marine toxins are serious health and socio-economic problem for the shellfish industry. The need to protect consumers requires complying with European and international legislation, with complex monitoring systems many countries have implemented. European Comission has issued a regulation that requires the mousse bioassay (MBA) to be replaced by LC-MS, therefore marine toxins CRMs are necessary and reliable tools to achieve this monitoring task. Laboratorio CIFGA has become the first producer of certified reference material of marine biotoxins in Europe. The company has a full complement of state of the art biological, organic and analytical instrumentation. Its products have been produced under the supervision of highly qualified chemist and biologist using an extensive and thorough purification process. Identification and quantitation are carried out by NMR spectroscopy or liquid chromatography coupled to mass spectrometry. Therefore the quality and the reproducibility attained with their production method is a guarantee to all of their customers and an additional value of the products.",,50000,EUR,55246
