Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Viant,https://www.crunchbase.com/organization/viant-93f8,"Biotechnology, Health Care, Manufacturing, Medical, Medical Device","Aura Im Sinngrund, Bayern, Germany","Viant designs and manufactures medical devices specializing in surgical technologies, orthopedics, and diagnostics & patient care.","293,238",$10M to $50M,Active,1953-01-01,year,,,,,For Profit,https://www.viant-aura.de,,,,,
TomTec Imaging Systems,https://www.crunchbase.com/organization/tomtec-imaging-systems,"Biotechnology, Health Care, Medical Device, Software","Unterschleißheim, Bayern, Germany","TomTec Imaging Systems is a provider of intelligent image analysis software, especially for diagnostic ultrasound.","294,954",$10M to $50M,Active,1990-01-01,year,2017-07-18,day,,,For Profit,https://www.tomtec.de/,"TomTec Imaging Systems is a provider of intelligent image analysis software, especially for diagnostic ultrasound. More than 20,000 physicians and 600 health facilities worldwide treat their patients daily with software from TOMTEC IMAGING SYSTEMS. Our applications for medical image processing and analysis not only provide a deeper insight and more precise measurements, but also assist physicians in their diagnosis. In addition to our specialities, adult and pediatric cardiology, we also provide solutions in the fields of gynecology, obstetrics, radiology and vascular. Pre-operative, peri-operative and post-operative teams also use TOMTEC software in order to improve the diagnosis and to plan therapies and surgical interventions more effectively. For more than 25 years, TOMTEC IMAGING SYSTEMS GMBH,with headquarters located in Munich Germany, has held a leadership position in the field of diagnostic mediacal imaging and healthcare IT. Market leader in more than 150 countries for diagnostic imaging methods in cardiology, we continue to work closely with our international network of key luminaries, universities and medical device manufacturers to design our applications with the latest findings from research and practice.",M&A,,,
Eurofins Genomics,https://www.crunchbase.com/organization/eurofins-genomics-europe-genotyping,"Biotechnology, Life Science, Pharmaceutical","Ebersberg, Bayern, Germany",Eurofins Genomics is a member of the Eurofins Group and provides full genomic services worldwide.,"298,002",$1B to $10B,Active,1990-01-01,day,,,,,For Profit,http://eurofinsgenomics.com/,"Eurofins Genomics is a member of the Eurofins Group and provides full genomic services worldwide. It is globally known for its innovative and customized technologies in the life science industries and academic research institutions. It provides fast DNA sequencing services, genotyping services, DNA synthesis products, and bioinformatics services. Its scientific capacities combined with its extensive logistics network allowed them to set a new industry benchmark for the speed of DNA sequencing and DNA synthesis. Its newly developed NightXpress Oligo’s services and products are unrivaled in speed. With the combined power of an international network of Eurofins companies in the field of genomic services, forensics, agroscience, pharmaceutical, environmental, food, and feed testing, it has established an outstanding team of experts and a broad range of technologies. It was founded in 1990 and is based in Ebersberg, Bayern.",,,,
Midas Pharma,https://www.crunchbase.com/organization/midas-pharma,"Biotechnology, Manufacturing, Medical, Pharmaceutical","Ingelheim, Rheinland-Pfalz, Germany",Midas Pharma is a pharmaceutical company.,"305,119",$50M to $100M,Active,1988-01-01,year,,,,,For Profit,https://www.midas-pharma.com,"Midas Pharma is a pharmaceutical marketing and sales company. Their services include active pharmaceutical ingredients, intermediates, FDFs, business development, custom synthesis, biotechnology services, finished product manufacturing, finished product development, quality management, regulatory affairs, intellectual property services, hot-melt extrusion, drug substances, drug products, supplier relationship management, sourcing reference products, technology transfer, chemicals, regulatory affairs, and pharmacovigilance.",,,,
Analytik Jena,https://www.crunchbase.com/organization/analytik-jena,"Biotechnology, Industrial, Industrial Automation, Life Science","Jena, Thuringen, Germany","Analytik Jena specializes in providing analytical measuring technology, instruments, and products.","311,529",,Active,1990-01-01,year,,,,,For Profit,https://www.analytik-jena.com/,"Analytik Jena specializes in providing analytical measuring technology, instruments, and products in the fields of biotechnology and molecular diagnostics. The company, through its state-of-the-art analysis, supports customers in both industry and research to improve their products and to achieve scientific excellence. Its products are focused to offer customers and users quality and the reproducibility of their laboratory results. Analytik Jena was founded in 1990 and is based in Jena, Germany with other locations spread out around the world.",,,,
Multi Channel Systems,https://www.crunchbase.com/organization/multi-channel-systems,"Biotechnology, Test and Measurement","Reutlingen, Baden-Wurttemberg, Germany",Multi Channel Systems MCS GmbH was founded in 1996 and is based in the Science and Technology Park in Reutlingen in Southwest Germany.,"312,039",$10M to $50M,Active,1996-01-01,year,2014-10-01,day,,,For Profit,http://multichannelsystems.com,Multi Channel Systems MCS GmbH was founded in 1996 and is based in the Science and Technology Park in Reutlingen in Southwest Germany. MCS operates globally from this location.    The main focus of our company is the development of precise scientific measuring instrumentation in the field of electrophysiology for research groups at universities and for the pharmaceutical industry. Our modular product principle approach allows us to adjust our products to your specific experimental needs. MCS products are flexible and are designed to fit into tight laboratory spaces.,M&A,,,
RIEMSER Pharma,https://www.crunchbase.com/organization/riemser-arzneimittel,"Biotechnology, Health Care, Medical, Pharmaceutical","Greifswald, Mecklenburg-Vorpommern, Germany","RIEMSER Pharma GmbH, formerly RIEMSER Arzneimittel AG, are an international specialty pharmaceutical company based in Greifswald.","315,084",,Closed,1990-01-01,year,2012-08-21,day,2012-08-21,day,For Profit,http://www.riemser.de,"RIEMSER Pharma GmbH, formerly RIEMSER Arzneimittel AG, are an international specialty pharmaceutical company based in Greifswald, and a long-standing SME culture and history. They focus primarily on the distribution and life cycle management of pharmaceuticals in therapeutic niche areas with high unmet medical needs. Their core competencies lie in the areas of oncology, anti-infectives and dermatology.",M&A,,USD,
BINDER,https://www.crunchbase.com/organization/binder-ec05,"Biotechnology, Electronics, Manufacturing, Quality Assurance","Tuttlingen, Baden-Wurttemberg, Germany",BINDER is the world's largest manufacturer of serial-production environmental simulation chambers for scientific & industrial laboratories.,"318,536",$50M to $100M,Active,1983-01-01,day,,,,,For Profit,http://www.binder-world.com,,,,,
BMG LABTECH,https://www.crunchbase.com/organization/bmg-labtech,"Biotechnology, Machinery Manufacturing, Manufacturing","Ortenberg, Hessen, Germany","BMG LABTECH is a global manufacturer of innovative, high-quality, and reliable microplate reader instrumentation.","324,355",$10M to $50M,Active,1990-01-01,year,,,,,For Profit,https://www.bmglabtech.com/,"BMG LABTECH is a global manufacturer of innovative, high-quality, and reliable microplate reader instrumentation. BMG LABTECH has been committed to producing microplate readers for more than twenty-five years. By focusing on the needs of the scientific community, the company’s innovative microplate readers have earned the company the reputation of being a technology leader in the field. BMG LABTECH has developed a wide range of dedicated and multi-mode microplate readers for life sciences applications and high-throughput screening. All BMG LABTECH microplate readers are ""Made in Germany"" and are conceived, developed, assembled, and tested entirely at our headquarters in Ortenberg, Germany.",,,,
Co.Don,https://www.crunchbase.com/organization/co-don,Biotechnology,"Berlin, Berlin, Germany",Co.Don engages in cell cultivation for the regenerative treatment of articular cartilage and spinal disc defects worldwide.,"332,113",$1M to $10M,Active,1993-01-01,year,,,,,For Profit,http://codon.de/,"Co.Don  AG engages in cell cultivation for the regenerative treatment of articular cartilage and spinal disc defects worldwide. The company develops, produces, and markets autologous cell therapies for the minimally invasive repair of cartilage damage to knee joints following traumatic or degenerative defects. Its therapies include matrix-associated autologous cartilage transplantation, a biological therapy for the treatment of damaged articular cartilage with the body's own cells; and autologous chondrocyte transplantation for the regeneration of biomechanical load-bearing and pressure-resistant cartilage tissue. co.don AG was founded in 1993 and is headquartered in Teltow, Germany.",,,,
PSS polymer standards service,https://www.crunchbase.com/organization/pss-polymer-standards-service,"Biotechnology, Customer Service, Life Science, Manufacturing, Product Research, Training","Mainz, Rheinland-Pfalz, Germany",PSS polymer standards service is dedicated to the advancement of macromolecular liquid chromatography.,"333,792",$1M to $10M,Active,1985-01-01,year,2022-08-02,day,,,For Profit,https://www.pss-polymer.com,"PSS polymer standards service under develops and manufactures. They  offer techniques and instrumentation for the characterization, production, optimization of synthetic, natural, and bio-polymers. Company is a perfect separation solutions for polymers, biopolymers, polysaccharides, and proteins.",M&A,,,
Cardion,https://www.crunchbase.com/organization/cardion,"Biopharma, Biotechnology, Genetics, Medical","Erkrath, Nordrhein-Westfalen, Germany",Cardion is a biopharmaceutical company that develops cardiovascular gene therapy products.,"348,546",$10M to $50M,Active,1996-01-01,year,,,,,For Profit,http://www.cardion.cz,"Cardion is a biopharmaceutical company that integrates synergistic local gene delivery, stem cell engineering, and tolerance induction capabilities to build cardiovascular gene therapy products. Cardion was founded in 1996 and is based in Erkrath, Nordrhein-Westfalen.",,11500000,EUR,11271482
EW Group GmbH,https://www.crunchbase.com/organization/ew-group-gmbh,"Biotechnology, Health Care","Visbek, Niedersachsen, Germany",EW Group GmbH provides breeding of egg layer genetics. ,"364,848",$10M to $50M,Active,1990-01-01,year,,,,,For Profit,https://ew-group.de/,EW Group GmbH provides breeding of egg layer genetics. ,,,,
Probiogen,https://www.crunchbase.com/organization/probiogen,"Biotechnology, Information Technology, Manufacturing","Berlin, Berlin, Germany",ProBioGen AG is a renowned Contract Development and Manufacturing Organization.,"366,377",$1M to $10M,Active,1994-01-01,year,2010-06-16,day,,,For Profit,http://www.probiogen.de,"ProBioGen AG is a renowned Contract Development and Manufacturing Organization (CDMO) and technology provider with focus on cell line engineering, process development (upstream- and downstream process) and GMP manufacturing of biopharmaceuticals. Having almost 20 years of experience in mammalian cell culture, combined with innovative scientific excellence and a strong intellectual property base, we cover the entire drug development value chain, including regulatory support for IND-filing. All of our services and technologies are embedded in a total quality management system to assure compliance with international ISO and GMP standards (EMA/FDA).  Founded in 1994, ProBioGen’s reputation is based on a highly dedicated specialist team who strives for excellence in quality and speed in every project. We are led by a seasoned management team with more than 60 years of experience in the biopharmaceutical industry. Beyond offering state-of-the-art, fee-for-service-based services from cell line development up to GMP manufacturing, we also developed various innovative technologies for optimized biopharmaceutical manufacturing and analysis. ",M&A,,,
Biochem,https://www.crunchbase.com/organization/biochem,"Animal Feed, Biotechnology, Manufacturing, Nutrition","Lohne, Sachsen-Anhalt, Germany","Biochem is an animal feed-producing company that manufactures enzymes, vitamins, and nutritional products for sustainable livestock farming.","384,925",$1M to $10M,Active,1986-01-01,year,,,,,For Profit,https://www.biochem.net/,,,,,
Infraserv,https://www.crunchbase.com/organization/infraserv-6664,"Biotechnology, Chemical, Industrial, Manufacturing","Frankfurt, Hessen, Germany",Infraserv is a partner in the development of research and production infrastructure for chemical and pharmaceutical firms.,"389,183",$500M to $1B,Active,1997-01-01,year,,,,,For Profit,https://www.infraserv.com/,,,,,
MERLIN,https://www.crunchbase.com/organization/merlin-c213,"Biopharma, Biotechnology, Pharmaceutical","Bornheim, Nordrhein-Westfalen, Germany",MERLIN is a microbiological diagnostics company.,"390,054",$1M to $10M,Active,1990-01-01,year,,,,,For Profit,https://www.merlin-diagnostika.de,"MERLIN develops and produces products for the automated identification and susceptibility determination of bacteria and yeasts. Most of the domestic routine laboratories in the human and veterinary field are among the customer base, but MERLIN has also established itself internationally with its product range.",,,,
Helmholtz Zentrum München,https://www.crunchbase.com/organization/helmholtz-zentrum-mnchen,"Biotechnology, Health Care","Neuherberg, Bayern, Germany","The Institute for Biomathematics and Biometry conducts fundamental research in areas including Epidemiology, Analysis of Complex","396,081",$500M to $1B,Active,1964-01-01,year,,,,,For Profit,http://www.helmholtz-muenchen.de,"The Institute for Biomathematics and Biometry conducts fundamental research in areas including Epidemiology, Analysis of Complex Experimental Data, Analysis of Environmental Chemicals, Machine Learning, Bacterial Communication Processes in the Rhizosphere, the Regulation Pathway of NF-ÎºB and Coagulation Cascades.",,,,
KNAUER,https://www.crunchbase.com/organization/knauer,"Bioinformatics, Biomass Energy, Biotechnology, Manufacturing","Berlin, Berlin, Germany",KNAUER develops and manufactures scientific instruments of the highest quality for liquid chromatography systems and components.,"406,611",,Active,1962-01-01,day,,,,,For Profit,https://www.knauer.net/,,,,,
BioSpring Gesellschaft für Biotechnologie mBH,https://www.crunchbase.com/organization/biospring,"Biotechnology, Health Care, Manufacturing","Frankfurt, Hessen, Germany","BioSpring GmbH, an oligonucleotide manufacturing company","412,659",Less than $1M,Active,1997-03-20,day,,,,,For Profit,http://www.biospring.de,"We are a leading industry expert in oligonucleotide science and technology, delivering products at all production scales that meet the highest quality standards for therapeutic and diagnostic applications spanning the complete lifecycle from discovery to commercial use. We are a privately owned company with a strong team of over 400 employees working to progress the potential of oligonucleotides, driven by innovation. Headquartered in the center of Europe, in Frankfurt, Germany, we are an international company with a subsidiary in the United States and a local presence in Japan. Our global clients can rely on our precision and strict cGMP compliance – guided by our expertise, passion for innovation and more than 25 years of experience. Our aim is a highly collaborative partnership to unleash the full potential of our clients’ technology – making great strides and breakthroughs possible. We are driven by our desire for a healthier world. The knowledge that there are patients who currently have no hope of curing their disease motivates us every day to make significant progress in this cutting-edge field. We produce APIs based on oligonucleotides to give these patients new hope.",,,,
Losan Pharma,https://www.crunchbase.com/organization/losan-pharma,"Biotechnology, Manufacturing, Medical, Pharmaceutical","Neuenburg, Baden-Wurttemberg, Germany",Losan Pharma is a pharma-technology company that specializes in developing and manufacturing medicinal products.,"413,003",Less than $1M,Active,1992-01-01,year,,,,,For Profit,https://www.losan-pharma.de/,,,,,
betapharm Arzneimittel GmbH,https://www.crunchbase.com/organization/betapharm-arzneimittel,"Biotechnology, Health Care, Pharmaceutical","Augsburg, Bayern, Germany",betapharm Arzneimittel distributes generic pharmaceuticals in the German market.,"415,930",$100M to $500M,Active,1993-01-01,year,2006-03-03,day,,,For Profit,http://www.betapharm.de/,betapharm Arzneimittel GmbH distributes generic pharmaceuticals in the German market. Its product portfolio includes generic medicines to treat conditions from common cold to cardiovascular diseases.,M&A,,,
Gold Standard Diagnostics,https://www.crunchbase.com/organization/gold-standard-diagnostics-a692,"Biotechnology, Health Care, Hospital, Life Science, Manufacturing, Training","Dietzenbach, Hessen, Germany","Gold Standard Diagnostics provides solutions in infectious disease testing, immunology, and automation.","417,390",$1M to $10M,Active,1998-01-01,year,,,,,For Profit,https://www.goldstandarddiagnostics.com,"Gold Standard Diagnostics offers to solve the needs of both development and testing customers including, reagent development and manufacturing, equipment design and manufacturing, direct sales and direct service, extensive distributor network, customer support, and regulatory expertise.",,,,
PreSens Precision Sensing,https://www.crunchbase.com/organization/presens-precision-sensing,"Biotechnology, Sensor","Regensburg, Bayern, Germany",PreSens Precision Sensing is a world leader in the field of chemical-optical sensors.,"417,576",$10M to $50M,Active,1997-01-01,year,,,,,For Profit,https://www.presens.de/,"Based on research activities started in the 1980‘s PreSens Precision Sensing GmbH was founded in 1997 as a spin-off from the University of Regensburg, Germany. The company combines long-time experiences of different researchers in the fields of electronic engineering and sensor development. Right from the beginning, microsensor systems were sold to customers in life sciences. Already in its first decade of operation PreSens became one of the leading companies in the field of chemical optical sensor technology. Together with its partners it offers full service in Europe, America and Asia.",,,,
Conaris Research Institute,https://www.crunchbase.com/organization/conaris-research-institute,Biotechnology,"Kiel, Schleswig-Holstein, Germany","Conaris Research Institute  is a spin-off from the University Hospital of Schleswig-Holstein, Germany.","421,092",,Active,1999-01-01,year,,,,,For Profit,https://conaris.de/,"CONARIS was founded in 1999 and is a spin-off from the University Hospital of Schleswig-Holstein, Germany. The company is located in the Innovation and Technology Center of Kiel (KITZ) and is engaged in the preclinical and early clinical development of  innovative drugs with a special focus on inflammatory indications.",,,,
EUROIMMUN Medizinische Labordiagnostika,https://www.crunchbase.com/organization/euroimmun-medizinische-labordiagnostika,"Biotechnology, Health Care, Medical","Lübeck, Schleswig-Holstein, Germany",EUROIMMUN Medizinische Labordiagnostika is a manufacturer of medical laboratory diagnostics.,"424,014",$100M to $500M,Active,1987-01-01,year,,,,,For Profit,https://euroimmun.de,"EUROIMMUN Medizinische Labordiagnostika AG is a company that manufactures medical laboratory diagnostics. They design, manufacture, and sell disease detection test systems as well as software and automation solutions for carrying out and evaluating the tests. EUROIMMUN products are used to diagnose autoimmune and infectious diseases, as well as allergies, and to conduct genetic analyses.",,,,
PromoCell GmbH,https://www.crunchbase.com/organization/promocell-gmbh,"Biotechnology, Health Care","Heidelberg, Baden-Wurttemberg, Germany","Human primary cells, stem cells, blood cells, culture media","435,368",$1M to $10M,Active,1990-01-01,year,,,,,For Profit,http://www.promocell.com/,,,,,
Advanced Biotechnologies Inc,https://www.crunchbase.com/organization/advanced-biotechnologies-inc,"Biotechnology, Communities, Health Care","Elgersburg, Thuringen, Germany",Advanced Biotechnologies is an international biotechnology company.,"442,006",$1M to $10M,Active,1982-01-01,year,,,,,For Profit,http://abionline.com,"In 1982, Dr. James Whitman, started Advanced Biotechnologies Inc with the goal of making substantial improvements to public healthcare throughout the global community.",,,,
artus,https://www.crunchbase.com/organization/artus,"Biotechnology, Health Care, Life Science","Hamburg, Hamburg, Germany","artus is a biotechnology company specialized in the development, production and sale of diagnostic kits.","449,705",,Closed,1998-01-01,year,2005-05-31,day,2005-05-31,day,For Profit,http://www.artus-biotech.com/,"artus GmbH is a biotechnology company specialized in the development, production and sale of diagnostic kits based on modern DNA analytical procedures. The main focus of these detection procedures is PCR and real-time PCR technology. The detection systems are mainly used in identifying infectious agents, in pharmacogenomics and in veterinary diagnostics.",M&A,,,
Sanofi Germany,https://www.crunchbase.com/organization/sanofi-germany,"Biotechnology, Life Science, Manufacturing, Medical, Pharmaceutical","Frankfurt, Hessen, Germany","Sanofi is a life sciences company specialising in the development, manufacture, and marketing of innovative therapeutic solutions.","460,475",,Active,1973-01-01,year,,,,,For Profit,https://www.sanofi.de/,,,,,
DOT,https://www.crunchbase.com/organization/dot-86e5,"Biotechnology, Health Care, Manufacturing, Medical Device","Rostock, Mecklenburg-Vorpommern, Germany",DOT is a providers of medical coating technologies for orthopedic and dental implants and instruments.,"467,760",$10M to $50M,Active,1992-01-01,year,,,,,For Profit,https://www.dot-coating.de,"DOT is a company that involves in medical coatings. Bone regeneration materials for dentistry and orthopedic uses are being developed and manufactured. They provide a variety of surface treatments for orthopedic, dental, and vascular implants and devices, including hard coatings for wear, corrosion, and allergy protection, osseointegration coatings, and mechanical property enhancement coatings, as well as antimicrobial coatings. The service portfolio now includes cleanroom packaging, technical polishing, laser engraving, laboratory testing, and validations.",,,,
WILEX,https://www.crunchbase.com/organization/wilex,"Biopharma, Biotechnology, Health Diagnostics","Ladenburg, Baden-Wurttemberg, Germany",WILEX is a biopharmaceutical company developing drugs and diagnostic agents to detect and treat malignant tumors and cancers.,"469,450",$1M to $10M,Active,1997-01-01,year,2006-11-24,day,,,For Profit,http://www.wilex.de,"WILEX a biopharmaceutical company, develops drugs and diagnostic agents to detect cancer, treat malignant tumours, and prevent metastases. Its product line includes RENCAREX, a phase III substance for the treatment of non-metastatic renal cell cancer; REDECTANE, a phase III substance for the treatment of renal mass; and MESUPRON, a phase II substance for the treatment of pancreatic and breast cancer. The company's products also comprise the MEK inhibitor WX-554, which is under Phase I clinical trial; and the other oncology projects, including PI3K inhibitor WX-037 and three antibody programmes under preclinical development. It has a strategic alliance with UCB Pharma S.A. to develop preclinical oncology portfolio. The company was founded in 1997 and is headquartered in Munich, Germany.",IPO,50000000,EUR,65497766
Fresenius Kabi,https://www.crunchbase.com/organization/fresenius-kabi,"Biotechnology, Health Care, Pharmaceutical","Bad Homburg, Hessen, Germany","Fresenius Kabi is a health care company, that offers therapy and care of chronically seriously ill people - in and out of hospitals.","472,763",$1B to $10B,Active,1999-01-01,year,,,,,For Profit,https://www.fresenius-kabi.se,"Fresenius Kabi AG is is a global healthcare company that specializes in lifesaving medicines and technologies for infusion, transfusion and clinical nutrition, that offers products and services are used to help care for critically and chronically ill patients, including offers generic drugs, anaesthetics, analgesics, anti-infectives, and medical devices for blood collection and processing.",,,,
Eurofins Medigenomix,https://www.crunchbase.com/organization/eurofins-medigenomix-gmbh,Biotechnology,"Martinsried, Bayern, Germany",Medigenomix GmbH offers services in the field of DNA research. It has accomplished projects involving genome sequencing.,"477,332",,Active,1998-01-01,year,2001-06-08,day,,,For Profit,https://www.eurofins.de/forensik/,Eurofins Medigenomix has evolved into a recognized reliable outsourcing partner for the biopharmaceutical industry and academic institutions for high fidelity DNA sequencing incl. GLP sequencing and molecular biological techniques.,M&A,,,
Develogen AG,https://www.crunchbase.com/organization/develogen-ag,"Biotechnology, Health Care, Medical, Therapeutics","Göttingen, Niedersachsen, Germany",A biology-driven drug discovery company developing novel therapies for diabetes and obesity,"489,909",,Active,1997-01-01,year,2010-07-14,day,,,For Profit,http://www.develogen.com/,"Develogen is a biology-driven drug discovery company that is engaged in the development of therapies for diabetes and obesity. The company was founded in 1995 and is based in Georgia, United States.",M&A,61534271,USD,61534271
Immunolab GmbH,https://www.crunchbase.com/organization/immunolab-gmbh,"Biopharma, Biotechnology, Manufacturing","Kassel, Hessen, Germany",Immunolab manufactures highly sensitive and immuno-diagnostics and analytical reagents in compliance with current quality standards. ,"492,986",$1M to $10M,Active,1992-01-01,year,2014-02-06,day,,,For Profit,https://www.immunolab.de/,"Immunolab GmbH deals with development, manufacturing and distribution of human and veterinary laboratory diagnostics especially in allergology, food intolerance, allergens, food contaminants and other diagnostic kits. The portfolio of TestLine and Immunolab is largely complementary.",M&A,,,
Laboratorium Dr Deppe,https://www.crunchbase.com/organization/laboratorium-dr-deppe,"Biotechnology, Chemical, Medical","Kempen, Nordrhein-Westfalen, Germany",Laboratorium Dr Deppe provides development and the production of medical products and as well as for clinical disinfection preparations.,"497,984",,Active,1980-01-01,year,2017-08-17,day,,,For Profit,https://drdeppe.de/,Laboratorium Dr Deppe provides development and the production of medical products and as well as for clinical disinfection preparations.,M&A,,,
Medi-Globe,https://www.crunchbase.com/organization/medi-globe,"Biotechnology, Health Care, Manufacturing, Medical Device","Rohrdorf, Bayern, Germany",Medi-Globe is a medical devices company that manufactures single-use devices for endoscopy in diagnostic and therapeutic procedures.,"498,623",,Active,1990-01-01,year,2022-09-08,day,,,For Profit,https://www.medi-globe.de,"Medi-Globe is an international medical devices company that produces both single-use and eco-friendly reusable products for markets around the world. Medi-Globe offers a wide range of endoscopic products – applicable from standard diagnostic procedures to more sophisticated ERCP, EUS, and EBUS procedures. Ther company provides products and systems that continuously improve both efficiency and high-quality results.",M&A,,,
Minitube,https://www.crunchbase.com/organization/minitube,"Artificial Intelligence (AI), Biotechnology, Software","Tiefenbach, Bayern, Germany",Minitube is the world´s leading system supplier for reproduction technology in farm animals in the fields of artificial insemination.,"502,685",,Active,1970-01-01,year,,,,,For Profit,https://minitube.com,,,,,
MoBiTec,https://www.crunchbase.com/organization/mobitec-cd42,"Biotechnology, Commercial, Wholesale","Göttingen, Niedersachsen, Germany","MoBiTec is a biotechnology company that supplies research tools for life science, diagnostic, and pharmaceutical companies.","506,942",$1M to $10M,Active,1987-01-01,year,2024-01-15,day,,,For Profit,https://www.mobitec.com,"MoBiTec is a biotechnology company that supplies research tools for life science, diagnostic, and pharmaceutical companies.",M&A,,,
Sygnis Pharma,https://www.crunchbase.com/organization/sygnis-pharma,"Biotechnology, Health Care, Pharmaceutical","Heidelberg, Baden-Wurttemberg, Germany","SYGNIS Pharma AG, a specialty pharmaceutical company, engages in the research, development, and marketing of drugs for the treatment of","508,126",,Closed,1997-01-01,year,2012-12-14,day,,none,For Profit,http://www.sygnis.de,"SYGNIS Pharma AG, a specialty pharmaceutical company, engages in the research, development, and marketing of drugs for the treatment of disorders of the central nervous system (CNS). These include stroke or various forms of dementia. AX200 AX200 is a biological molecule, developed by the company for the treatment of neurodegenerative diseases. It is being tested in a 350 patient, multinational phase II efficacy trial. AX200 is an endogenous protein. As part of the body's own protective action the production of AX200 is boosted after brain damage. AX200 displays a multimodal activity: it stops neuronal cell death in the acute phase of the disease while at the same time stimulating the regeneration of the damaged CNS through the stimulation of neurogenesis, as well as arteriogenesis and the reorganisation of neuronal networks. Significant Events The company acquired Amnestix Inc. in 2008. Its business operations focus on the development of novel therapeutics and diagnosis techniques to enhance cognitive and memory functions. History SYGNIS Pharma AG was founded in 1997.",IPO,,,
CellGenix,https://www.crunchbase.com/organization/cellgenix,"Biotechnology, Health Care, Manufacturing, Medical Device, Therapeutics","Freiburg, Baden-Wurttemberg, Germany",CellGenix is a leading global supplier of high quality raw and ancillary materials for the expanding market of cell and gene therapy .,"513,920",,Active,1994-01-01,year,2021-07-02,day,,,For Profit,https://cellgenix.com,"They develop, manufacture and market human cytokines, growth factors, and other recombinant cell culture components in preclinical and GMP quality as well as proprietary serum-free media for further manufacturing of ATMPs. Their products are used by academia and industry partners in clinical trials and commercial manufacturing throughout the world. As an ATMP developer and manufacturer they gained in-depth cell culture knowledge and superior regulatory expertise. With this unique background they understand the high requirements their customers face during product development and the regulatory approval process.",M&A,,,
WÖRWAG Pharma,https://www.crunchbase.com/organization/wörwag-pharma-1574,"Biotechnology, Health Care, Manufacturing, Medical, Pharmaceutical","Böblingen, Baden-Wurttemberg, Germany",Worwag Pharma develops and sells bio-factor preparations.,"515,272",$100M to $500M,Active,1965-01-01,year,,,,,For Profit,https://www.woerwagpharma.com,"Worwag Pharma is a pharmaceutical company. Their products range consists of prescription drugs as well as OTC products and food supplements. Their product portfolio include immune system stabilization, disorders of the neurological system, musculoskeletal system, and comorbidities of diabetes.",,,,
MPU translations,https://www.crunchbase.com/organization/mpü-gmbh,"Biotechnology, Email, Health Care, Life Science, Translation Service","Ulm, Baden-Wurttemberg, Germany",MPU translations specialized in medical translations and implementation of language processes in the B2B HealthCare and LifeScience sectors.,"516,229",,Active,1980-01-01,year,,,,,For Profit,https://www.mpue.com,,,,,
greenovation Biotech,https://www.crunchbase.com/organization/greenovation-biotech,Biotechnology,"Heilbronn, Baden-Wurttemberg, Germany","GREENOVATION Biotech, a Germany-based company, offers a platform for biopharmaceuticals to improve the activity of therapeutic proteins.","516,266",$1M to $10M,Active,1999-01-01,year,,,,,For Profit,http://www.greenovation.com,"greenovation Biotech has developed an innovative technology for the production of proteins using moss cells. The â€œmoss bioreactorâ€œ, is a safe and cost-effective production platform for biopharmaceuticals with special characteristics that improve the activity of therapeutic proteins, such as antibodies.",Early Stage Venture,5400000,EUR,7067859
Bio-Circle,https://www.crunchbase.com/organization/bio-circle,"Automotive, Biotechnology, Manufacturing, Transportation","Gütersloh, Nordrhein-Westfalen, Germany","Bio-Circle manufactures a wide range of products for automotive, aviation, transportation, energy, and maintenance.","518,303",$10M to $50M,Active,1985-01-01,year,,,,,For Profit,https://www.bio-circle.de,,,,,
Jena Bioscience,https://www.crunchbase.com/organization/jena-bioscience,"Biopharma, Biotechnology, Sales","Jena, Thuringen, Germany",Jena Bioscience is a distributor of biotechnology products.,"542,411",$1M to $10M,Active,1998-01-01,day,,,,,For Profit,https://www.jenabioscience.com/,,,,,
Bausch+Stroebel,https://www.crunchbase.com/organization/bausch-stroebel,"Biotechnology, Manufacturing, Pharmaceutical","Ilshofen, Baden-Wurttemberg, Germany","Bausch+Stroebel designs, builds and sells filling and packaging machines for the pharmaceutical industry.","550,664",,Active,1967-01-01,year,,,,,For Profit,http://www.bausch-stroebel.com/en,,,,,
HWI Group,https://www.crunchbase.com/organization/hwi-group,"Biopharma, Biotechnology, Pharmaceutical","Rülzheim, Rheinland-Pfalz, Germany","HWI Group is a biopharma company that provides act­ive in­gredi­ents, medi­cinal products, and drug development services.","564,794",$1M to $10M,Active,1991-01-01,year,,,,,For Profit,https://www.hwi-group.de/,,,,,
Krewel Meuselbach,https://www.crunchbase.com/organization/krewel-meuselbach,"Alternative Medicine, Biotechnology, Manufacturing, Medical, Pharmaceutical","Eitorf, Nordrhein-Westfalen, Germany","Krewel Meuselbach is a pharmaceutical company, that manufacturers of herbal medicinal products, with production facilities.","565,736",,Active,1996-01-01,year,,,,,For Profit,https://www.krewelmeuselbach.de/,"Krewel Meuselbach is one of the leading manufacturers of herbal medicinal products, with production facilities These strong roots give us the strength to assert ourselves and to grow in the dynamic pharmaceutical market with its global challenges. Also manufactures top-quality, affordable pharmaceuticals at its Eitorf.",,,,
