Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
HRA Pharma,https://www.crunchbase.com/organization/hra-pharma,"Biotechnology, Health Care, Pharmaceutical, Therapeutics","Paris, Ile-de-France, France","HRA Pharma develops and sells reproductive health drugs, devices, and services to patients","259,363",$10M to $50M,Active,1996-01-01,year,2021-09-08,day,,,For Profit,http://www.hra-pharma.com,"HRA Pharma, SA develops and commercializes drugs, devices, and services in the therapeutic areas of reproductive health and endocrine diseases. It offers reproductive health products, which include Norlevo for emergency contraception; Cicatridine for vaginitis and vaginal injury; Delidose, Divina, and Duova for HRT; GyMiso for cervical ripening; and Mona Lisa, a copper contraceptive intrauterine device, as well as endocrinal products that include Lysodren and Lysosafe for adrenal cancer. The company also provides Bemedrex for asthma; Deprenyl for Parkinson's disease; and information and associated services for healthcare providers and other users. In addition, its development pipeline comprises ella/ellaOne, an emergency contraceptive pill; UPA UF, a treatment for uterine fibroids; UPA contraceptive products; Mifedren, a product candidate for a subset of Cushing's syndromes caused by ectopic ACTH(1) secretion; and cell-based therapies for muscle regeneration. The company distributes and markets its products directly in the European Union, including France, Germany, and the United Kingdom, as well as through license agreements in France and internationally. HRA Pharma, SA was founded in 1996 and is based in Paris, France. It has subsidiary locations in Bochum, Germany; London, the United Kingdom; and New York, New York.",M&A,,USD,
Novasep,https://www.crunchbase.com/organization/novasep,"Biotechnology, Chemical, Chemical Engineering, Manufacturing","Lyon, Rhone-Alpes, France",Novasep is a service provider in the field of molecule production and purification for the life science and chemical industries.,"261,947",$100M to $500M,Active,1995-01-01,year,2007-01-01,day,,,For Profit,https://www.novasep.com/,"Novasep  is a service provider in the field of molecule production and purification for the life science and chemical industries. It was founded in 1995 and is established in Europe, Asia, and North America. It is constantly expanding its presence to better serve its customers.",M&A,,,
Ifa Systems,https://www.crunchbase.com/organization/ifa-systems,"Biotechnology, Health Care, Software","Fréchet-aure, Midi-Pyrenees, France",Ifa Systems develops of information technology solutions for eye care specialists and offers electronic medical record software.,"269,206",,Active,1987-01-01,year,2011-01-14,day,,,For Profit,http://www.ifasystems.de,"ifa systems AG offers information technology solutions for eye care specialists worldwide. It sells electronic medical record software for retina specialists, cataract and refractive surgeons, glaucoma specialists, and general ophthalmology to document their patient visits. The company's products include electronic connected medical record system that is represented by approximately 400 digital interfaces for data communication with diagnosis and therapy devices, practice management and hospital information systems, and other software applications; and practice management software or hospital management software, which enables users to capture patient demographics, schedule appointments, maintain lists of insurance payers and fee catalogues, perform billing tasks, and generate reports. Its products also comprise quality management to plan, develop, and implement a healthcare service; and practice resource planning/hospital resource planning systems that attempt to cover basic functions of a healthcare organization. In addition, the company provides various interfaces, which are the components to transfer data from auto refractors, lens meters, and NCTs; perimeter systems, computer phoropters, and special test systems interfaces; and interfaces that connect high tech systems, such as image systems, laser diagnosis systems, and OCTs with the ifa EcMR system. Further, it offers consulting, system integration, training, and hotline services. The company was founded in 2001 and is headquartered in Frechen, Germany.",M&A,,,
Cisbio.com,https://www.crunchbase.com/organization/cisbio-com,"Biotechnology, Health Care","Codolet, Languedoc-Roussillon, France",Cisbio Bioassays provides health care services. The Company specializes in diagnostics and drug discovery solutions.,"299,586",$10M to $50M,Active,1986-01-01,year,2019-04-26,day,,,For Profit,http://cisbio.com,"Cisbio Bioassays, a life sciences company, develops various assays and reagents for pharmaceutical, biotechnology, academia, and contract research organizations worldwide. It offers G-protein coupled receptor (GPCR), a homogeneous time-resolved fluorescence (HTRF) cellular platform solution; kinases and cell signaling solutions, such as assays for covering various needs for monitoring kinase targets; and a line of HTRF epigenetic toolbox reagents and kits for high throughput screening and investigation of epigenetic targets.",M&A,,USD,
CiToxLAB,https://www.crunchbase.com/organization/citoxlab,"Biotechnology, Health Care, Pharmaceutical, Product Research","Évreux, Alsace, France",CiToxLAB offers a comprehensive range of preclinical services and specialty safety evaluation services.,"301,434",,Closed,1969-01-01,year,2019-02-13,day,2019-02-13,day,For Profit,http://www.citoxlab.com/en/,"The CiToxLAB Group offers a comprehensive range of preclinical services and specialty safety evaluation services to meet the needs of pharmaceutical, biotechnology and chemical companies worldwide.",M&A,,,
Naturalia France,https://www.crunchbase.com/organization/naturalia-france,Biotechnology,"Clichy, Ile-de-France, France","A chain of more than 20 stores across Paris, and 8 in Ile-de-France offering bio and organic products.","308,496",$100M to $500M,Active,1973-01-01,year,2008-07-03,day,,,For Profit,http://www.naturalia.fr,"A chain of more than 20 stores across Paris, and 8 in Ile-de-France offering bio and organic products.",M&A,,,
AlgoSource,https://www.crunchbase.com/organization/algosource,"Biotechnology, Cosmetics, Health Care, Small and Medium Businesses","Saint-nazaire, Pays de la Loire, France","AlgoSource identifies and extracts molecules of interest from microalgae for nutraceutical, agro-food, cosmetic & healthcare.","318,845",,Active,1993-01-01,year,,,,,For Profit,https://algosource.com,,,,,
Banook,https://www.crunchbase.com/organization/banook,"Biotechnology, Health Care, Medical, Pharmaceutical","Nancy, Lorraine, France",Banook is a French research organisation specialised in cardiac safety.,"329,097",,Active,1999-01-01,year,2020-03-09,day,,,For Profit,https://www.banookgroup.com,"Banook is a French research organisation specialised in cardiac safety, central imaging and endpoint adjudication.",M&A,,USD,
AmpliTech,https://www.crunchbase.com/organization/amplitech,"Biotechnology, Commercial, Health Diagnostics","Compiègne, Picardie, France",AmpliTech is a distributor of reagents and instruments to research and diagnostic laboratories.,"337,884",,Active,1996-01-01,year,2022-01-04,day,,,For Profit,http://www.amplitech.net/,"AmpliTech is a distributor of reagents and instruments to research and diagnostic laboratories. It specializes in molecular pathology, cytogenetics, and molecular genetics (prenatal, postnatal, and oncology). The Company has established exclusive partnerships with leading international manufacturers of high-end in vitro diagnostics and research use only products. AmpliTech’s customer base includes universities, hospitals, and large public and private labs in France, Belgium, Luxembourg, and Switzerland.",M&A,,,
InvivoGen,https://www.crunchbase.com/organization/invivogen,"Biotechnology, Health Care, Medical","Toulouse, Midi-Pyrenees, France",InvivoGen is a provider of biological tools for research in cellular and molecular biology.,"356,847",$10M to $50M,Active,1997-01-01,year,,,,,For Profit,http://invivogen.com,,,,,
Bioprojet Pharma,https://www.crunchbase.com/organization/bioprojet-pharma,"Biotechnology, Health Care","Paris, Ile-de-France, France",Bioprojet Pharma is a Pharmaceutical Company,"357,882",$1M to $10M,Active,1982-01-01,year,,,,,For Profit,http://www.bioprojet.com/en/homepage/,"The research centre Bioprojet Biotech brings together some fifty collaborators which ensure the R&D of the group. Spread in four unities, the Biotech teams are in charged to create new molecules and to realize the preclinical evaluation of these candidate’s drugs.",,,,
Gnosis by Lesaffre,https://www.crunchbase.com/organization/gnosis-by-lesaffre,"Bioinformatics, Biotechnology, Life Science, Pharmaceutical","Marcq-en-baroeul, Nord-Pas-de-Calais, France",Gnosis by Lesaffre is a biotech company that provides nutritional yeast and probiotics solutions.,"368,273",$1B to $10B,Active,1989-01-01,year,,,,,For Profit,https://gnosisbylesaffre.com,"Gnosis by Lesaffre is a biotech firm with experience in biotransformation techniques like fermentation. They raise active substances, probiotics, and nutritional and functional yeasts that are good for the health and wellness of humans.  To create simulation goods, they work with pharmaceutical and nutraceutical companies and sectors, including functional foods and drinks, dietary supplements, and those in the food and beverage industry. To manufacture bioactive components like Vitamin K2, SAMe, Active Folate, and S. boulardii and to enhance human health, they use the power of microbes.",,,,
CLL Pharma S.A,https://www.crunchbase.com/organization/cll-pharma-s-a,"Biotechnology, Pharmaceutical","Nice, Provence-Alpes-Cote d'Azur, France",CLL Pharma S.A developer of generic drugs designed to offer galenical formulations.,"371,861",,Active,1995-01-01,year,,,,,For Profit,http://www.cllpharma.com/,CLL Pharma S.A developer of generic drugs designed to offer galenical formulations.,,,,
Teknimed,https://www.crunchbase.com/organization/teknimed,"Biotechnology, Health Care, Manufacturing, Medical, Medical Device","Vic-en-bigorre, Aquitaine, France","Teknimed has designs and develops, manufactures innovative biomaterials and ancillary mixing/delivery systems.","377,281",$1M to $10M,Active,1990-01-01,year,2021-10-09,day,,,For Profit,https://www.teknimed.com,"TEKNIMED designs and develops, manufactures innovative biomaterials and ancillary mixing/delivery systems. Our long standing experience in the sector enables us to offer a large range of innovative Medical devices. Based in France, TEKNIMED presents on its own a unique combination of skills in the 5 major biomaterials areas : Calcium phosphates, Resorbable Polymers, PMMA Bone cements, Textiles and Instrumentations. TEKNIMED masters sintering, injection, lyophilisation and chemical synthesis processes. The premises include 9 clean rooms, R&D laboratories, quality control laboratory and packaging rooms",M&A,,,
Pharma Développement,https://www.crunchbase.com/organization/pharma-développement,"Biotechnology, Manufacturing, Medical, Pharmaceutical","Corbigny, Bourgogne, France","Pharma Développement is a pharmaceutical laboratory specialized in drugs, food supplements, dermo cosmetics skin care and hygiene products.","380,352",$1M to $10M,Active,1991-01-01,year,,,,,For Profit,https://www.pharmadeveloppement.com,,,,,
genOway,https://www.crunchbase.com/organization/genoway,"Biopharma, Biotechnology, Health Care","Lyon, Rhone-Alpes, France","genOway develop the most adapted, highly physiologically relevant genetically modified rodent models for each research program.","381,151",,Active,1999-01-01,year,2007-05-18,day,,,For Profit,https://www.genoway.com/,"genOway is a biotechnology company that specializes in developing genetically modified research models with strong added value for the biopharmaceutical industries and academic researches. genOway is a leader in its market. It builds its development on the combination of a large and exclusive technological platform and a strong intellectual property combining operating patents and licenses. genOway struck several commercial contracts with pharmaceutical industry leaders (Janssen R&D, GSK, Pfizer, etc.), and with the most prestigious academic research centers (King's College and Manchester in England, Harvard, Caltech and National Institute of Health in the United States, the Institut Pasteur in France, the NGFN, etc.).",IPO,,,
Innoven Partners,https://www.crunchbase.com/organization/innoven-partenaires,"Biotechnology, Health Care, Venture Capital","Paris, Ile-de-France, France","Innoven Partenaires is a leading European venture capital firm, founded in 1998, managed by an international and experienced team with","381,877",,Closed,1998-01-01,year,,,,none,For Profit,http://www.innoven-partners.com,"Innoven Partenaires is a leading European venture capital firm, founded in 1998, managed by an international and experienced team with acknowledged know-how.",,,,
Cousin Surgery,https://www.crunchbase.com/organization/cousin-biotech,"Biotechnology, Manufacturing, Medical Device","Wervicq-sud, Nord-Pas-de-Calais, France",Cousin Surgery is a medical company that designs and manufactures soft and textile implantable medical devices.,"383,890",$1M to $10M,Active,1994-01-01,year,2019-04-24,day,,,For Profit,http://cousin-biotech.com,"Cousin Biotech is a medical company that designs and manufactures soft and textile implantable medical devices for visceral, spine, uro-gynaecology, and obesity surgery. Aside from manufacturing of its own brand products, Cousin Biotech has developed a subcontracting department: the Northern France company offers its know-how and develops tailored-made solutions for the main actors of the international market of implantable medical devices. The company was founded in 1994 as a Cousin Frères subsidiary. Its headquarters is located in Wervicq-Sud, France.",M&A,,,
Macopharma,https://www.crunchbase.com/organization/macopharma,"Biotechnology, Health Care, Medical Device, Pharmaceutical","Tourcoing, Nord-Pas-de-Calais, France",Macopharma creates quality innovative blood products and bio-sourced therapies for patients.,"387,002",,Active,1977-01-01,day,,,,,For Profit,https://www.macopharma.com/en/,,,,,
Octapharma,https://www.crunchbase.com/organization/octapharma-f03b,"Biotechnology, Health Care, Manufacturing, Pharmaceutical","Lingolsheim, Alsace, France",Octapharma manufactures human proteins from human plasma and human cell line.,"395,339",,Active,1983-01-01,year,,,,,For Profit,https://www.octapharma.fr/,,,,,
Keyrus Life Science,https://www.crunchbase.com/organization/keyrus-life-science,"Biotechnology, Life Science, Medical, Pharmaceutical","Levallois-perret, Ile-de-France, France",Keyrus Life Science is a clinical research and development organization.,"404,316",,Active,1998-01-01,year,,,,,For Profit,https://www.keyruslifescience.com,,,,,
Porsolt,https://www.crunchbase.com/organization/porsolt,Biotechnology,"Le Genest, Pays de la Loire, France","Porsolt, a long established preclinical CRO, has been providing efficacy evaluation and safety pharmacology services.","408,232",,Active,1999-01-01,day,2023-02-20,day,,,For Profit,https://www.porsolt.com,"Porsolt, a long established preclinical CRO, has been providing efficacy evaluation and safety pharmacology services for over 30 years, covering the drug development process from early screening through regulatory submission.",M&A,,,
Greensea,https://www.crunchbase.com/organization/greensea,"Biotechnology, Life Science, Pharmaceutical","Mèze, Languedoc-Roussillon, France",Greensea is a marine biotechnology company specializing in the cultivation of microalgae and transformation into innovative ingredients.,"434,113",$1M to $10M,Active,1988-01-01,year,,,,,For Profit,https://en.greensea-all.com,,,,,
Emka Technologies,https://www.crunchbase.com/organization/emka-technologies,Biotechnology,"Paris, Ile-de-France, France","emka TECHNOLOGIES is providing integrated systems for preclinical physiology, pharmacology & toxicology research.","474,628",,Active,1991-01-01,day,,,,,For Profit,http://www.emkatech.com,,,,,
QIMA Life Sciences,https://www.crunchbase.com/organization/qima-life-sciences,"Biotechnology, Health Care, Pharmaceutical","Gençay, Poitou-Charentes, France",QIMA Life Sciences is a contract research organization offers in cellular and molecular pharmacology.,"486,202",,Active,1996-01-01,year,,,,,For Profit,https://qima-lifesciences.com/,"QIMA Life Sciences contributes to the advancement of in vitro methods by providing preclinical research, drug candidate development, and cosmetic active ingredients and formulations solutions. They Life Sciences may aid the health business in making new strategic decisions, as well as assisting marketing and R&D departments in developing new project concepts and substantiating and supporting product claims.",,,,
Valorex,https://www.crunchbase.com/organization/valorex,"Animal Feed, Biotechnology, Life Science, Livestock, Manufacturing","Combourtillé, Bretagne, France",Valorex is a manufacturer of animal nutrition products.,"504,047",$10M to $50M,Active,1992-01-01,year,,,,,For Profit,https://www.valorex.com,"Valorex has been researching the inherent potential of seeds and plants that contain oil proteins. To promote animal and human nutrition, it uses its potential for development and production to the benefit of all agricultural participants. They are the local manufacturer of items for animal feeding. Breeders can improve the performance and well-being of their livestock by using the company's nutrition products, which are created from carefully chosen flax seeds. These products include prepared feeds and extruded goods that are rich in omega-3 fatty acids, vitamins, and polyphenols.",,,,
Biofutur,https://www.crunchbase.com/organization/biofutur,"Biotechnology, Life Science, Medical","Meaux, Ile-de-France, France",Biofutur is a group of medical biology analysis laboratories operating mainly in and around France.,"524,124",,Active,1975-01-01,year,2021-12-08,day,,,For Profit,https://www.biofutur.eu/,,M&A,,,
BIOTEM,https://www.crunchbase.com/organization/biotem,"Biotechnology, Therapeutics","Apprieu, Rhone-Alpes, France",BIOTEM is a company specialized in immunotechnologies for the custom development of antibodies and immunoassays (ELISA & LFIA).,"525,204",$1M to $10M,Active,1980-12-01,day,,,,,For Profit,https://www.biotem-antibody.com/,,,,,
i2a SA,https://www.crunchbase.com/organization/i2a-sa,"Biotechnology, Health Care, Hospital, Manufacturing, Medical Device","Montpellier, Languedoc-Roussillon, France",i2a SA is a diagnostic and medical informatics company. ,"555,037",$10M to $50M,Active,1988-01-01,year,2021-08-02,day,,,For Profit,https://www.i2a-diagnostics.com/,"Founded in 1998 by 3 Polytechnique engineers, Dominique Curel, Jean-Philippe Duvergé and Christian Curel, I2A is a diagnostic and medical informatics company. The company manufactures and markets instruments, software and reagents for microbiology laboratories and infection prevention services.  I2A has developed unique know-how in the field of microbiology by combining skills in microbiology, robotics and computer science. The company addresses all the needs of a laboratory (instrumentation, software, consumables). I2A is recognized for SirScan antibacterial antibiotic testing, SirWeb Bacteriology Validation System and Epidemiology Software. It is also developing a range of reagents around its instruments (antibiotic discs, system for producing inocula, etc.).  Its presence is strong in France, where it equips about 75% of hospitals and many private platforms. i2a is the privileged partner of the actors in bacteriology. By always adapting the features of its products to wishes of its users, i2a increases its potential development and innovation in its field of activity, including future technologies. Make a success of the international establishment, this is the objective of i2a for the future years and now ! ",M&A,,USD,
Tridem Pharma,https://www.crunchbase.com/organization/tridem-pharma,"Biotechnology, Pharmaceutical","Escalquens, Midi-Pyrenees, France",Tridem Pharma operates as a pharmaceutical distribution and promotion company.,"558,988",,Active,1986-01-01,year,2017-10-30,day,,,For Profit,http://www.tridem-pharma.com/,Tridem Pharma operates as a pharmaceutical distribution and promotion company. Tridem Pharma is expert in the distribution of pharmaceutical and parapharmaceutical products in Africa.,M&A,,,
Synerlab,https://www.crunchbase.com/organization/synerlab,"Biotechnology, Manufacturing, Pharmaceutical","Erstein, Alsace, France",Synerlab group offers a wide skillset from product development to contract-manufacturing and packaging.,"579,203",,Active,1970-01-01,year,2013-12-11,day,,,For Profit,http://www.synerlab.com/en,"Synerlab group offers a wide skillset from product development to contract-manufacturing and packaging of medicinal products for human and veterinary use, medical devices and food supplements in various dosages forms: solid and semi-solid dosage forms, non-sterile and sterile liquids.",M&A,,USD,
Tebubio,https://www.crunchbase.com/organization/tebubio,"Biotechnology, Clinical Trials, Life Science, Procurement","Le Perray-en-yvelines, Centre, France","Tebubio specializes in research reagents, laboratory, and procurement solutions.","580,564",,Active,1953-01-01,year,,,,,For Profit,https://www.tebubio.com,,,,,
ERBC,https://www.crunchbase.com/organization/erbc,"Biotechnology, Health Care, Medical, Pharmaceutical","Baugy, Centre, France",ERBC is a biology center that provides clinical studies.,"600,849",$1M to $10M,Active,1973-01-01,day,,,,,For Profit,https://www.erbc-group.com,,,,,
ETAP-Lab,https://www.crunchbase.com/organization/etap-lab,"Biotechnology, Health Care, Market Research, Product Research","Vandoeuvre-lès-nancy, Lorraine, France","ETAP-Lab is a health research company that offers preclinical models and services in dermatology, stroke, and neurodegenerative diseases.","601,508",$1M to $10M,Active,1991-01-01,year,,,,,For Profit,https://www.etap-lab.com/,"ETAP-Lab is a health research company that offers preclinical models and services in dermatology, stroke, and neurodegenerative diseases.",,,,
The Bioclinic Group,https://www.crunchbase.com/organization/the-bioclinic-group,"Biotechnology, Medical","Paris, Ile-de-France, France",The Bioclinic Group is a medical company that operates medical analysis laboratories.,"615,788",$1M to $10M,Active,1995-01-01,year,,,,,For Profit,http://bioclinic.fr/,"The Bioclinic Group is a medical company that operates medical analysis laboratories. It was founded in 1995 and is based in Paris, France.",Private Equity,15000000,EUR,18381114
Theradiag,https://www.crunchbase.com/organization/theradiag,"Biotechnology, Manufacturing, Marketing","Marne-la-vallée, Ile-de-France, France",Theradiag is a France-based company which develops and markets biological diagnostic tools.,"650,321",$1M to $10M,Active,1986-01-01,year,2012-12-21,day,,,For Profit,http://theradiag.com,"Theradiag is a France-based company which develops and markets biological diagnostic tools. The company develops and offers product panels for diagnosing autoimmune diseases, allergies, and infectious diseases.",IPO,18900000,EUR,21200385
EPISKIN,https://www.crunchbase.com/organization/episkin,"Biopharma, Biotechnology","Lyon, Rhone-Alpes, France",EPISKIN tissue engineering offers Human Reconstructed Tissues to the global scientific community.,"664,660",,Active,1997-01-01,day,,,,,For Profit,http://www.episkin.com/,,,,,
Breyner,https://www.crunchbase.com/organization/breyner,"Biotechnology, GreenTech, Industrial Manufacturing, Textiles","Chaponnay, Rhone-Alpes, France","Breyner manufactures textiles using biotech to produce anti-dust, anti-bugs, and anti-bacterial products for industrial and commercial use.","677,341",$1M to $10M,Active,1998-01-01,year,,,,,For Profit,https://breyner.fr/en/,,,,,
France Biotech,https://www.crunchbase.com/organization/france-biotech,"Biotechnology, Life Science, Pharmaceutical","Paris, Ile-de-France, France",France Biotech is a one stop trade and joint actions for Industry Life Sciences it values ​​through collaborative projects.,"677,809",$10M to $50M,Active,1997-01-01,year,,,,,For Profit,https://france-biotech.fr,"France Biotech is the association of French companies in the Life Sciences sector and their partners. Its mission is to contribute to domestic growth in this innovative industry and to support France’s leadership role within the European Life Sciences community. More specifically, France Biotech acts as an engine of change by interacting with the government, economic organizations, academic institutions, the media and the investor community to ensure the prioritization of the Life Sciences sector in France and the improvement of the economic, legal, regulatory and managerial environments for this important industry.",,,,
Janvier Labs,https://www.crunchbase.com/organization/janvier-labs,"Biotechnology, Health Care, Medical","Le Genest, Pays de la Loire, France",Janvier Labs is a biotechnology research company that specializes in rodent research models and associated services.,"682,812",,Active,1960-01-01,year,,,,,For Profit,https://janvier-labs.com,,,,,
Ajinomoto Animal Nutrition Europe,https://www.crunchbase.com/organization/ajinomoto-animal-nutrition-europe,"Animal Feed, Biotechnology","Paris, Ile-de-France, France",Ajinomoto Animal Nutrition Europe a France company engaged in production of amino acids through fermentation processes.,"687,871",$10M to $50M,Active,1974-01-01,year,2021-02-21,day,,,For Profit,https://en.ajinomoto-animalnutrition-emea.com/,,M&A,,,
Institut de Recherche en Informatique de Toulouse,https://www.crunchbase.com/organization/institut-de-recherche-en-informatique-de-toulouse,"Association, Biotechnology, Computer","Toulouse, Midi-Pyrenees, France",The IRIT represents one of the major potential of the French research in computer science.,"688,990",$100M to $500M,Active,1990-01-01,year,,,,,For Profit,https://www.irit.fr,,,,,
4Clinics,https://www.crunchbase.com/organization/4clinics-91bf,"Biotechnology, Data Management, Medical, Pharmaceutical","Paris, Ile-de-France, France","4Clinics provides data management, safety, biostatistics, scientific writing, regulatory affairs and clinical operations services.","690,941",,Active,1997-01-01,day,,,,,For Profit,http://www.4clinics.com,,,,,
Trophos,https://www.crunchbase.com/organization/trophos,"Biotechnology, Health Care, Therapeutics","Marseille, Provence-Alpes-Cote d'Azur, France",Trophos is a clinical stage pharmaceutical company developing innovative therapeutics for indications with under-served needs in neurology,"706,780",,Closed,1998-01-01,year,2015-01-16,day,2015-01-15,day,For Profit,http://www.trophos.com,"Trophos is a clinical stage pharmaceutical company developing innovative therapeutics for indications with under-served needs in neurology and cardiology. Trophos is a fully integrated clinical stage company with a pipeline of original molecules in development for the motoneuron diseases amyotrophic lateral sclerosis (ALS or Lou Gehrig's disease) and spinal muscular atrophy (SMA), chemotherapy-induced peripheral neuropathy, cardiac ischemia-reperfusion injury and other neurological conditions.",M&A,8500000,EUR,11600168
Imagene,https://www.crunchbase.com/organization/imagene,"Biotechnology, Energy Storage","Pessac, Aquitaine, France","Imagene provides room temperature storage solution for nucleic acids, biospecimens and bioreagents.","706,984",Less than $1M,Active,1998-12-01,day,,,,,For Profit,http://www.imagene.fr/,,,,,
Cisbio Bioassays,https://www.crunchbase.com/organization/cisbio-bioassays,"Biotechnology, Life Science, Manufacturing, Neuroscience","Codolet, Languedoc-Roussillon, France",Cisbio Bioassays manufactures bioassays and offers products for neuroscience research and protein interaction studies.,"729,159",$10M to $50M,Active,1974-01-01,year,,,,,For Profit,https://www.cisbio.net,,,,,
Interis,https://www.crunchbase.com/organization/interis-2af5,"Biomass Energy, Biotechnology, Chemical","Champs-sur-marne, Ile-de-France, France",Interis is a biotechnology company that transforms bioproducts into ethanol and alcohol plants.,"729,223",$1M to $10M,Active,1989-01-01,year,,,,,For Profit,https://www.interistech.com/,,,,,
Anadiag,https://www.crunchbase.com/organization/anadiag,"Agriculture, Biotechnology, Farming","Haguenau, Alsace, France",Anadiag is a contract research organization that provides a wide range of services for the plant protection products.,"737,523",$1M to $10M,Active,1989-01-01,year,,,,,For Profit,https://www.anadiag.fr,,,,,
Tebu Bio,https://www.crunchbase.com/organization/tebu-bio,"Biotechnology, Health Care, Medical","Le Perray, Ile-de-France, France",Supplying a comprehensive range of innovative and convenient reagents and lab services to European Life Scientists.,"748,238",,Active,1953-01-01,day,,,,,For Profit,http://www.tebu-bio.com,,,,,
Sofrigram,https://www.crunchbase.com/organization/sofrigram,"Biotechnology, Health Care, Manufacturing, Pharmaceutical","Rueil-malmaison, Ile-de-France, France",Sofrigam designs high quality cold chain shipping packaging solutions able to meet the most demanding needs of biotechnology specialists.,"752,412",$1M to $10M,Active,1979-01-01,year,,,,,For Profit,http://www.sofrigam.com,"Sofrigam was created in 1979 by an industrial chemist who was already worried can provide patients a way to ease their pain through d dares of eutectic gel.  Sofrigam then specialized in the pharmaceutical cold chain. Its mission: to design isothermal packaging solutions to enable pharmaceutical companies, healthcare professionals and patients to transport cold chain drugs safely. ",,,,
Dutscher,https://www.crunchbase.com/organization/dutscher,"Biotechnology, Medical, Medical Device","Brumath, Alsace, France","Dutscher specialized in the distribution of consumables and laboratory equipment for research, biotechnologies and health.","755,252",,Active,1982-01-01,year,,,,,For Profit,https://www.dutscher.com/,"Dominique Dutscher offers a large number of consumables and materials for laboratories related to the disciplines of genetics, cell culture research, molecular biology, immunology, genomics and proteomics.",,,,
Amplitude Surgical,https://www.crunchbase.com/organization/amplitude-surgical,"Biotechnology, Health Care, Manufacturing","Valence, Ile-de-France, France",Amplitude Surgical is a leading french player on the global surgical technology market for lower-limb orthopaedics. ,"759,994",,Active,1997-01-01,year,2015-07-03,day,,,For Profit,http://www.amplitude-ortho.com/,"Amplitude Surgical is a leading French player on the global surgical technology market for lower-limb orthopaedics. AMPLITUDE develops and markets high-end products for orthopaedic surgery, covering the main disorders affecting the hip, knee and extremities, particularly foot and ankle surgery. In close collaboration with surgeons, AMPLITUDE develops,  numerous high value-added innovations to best meet the needs of patients, surgeons and healthcare facilities.",M&A,,,
NOTOCORD,https://www.crunchbase.com/organization/notocord,"Biotechnology, Software","Croissy-sur-seine, Ile-de-France, France",Life sciences software publisher,"777,477",,Active,1989-01-01,year,2016-09-05,day,,,For Profit,http://www.notocord.com,"NOTOCORD is a software publisher specializing in data acquisition, analysis and reporting for experimental drug research.  NOTOCORD solutions are fit for cardiovascular, respiratory and electrophysiology signal analysis in Safety Pharmacology, Toxicology, R&D, academic and preclinical research. The concept: NOTOCORD-hem Evolution, a flexible software platform combined with sophisticated modules, designed to provide the most appropriate configuration for each user. Ranking among the world leaders in a highly competitive industry, NOTOCORD products are used by the top 100 pharmaceutical research companies worldwide.",M&A,,,
H3 Pharma,https://www.crunchbase.com/organization/h3-pharma,"Biotechnology, Manufacturing, Pharmaceutical","Bois-d'arcy, Ile-de-France, France",H3 Pharma is the reference in the manufacture of non-sterile liquid pharmaceutical specialties.,"783,172",$1M to $10M,Active,1984-01-01,year,,,,,For Profit,https://www.h2pharma.com,"H3 Pharma is the reference in the manufacture of non-sterile liquid pharmaceutical specialties. H2 Pharma strengthens its industrial performance thanks to a Quality Assurance system that guarantees the safety and quality of the products manufactured, with productivity and yields that are rarely equalled, always in the respect of the deadline and lead time.",Private Equity,3200000,EUR,3840149
Laboratoire Rivadis,https://www.crunchbase.com/organization/laboratoire-rivadis,"Biotechnology, Cosmetics, Health Care, Manufacturing","Nantes, Pays de la Loire, France","Laboratoire Rivadis specializes in manufacturing, research, and development of healthcare, pharmaceutical, and cosmetic products.","791,993",$10M to $50M,Active,1975-01-01,year,,,,,For Profit,https://www.labo-rivadis.fr/fr/,,,,,
Eurofins-Cerep SA,https://www.crunchbase.com/organization/eurofins-cerep-sac,"Biotechnology, Health Care, Pharmaceutical","Celle-lévescault, Poitou-Charentes, France",Eurofins-Cerep SA  is a company that specializes in the pre-clinical research discovery and development of new pharmaceutical drugs. ,"801,617",,Active,1989-01-01,year,2003-01-10,day,,,For Profit,http://www.cerep.fr,Eurofins-Cerep SA  is a company that specializes in the pre-clinical research discovery and development of new pharmaceutical drugs. ,IPO,,,
IESPM,https://www.crunchbase.com/organization/iespm,"Biotechnology, Environmental Engineering, Oil and Gas","Verneuil-sur-avre, Haute-Normandie, France","IESPM group is engaged in research, testing, analysis, diagnoses of industrial oils and fluids.","803,894",,Active,1962-01-01,year,2021-04-01,day,,,For Profit,http://www.iespm.fr/,,M&A,,,
Fumouze Diagnostics,https://www.crunchbase.com/organization/fumouze-diagnostics,"Biopharma, Biotechnology, Health Care","Levallois-perret, Ile-de-France, France",Fumouze Diagnostics  is a historical actor of medical biology in  France  specialized in the marketing of rapid tests. ,"809,712",,Closed,1994-01-01,year,2016-05-18,day,2016-05-01,month,For Profit,http://www.fumouze.com/,Fumouze Diagnostics  is a historical actor of medical biology in  France  specialized in the marketing of rapid tests. ,M&A,,,
