Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Cell Therapy,https://www.crunchbase.com/organization/cell-therapy,"Biotechnology, Health Care, Therapeutics","Santiago, Region Metropolitana, Chile",Cell Therapy is a British based biotech company .,"195,563",Less than $1M,Closed,2013-01-01,year,,,,none,For Profit,http://www.celltherapy.cl,Cell Therapy is a British based biotech company .,Seed,1088682,USD,1088682
Micro-S Biotechnology,https://www.crunchbase.com/organization/micro-s-biotechnology,"Biotechnology, Life Science, Product Research","Sariyer, Istanbul, Turkey",Micro-S Biotechnology is developing a product as microBEE which is a probiotic cocktail that contains 5 different microorganisms.,"195,876",,Active,2017-01-01,year,,,,,For Profit,https://micro-s.co/,"Micro-S Biotechnology is developing a product as microBEE which is a probiotic cocktail that contains 5 different microorganisms.  The company aims to solve the problems of nature by using these probiotics, namely microorganisms.",Seed,605000,USD,605000
Farmacias del Ahorro,https://www.crunchbase.com/organization/farmacias-del-ahorro,"Biotechnology, Health Care, Pharmaceutical","Monterrey, Nuevo Leon, Mexico",Farmacias del Ahorro is a pharmaceutical company.,"200,482",$500M to $1B,Active,1991-09-14,day,,,,,For Profit,https://www.fahorro.com/,,,,,
BiotaTec,https://www.crunchbase.com/organization/biotatec,"Biotechnology, Energy, Mining Technology","Tallinn, Harjumaa, Estonia",BiotaTec develops a nature-based solution raising the cost-effectiveness of bioleaching technology.,"205,568",,Active,2007-01-01,year,,,,,For Profit,http://biotatec.com/,"BiotaTec develops a nature-based solution raising the cost-effectiveness of bioleaching technology producing methane gas and extracting metals  while lowering simultaneously the environmental impacts for low grade black ores, where different metal compounds are trapped in hard-to-break metallo-organic complexes. BiotaTec is the only institution in Estonia since regaining the independence in 1991 that has won and implemented a public procurement of R&D project investigating the bioleaching of Graptolite-Argillite (formerly known as Dictyonema Shale) published by Enterprise Estonia at 2014. Team of the company has also carried out 2 projects of preliminary feasibility investigations of bioleaching Argillite.",,50000,EUR,56064
Blutruve,https://www.crunchbase.com/organization/blutruve,"Biotechnology, Manufacturing","Al Haram, Al Jizah, Egypt",Blutruve is an egyptian startup for manufacturing Biotechnology materials and Molecular Biology reagents for research purposes.,"205,628",,Active,2019-01-01,year,,,,,For Profit,https://blutruve.com/,Blutruve is an egyptian startup for manufacturing Biotechnology materials and Molecular Biology reagents for research purposes.,,140000,EGP,7575
Smatter,https://www.crunchbase.com/organization/smatter,"Advanced Materials, Agriculture, Biotechnology","Cartago, Cartago, Costa Rica","Smatter uses biotech to create materials by combining microorganisms, waste, and biocontrol to achieve sustainable crop production.","206,861",,Active,2020-01-01,year,,,,,For Profit,https://biosmatter.com/,"Smatter uses biotech to create materials by combining microorganisms, waste, and biocontrol to achieve sustainable crop production.   We have developed Mycowaive, our technology that combines microorganisms, allowing biological control of pests that affect seedlings of vegetables to high-value crops. This technology is used as raw material for direct application and as Mycopot, a propagation solution for seedling production that protects against diseases saves time, improves the rooting process, but also has nutritional characteristics for plants and soil, reducing losses, which allows us to produce stronger, healthier and more efficient plants. We also have Poly+, our plant biopolymer for developing applications to improve crop protection and nutrition, which is currently in the laboratory stage.  Both materials are versatile and can be used to develop applications in different industries.",,49000,USD,49000
EnergoLesProm,https://www.crunchbase.com/organization/energolesprom,"Biotechnology, Delivery, Energy, Industrial","Kazan, Tatarstan, Russian Federation"," EnergoLesProm produces innovative, mobile, industrial plants for processing of wood, agricultural residues and derived bio-oil.","208,510",,Active,2015-01-01,year,,,,,For Profit,http://energolesprom.ru,"EnergoLesProm produces innovative, mobile, industrial plants for processing of wood, agricultural residues and derived bio-oil. It is an engineering company, developer and supplier of technology and equipment for biomass recycling.",,2500000,USD,2500000
Brain Beat Ltd,https://www.crunchbase.com/organization/brain-beat-ltd,"Biotechnology, Machinery Manufacturing, Manufacturing, Medical Device","Moscow, Moscow City, Russian Federation",Brain Beat Ltd is develops high-tech biomedical equipment. ,"208,948",$1M to $10M,Active,2013-01-01,year,,,,,For Profit,http://brainbeat.ru,"Brain Beat Ltd is develops high-tech biomedical equipment. Our main project is the development of a non-invasive (not required to receive a drop of blood or other biological liquids) glucometer to improve the quality of life of patients with diabetes mellitus. The ""Brain Beat"" company is a community of physicists, doctors, programmers, engineers, mathematicians, designers united by the idea of ​​improving the quality of human life.",Seed,500000,USD,500000
Cryosmetics,https://www.crunchbase.com/organization/cryosmetics,"Beauty, Biotechnology, Cosmetics","Montevideo, NA - Uruguay, Uruguay",Cryosmetics designs products to take care of the skin with the aim of promoting the skin and its microbiome's health.,"209,006",,Active,2019-11-01,month,,,,,For Profit,https://cryosmetics.com,Working on the future of cosmetics. We develop natural skincare products that contribute to diversity of skin microbiome.,Seed,280000,USD,280000
Sunwave Pharma,https://www.crunchbase.com/organization/sunwave-pharma,"Biotechnology, Health Care, Pharmaceutical","Bucharest, Bucuresti, Romania",Sunwave Pharma is dedicated to Natural & Nutritional Health Products. Nature can offer solutions for all problems.,"212,216",,Active,2008-01-01,year,2017-06-06,day,,,For Profit,http://sunwavepharma.com/,Sunwave Pharma is dedicated to Natural & Nutritional Health Products. Nature can offer solutions for all problems. Sun Wave Pharma is focused in bringing well researched Natural & Nutritional products (most of them for the first time in Romania) dedicated towards particular therapeutic areas. Sun Wave Pharma is one of the fastest growing companies in Romania becoming No.1 in the field of alternative medicine in Romania in 2014.,M&A,,,
Botanitec,https://www.crunchbase.com/organization/botanitec,"Agriculture, Biotechnology","Rocas De Santo Domingo, Valparaiso, Chile",Botanitec designs and produces the biotechnological solutions for the agricultural industry.,"216,449",,Active,2018-01-01,year,,,,,For Profit,https://www.botanitec.cl/,Botanitec is a biotechnology company that designs and produces the biotechnological solutions for the agricultural industry.,,4000,USD,4000
InnovX,https://www.crunchbase.com/organization/innovx,"Assistive Technology, Biotechnology, CleanTech, E-Commerce, EdTech, Education, FinTech, Information Technology, Robotics, Social Network","Bucharest, Bucuresti, Romania",InnovX-BCR is a non-equity program dedicated to accelerating Startups and Scaleups in Central and Eastern Europe.,"220,016",,Active,2019-03-19,day,,,,,For Profit,https://www.innovx.eu/,"InnovX is a non-equity program that drives businesses, business ideas, and years of learning from experience in just a few weeks. It provides education, resources, networking, mentoring from leading executives, specialized guidance, and funding. The company was founded in 2019 and is headquartered in Bucharest, Romania. The InnovX-BCR Program offers educational grants to selected startups & scaleups, based on a sponsorship from Banca Comerciala Romana, part of ERSTE Group.",,,,
CBR,https://www.crunchbase.com/organization/cbr-77b4,"Advice, Biotechnology, Clinical Trials, Consulting, Product Research, Training","Le Tampon, NA - Reunion, Reunion",CBR is a biotech lab that provides cannabis products in tropical climates.,"220,140",,Active,2021-02-07,day,,,,,For Profit,https://www.canna.re/,"CBR created a variety of services in the hemp sector, anticipating its growth. From the characterization of species to technical tests, from the training of farmers to the legal support of industrialists, they control the entire value chain of the sector.",Seed,15000,EUR,16568
Grupo Biotoscana SL,https://www.crunchbase.com/organization/grupo-biotoscana-sl,"Biotechnology, Health Care, Medical, Pharmaceutical","Montevideo, NA - Uruguay, Uruguay",Biotoscana Group (GBT) is a fast growing biopharmaceutical company in Latin America.,"221,041",,Active,1987-01-01,year,2013-10-16,day,,,For Profit,http://www.grupobiotoscana.com/,"Biotoscana Group (GBT) is a fast growing biopharmaceutical company in Latin America. The group was established through the merger of two leading specialty pharmaceutical companies, each with over 25 years experience in their respective markets: Biotoscana, founded in 1984, and United Medical, founded in 1987, sells leading brands GBT fields highly complex genetic disorders, rare diseases, oncology, hematology and specialized treatments, and has long-standing partnerships with leading global players in the pharmaceutical field.",M&A,,USD,
Huvepharma,https://www.crunchbase.com/organization/huvepharma,Biotechnology,"Sofia, Grad Sofiya, Bulgaria","Huvepharma AD, along with its subsidiaries, develops, manufactures, and markets human and animal health products.","221,205",$50M to $100M,Active,1954-01-01,year,,,,,For Profit,http://www.huvepharma.com,"Huvepharma AD, along with its subsidiaries, develops, manufactures, and markets human and animal health products. It offers medicated food additives, such as anticoccidials and anti-infectives. The company also provides veterinary products, including vitamin and mineral pre-mixes, injections, tablets, and oral solutions. In addition, it offers feed additives, such as enzymes and microflora managers, as well as APIs for veterinary and human use. The company is based in Sofia, Bulgaria. It has offices and subsidiaries in Bulgaria, Belgium, Poland, Thailand, the United States, Taiwan, China, and the Russian Federation. Huvepharma AD operates as a subsidiary of Napredak Holding Ad.",,,,
ZipPrime,https://www.crunchbase.com/organization/zipprime,"Biotechnology, Health Care, Medical","Ankara, Ankara, Turkey",ZipPrime is a biotechnology company that has developed novel technologies for detection and preservation of nucleic acid molecules.,"221,442",Less than $1M,Active,2008-01-01,year,,,,,For Profit,https://www.zipprime.com/,"ZipPrime is an R&D-based biotechnology company that has developed several novel technologies for capturing, detection and preservation of nucleic acid molecules. With a strong background in molecular biology, ZipPrime’s R&D team has been able to conceive and demonstrate a novel and far higher efficient method for molecular targeting and capturing of oligonucleotides, including rare and fragile circulating-free DNA (cfDNA) molecules, at a single molecule level. Instead of standard size selection-based nucleic acid isolation and purification methods, traditionally used in the industry, ZipPrime’s capturing technology centres around magnetic particle-based novel primer structures which can target each and every oligonucleotide molecules as a simple, elegant, accurate and low cost solution. These versatile magnetic particle-based-based structures also allow the reusable storage and enrichment of captured oligonucleotides without the need for complicated devices or protocols. An initial UK patent application for this technology was filed in 2012 and a following PCT application in 2014. ZipPrime’s intellectual property (IP) of core nucleic acid capturing, storage and enrichment technology is protected by a patent portfolio consisting of a patent family based upon the PCT application published in 2014 and entered the National/Regional Phase in key territories and ZipPrime’s first patent has been granted in February 2017.",,50000,EUR,56511
Protobios,https://www.crunchbase.com/organization/protobios,"Biotechnology, Health Care, Health Diagnostics","Tallinn, Harjumaa, Estonia",Protobios is an Estonian biotechnology company that develops technologies in the field of cell biology and immunology.,"221,882",,Active,2003-01-01,year,,,,,For Profit,http://www.protobios.com/,Protobios is an Estonian biotechnology company that develops technologies in the field of cell biology and immunology.,,50000,EUR,58143
Ferentis,https://www.crunchbase.com/organization/ferentis,"Biotechnology, Health Care, Medical","Vilnius, Vilniaus Apskritis, Lithuania",Ferentis is a research-intensive biotechnology company.,"222,397",$1M to $10M,Active,2013-01-01,year,,,,,For Profit,http://www.ferentis.eu/,"Ferentis is a research-intensive biotechnology company involved in the development, production and  commercialization of biomimetic peptides and peptide-based scaffolds for tissue engineering and regenerative medicine applications. Ferentis was established in Vilnius, Lithuania, by a group of scientists and entrepreneurs from Canada, Lithuania, Sweden and India.",,160000,EUR,179444
Navana Pharmaceuticals,https://www.crunchbase.com/organization/navana-pharmaceuticals,"Biotechnology, Emergency Medicine, Health Care, Manufacturing, Pharmaceutical, Veterinary","Dhaka, Dhaka, Bangladesh",Navana Pharmaceuticals is a manufacturer of standard global medicine and supplements for veterinary and human healthcare.,"222,557",,Active,1992-01-01,year,,,,,For Profit,https://navanapharma.com/,,,,,
BioCAD,https://www.crunchbase.com/organization/biocad,"Biotechnology, Health Care, Manufacturing, Web Development","Saint Petersburg, Saint Petersburg City, Russian Federation",BioCAD is a full-cycle drug development and manufacturing company with a world-class research and development center.,"222,902",,Active,2001-01-01,year,1994-01-01,day,,,For Profit,https://biocadglobal.com,"BIOCAD is Russia's leading innovative biotechnology company; it combines a world-class research and development center, ultra-modern pharmaceutical and biotechnological manufacturing facilities, as well as preclinical and clinical research infrastructure compliant with international standards.",M&A,,,
Organo-ID,https://www.crunchbase.com/organization/organo-id,"Biotechnology, Health Care","Balçova, Izmir, Turkey",Organo-ID offers preclinical models for metabolic liver disease.,"223,542",,Closed,2020-08-16,day,,,,none,For Profit,https://www.organo-id.com,"Organo-ID provides preclinical models for metabolic liver disease and rare diseases such as citrullinemia and pyruvate decarboxylase. Additionally, they provide PDCOs that can test tumor response to treatments for individual patients and report on their results, which increases the chances of oncologists treating patients in a more personalized way.",Seed,100000,USD,100000
Oberarge,https://www.crunchbase.com/organization/oberarge,"Advanced Materials, Biotechnology","Kocaeli, Kocaeli, Turkey",Research as a Service,"224,303",,Active,2015-09-16,day,,,,,For Profit,https://oberarge.com,"Research as A Service Company, expertised on material engineering and alloy development.",Seed,298000,USD,298000
ICLUB VC,https://www.crunchbase.com/organization/iclub-vc,"Biotechnology, Enterprise Software, Financial Services, Health Care, Logistics","Kyiv, Kyyiv, Ukraine","ICLUB VC is a global network of private investors, established by a leading European VC fund TA Ventures.","225,313",,Active,2018-01-01,year,,,,,For Profit,https://iclub.vc/,"ICLUB Global is an international network of private investors in startups. Founded by TA Ventures, the community allows you to invest together in technological and high-growth companies of Europe and North America. Today the club has over 500 members, with offices in Ukraine, the UK, Switzerland, Monaco, Poland, Kazakhstan, and Cyprus. Since 2018 we have taken part in more than 60 deals. The amount invested exceeded $30 million, while the income from the exits approached a tangible $10 million. Participation in the club makes it possible for newcomers to enter the world of venture business and invest in startups in an accessible and understandable manner. Investors are offered only deals that TA Ventures has personally financed, significantly reducing the risk of building their portfolio.",,,,
Kura Biotech,https://www.crunchbase.com/organization/kura-biotech,"Biotechnology, Genetics, Life Science","Puerto Varas, Los Lagos, Chile",Kura Biotech develops revolutionary biotechnology solutions and products that help scientists overcome life science challenges.,"231,351",$1M to $10M,Active,2013-01-01,year,,,,,For Profit,https://www.kurabiotech.com,Kura Biotech creates biotechnology products. They help laboratories with their complex challenges and provide scientists with enzymes for sample preparation. They develop enzymatic tools to streamline sample preparation workflows enabling scientists to overcome life science challenges.,,,,
Kampala Pharmaceutical Industries,https://www.crunchbase.com/organization/kampala-pharmaceutical-industries,"Biotechnology, Chemical, Manufacturing, Nutraceutical, Pharmaceutical","Kampala, Kampala, Uganda","Kampala Pharmaceutical Industries is a manufacturing company that produces nutraceuticals, human medicines, and chemical products.","232,299",$10M to $50M,Active,1996-01-01,year,,,,,For Profit,https://kpi.co.ug,,,,,
NutriLoop,https://www.crunchbase.com/organization/nutriloop,"AgTech, Biotechnology","Tallinn, Harjumaa, Estonia",NutriLoop is a company which integrates bio-waste into the food system with the aim to grow nutritious food.,"233,557",,Active,2018-01-01,day,,,,,For Profit,http://www.nutriloop.org/,"NutriLoop provides regenerative agriculture, bio-waste management, and fermentation. They develop a model that enables them to get food that has been grown regeneratively using biowaste. Its services include bio-waste audits, food cycle tracking, and transition plans.",,10000,USD,10000
R-Pharm,https://www.crunchbase.com/organization/r-pharm,"Biotechnology, Manufacturing, Robotics","Moscow, Moscow City, Russian Federation",R-Pharm Group is one of the leaders of the Russian pharmaceutical market.,"235,448",,Active,2011-01-01,year,,,,,For Profit,http://r-pharm.com/,"It was founded in 2001 by Alexey Repik. In 2017, 10% of JSC R-Pharm’s shares were acquired by Japanese Corporation Mitsui & Co., Ltd. The mission of R-Pharm is to increase the accessibility of the most modern medicines for patients in Russia and all over the world. The staff consists of more than 3,000 highly qualified professionals. The group of companies operates throughout the Russian Federation, CIS member states, USA, Germany, Japan and other countries. There are more than 70 branches and representative offices. R-Pharm’s headquarters are located in Moscow. R-Pharm specializes in research and development, manufacturing of high-tech medicines, as well as the distribution of laboratory supplies and medical equipment. Various Russian leading medical institutions and organizations are among the clients of the group. R-Pharm Group owns several state-of-the-art manufacturing sites in Russia and abroad: high-tech packaging site in Kostroma region, a plant for production of finished dosage forms and biotechnological APS in Yaroslavl, pilot manufacturing site in Moscow, a plant for production of solid dosage forms in Illertissen (Germany). A modern research and APS manufacturing site in Rostov and Russian-Azerbaijani pharmaceutical plant in Baku are under construction. In 2018 R-Pharm and Rosatom agreed to create a joint manufacturing plant in Moscow. R-Pharm has its own research and development facilities, which allows it to conduct various activities in partnership with the leading Russian and foreign academic institutes. R-pharm signed numerous agreements on product manufacturing localization, technology transfer and licensing with the biggest pharmaceutical companies from all over the world. The portfolio of the group includes medicines for various therapeutic areas : oncological, hematologic, cardiological, immunological, antibacterial, antiviral, including HIV therapy, pharmaceuticals used during and after organ transplantation, treatment of multiple sclerosis, hemophilia, as well as muscle relaxants, contrast agents and anesthetics.",,,,
Incuron,https://www.crunchbase.com/organization/incuron,"Biopharma, Biotechnology, Pharmaceutical, Therapeutics","Moscow, Moscow City, Russian Federation",Incuron is a Russian-based biotech company developing anticancer therapies.,"237,083",,Active,2009-01-01,year,,,,,For Profit,http://incuron.ru/en/,"Incuron, LLC engages in development of anticancer therapies. The company was founded in 2009 and is based in Russian Federation.",,5700000,USD,5700000
PBi,https://www.crunchbase.com/organization/pbimmunomics,"Biotechnology, Medical, Therapeutics","Tallinn, Harjumaa, Estonia",PBi is a biotechnology company that provides advance methods for detecting the disease early and treating affected patients with precision.,"237,088",,Closed,2010-01-01,year,,,,none,For Profit,https://www.pbimmunomics.com/,"PBimmunomics’ ambition is to advance methods for detecting disease early and treating affected patients with precision.  We developed the Episcan platform to provide researchers with unique antibody binding profiles specific for individuals and diseases. Antibody binding profiles deliver the essential data to drive breakthroughs in disease diagnostics and treatments and develop clinical tests similar to your everyday pregnancy test. Additionally, our research team is applying Episcan to develop clinical point of care tests for Type 2 diabetes, cardiovascular disease, cancers, and other autoimmune diseases. PBimmunomics’ revolutionary Episcan platform enables precision medicine to be cost-effective and easy to apply.",,1200000,EUR,1374797
Onyriq,https://www.crunchbase.com/organization/onyriq,"Biotechnology, Manufacturing","Cataluña, Alajuela, Costa Rica","Onyriq is a B2B, research and development company in the field of polymer and materials.","243,216",,Active,2016-01-01,year,,,,,For Profit,https://www.onyriq.com/en/,"Onyriq is a B2B, research and development company in the field of polymer and materials.",,71429,EUR,81868
NLC Medical,https://www.crunchbase.com/organization/nlc-medical,"Biotechnology, Medical, Medical Device, Professional Services","Moscow, Moscow City, Russian Federation",NLC Medical is a development and organization of serial production of a modern laser perforator for blood collection.,"244,428",,Active,1956-11-14,day,,,,,For Profit,http://ncl-medical.com/,NLC Medical is a development and organization of serial production of a modern laser perforator for blood collection.,Seed,6000000,RUB,156696
Arbres Biotech,https://www.crunchbase.com/organization/arbres-biotech,"Agriculture, Biotechnology","Nairobi, Nairobi Area, Kenya",Arbres Biotech is an agricultural start-up and seedling production company that provides seedlings of various plants to nurseries.,"246,061",,Active,2018-01-01,year,,,,,For Profit,https://www.arbresbiotech.co.ke,"Arbres Biotech is an agricultural start-up and seedling production company. It also provides seedlings of various plants to nurseries. They offer tissue culture technology for the mass production of plant seedlings and also promote the adoption of clean planting material, enabling nurseries to have access to affordable, quality seedlings of various plants.",Seed,9000,USD,9000
Gentec,https://www.crunchbase.com/organization/gentec-2607,"Biotechnology, Genetics, Life Science, Therapeutics","Puebla, Puebla, Mexico",Gentec managed to create things like the first private laboratory to do a genetic edition using CRISPR-Cas9 technology in Mexico.,"249,494",,Active,2014-01-01,year,,,,,For Profit,https://www.gentec.com.mx/,"Genetic diseases are disorders or conditions in which an individual's DNA plays a role in the development of the disease. GENTEC is a laboratory thorium that thanks to its advanced technology, allows identifying these disorders, increasing knowledge of diseases with the aim of improving health.",Seed,30000,USD,30000
Amoun Pharmaceutical,https://www.crunchbase.com/organization/amoun-pharmaceutical,"Biotechnology, Food and Beverage, Health Care, Pharmaceutical","Cairo, Al Qahirah, Egypt",Amoun is considered to be one of the biggest companies in Egypt in the production of human and veterinary pharmaceutical products and food.,"250,199",$100M to $500M,Active,1998-01-01,year,2021-03-31,day,,,For Profit,http://www.amoun.com/,"Amoun’s main business includes development, manufacturing, marketing, distribution, and export of a wide range of human pharmaceutical and animal health products. Amoun maintains a robust product portfolio that offers a wide range of much needed pharmaceutical therapies and treatments. With a strong product pipeline strategy, Amoun currently has more than 30 new product at various stages of registration that were carefully selected in order to address many un-met therapeutic needs, such as high prevalence diseases and other diseases of high national interest. Amoun’s product portfolio and product pipeline will endure further expansions for many years to come and will continue to play a major role in driving growth and in increasing shareholders’ value.",M&A,,USD,
Spora Biotech,https://www.crunchbase.com/organization/spora-biotech,"Biotechnology, Natural Resources, Sustainability","Rengo, Libertador General Bernardo O'Higgins, Chile","Spora Biotech is a biotechnological company that creates solutions to impact climate change, animal abuse, and humanitarian issues.","250,998",$1M to $10M,Active,2017-01-01,year,,,,,For Profit,https://sporabiotech.com,"Spora Biotech fight for those who can´t, they research and develop for those who can´t and they encourage us humans who can create novel solutions based on nature´s intelligence and our capacity to bring that intelligence to market through sustainable products.",,,,
Koatum,https://www.crunchbase.com/organization/koatum,"Biotechnology, Health Care, Innovation Management, Medical","Riga, Riga, Latvia","Koatum is a 7th Commercialization Reactor-born med-tech startup, founded in Riga, Latvia (2014).","251,286",$1M to $10M,Active,2014-01-01,year,,,,,For Profit,http://www.koatum.com/,"Koatum is a 7th Commercialization Reactor-born med-tech startup, founded in Riga, Latvia (2014) with an aim to introduce its unique know-how to the industry of medical body implants. The usage of implantable products of medical engineering, such as dental, orthopaedic or reconstructive implants, has become a common surgical practice. While the industry is constantly expanding due to additional products and methods being introduced, the major direction for research and development remains the same – medical implants should be made safer, capable of faster healing and faster bio-integration, less prone to any risks of rejections and inflammations. This is achieved by coating medical implants or modifying the morphology of their surface in order to increase the chances of faster biointegration. The coatings currently offered by manufacturers feature a limited set of biointegrational possibilities, only having a one-layer composition.",,50000,EUR,68465
Kinasera,https://www.crunchbase.com/organization/kinasera,"Biotechnology, Life Science, Pharmaceutical","Tartu, Tartumaa, Estonia",Kinasera offers novel tools for research targeted to protein kinases and their inhibitors.,"251,926",,Active,2006-01-01,year,,,,,For Profit,http://www.kinasera.com/,"Kinasera is a biotechnology start-up, founded in 2006 as a spin-off of the University of Tartu. It develops and commercializes novel inhibitors of protein kinases (PK) and assay technologies for screening and characterization inhibitors of PK. New biological tools provided by the company rely on the high-affinity bisubstrate-analog inhibitors of PK and constitute fluorescent probes and affinity adsorbents for HTS assays and other methods of analysis of the proteome.",,50000,EUR,54634
Biomapas,https://www.crunchbase.com/organization/biomapas,Biotechnology,"Kaunas, Kauno Apskritis, Lithuania","Biomapas provides Clinical Trials, Regulatory Affairs, Medical Writing, and Pharmacovigilance services. ","256,174",$1M to $10M,Active,2001-01-01,year,,,,,For Profit,https://www.biomapas.com/,"Biomapas is a full-service clinical research organization (CRO) providing Phase I-IV Clinical Research, Regulatory Affairs, Medical Writing and Pharmacovigilance services for the pharmaceutical, biotech and medical device industries. Our expertise spans through various therapeutic areas, such as oncology, CNS disorders, cardiovascular diseases, rheumatology, pulmonology, cardiology, dermatology, etc.  ",,,,
CMED Health,https://www.crunchbase.com/organization/cmed-9881,"Biotechnology, Fitness, Health Care, Information Technology, Medical","Dhaka, Dhaka, Bangladesh",CMED Health Limited is a startup company that focuses on preventive healthcare.,"261,883",$1M to $10M,Active,2016-09-04,day,,,,,For Profit,https://cmed.com.bd/,"CMED Health Limited is a startup company that focuses on preventive healthcare. Their mission at CMED is to accurately assess the vitals of people’s health, over time, in the environments where they live, work and play so they can live more productive lives. Through their FDA approved smart health monitoring devices and technological support, they provide regular health monitoring solutions to individuals and medical professionals.",Seed,,USD,
BeeTechnology,https://www.crunchbase.com/organization/beetechnology,"Biotechnology, Food Processing","Las Condes, Region Metropolitana, Chile","Biotech, Animal Health, Feed Suplements","263,243",,Active,2016-10-16,day,,,,,For Profit,https://beetechnology.cl/en/,"At BeeTechnology, we focus on discovery and development of novel and biologically sourced, safe and residue free treatments for food safety, as alternatives to improve production performance, reduce loss, with a focus on food safety and quality.",Seed,305000,USD,305000
ResQ Biotech,https://www.crunchbase.com/organization/resq-biotech,"Biotechnology, Life Science","Patras, Akhaia, Greece",Drug Discovery/Platform Technology company,"263,519",,Active,2019-06-19,day,,,,,For Profit,https://www.resqbiotech.com/,Company dedicated to discovering new potential therapeutics against Protein Misfolding Diseases,,,,
DeCODE Genetics,https://www.crunchbase.com/organization/decode-genetics,"Biotechnology, Genetics, Health Diagnostics","Reykjavík, Gullbringusysla, Iceland",DeCODE Genetics is a biopharmaceutical company that develops and offers diagnostic tests for variants in genes.,"263,626",,Active,1996-01-01,day,2000-03-10,day,,,For Profit,http://www.decode.com/,"DeCODE Genetics is a biopharmaceutical company that develops and offers diagnostic tests for variants in genes. DeCODE was established to identify human genes associated with common diseases using population studies, and apply the knowledge gained to guide the development of candidate drugs. The company has discovered key genetic risk factors for many common diseases ranging from cardiovascular disease to cancer. DeCODE Genetics was founded in 1996 and is based in Reykjavik, Iceland.",M&A,,USD,
The Ganesha Lab,https://www.crunchbase.com/organization/ganeshalab,"AgTech, Biopharma, Biotechnology, Food and Beverage, Health Diagnostics, Life Science","Santiago, Region Metropolitana, Chile",The Ganesha Lab is a Global Biotech Scale up for science and technology-based startups in Latam.,"264,387",,Active,2017-01-01,year,,,,,For Profit,https://theganeshalab.com/,"The Ganesha Lab is a Global Biotech Scale up for science and technology-based startups in Latam. We aim to inspire a better understanding of culture and responsiveness of evolving humans, connecting the world of science, biotech, entrepreneurs and people.",,,,
Hanay Advanced Chemicals,https://www.crunchbase.com/organization/hanay-advanced-chemicals,"Biotechnology, Chemical, Pharmaceutical","Istanbul, Istanbul, Turkey","Strategic Chemicals, Key Starting Materials","265,355",,Active,2020-10-06,day,,,,,For Profit,http://www.hanay-ac.com,"Our company produces next generation key materials for biotechnology and pharmaceutical industry. We have 3 main product categories; Amino acid monomers: 30K USD/Kg, Production cost: 2K USD/Kg, 1 enquiry for 70Kg  Amino acid polymers: 80K USD/Kg, Production cost: 4K USD/Kg, 2 enquiries for 10 Kg and 2.5 gram. We recently sold 2.5 gram for 1250 USD.  Amino acid hydrogels: 750K USD/Kg, Production cost: 7K USD/Kg, no enquiry yet, novel and patented product, hydrogel market is 20billion USD. In order to provide Kg scale products to pharmaceutical and biotech companies, we need a small production lab (300 m2) with GMP certificate. Amino acid based products have approximately 5-6 billion dollar sales per year. MS disease drug called glatiramer acetate is a amino acid polymer. Finally, new amino acid polymeric drugs and new key materials (such as a amino acid polymer called polysarcosine) will come to market very soon. It is a highly profitable business but only a few people in the world knows how to produce these materials in high purity.",Seed,15000,USD,15000
Braingineering Technologies,https://www.crunchbase.com/organization/braingineering-technologies,"Biotechnology, Health Care, Medical","Esch-sur-alzette, Luxembourg, Luxembourg",Braingineering Technologies is an innovative biotechnology company based in Luxembourg.,"266,254",,Closed,2016-01-01,year,,,,none,For Profit,https://www.braingineering.lu/,Braingineering Technologies is an innovative biotech company that provides pharmaceutical companies with drug screening services in drug discovery and pre-clinical testing for Parkinson’s disease. Braingineering Technologies offers a new high-tech in vitro Brain-on-a-Chip technology and brain organoid technology that increases efficiency and relevance in the drug development process. Both technologies are based on the utilization of disease specific human induced pluripotent stem cells.,,71429,EUR,89364
MedLife SA,https://www.crunchbase.com/organization/medlife-sa,"Biotechnology, Health Care, Hospital","Bucharest, Bucuresti, Romania",MedLife is a privately-owned medical services provider.,"266,629",,Active,1996-01-01,year,,,,,For Profit,https://www.medlife.ro/,"Med Life operates as a private healthcare provider in Romania. The company operates through Corporate, Hospitals, Clinics, laboratories, Pharmacies, and Stomatology business lines. Its Corporate business line offers HPP packages to corporate clients, includes regular check-ups and diagnostic services. The company’s Hospitals business line provides inpatient activities, includes medical and surgical specializations, and 1-day inpatient units services. Its Clinics business line offers general practitioner, specialist consultations, and outpatient diagnostic imaging services. The company’s Laboratories business line provides biochemistry, haematology, coagulation, immunology, microbiology, anatomy, pathology, cytology, molecular biology, and toxicology laboratories tests. Its Pharmacies business line offers prescription, over the counter, and other related medical products. ",,,,
