Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
MONA.health,https://www.crunchbase.com/organization/mona-health,"Artificial Intelligence (AI), Biotechnology, Diabetes, Health Care","Leuven, Vlaams-Brabant, Belgium",MONA.health identifies and cures illnesses at the patient's doorstep using Ai - based screening tools that include an eye scan.,"82,675",,Active,2021-05-19,day,,,,,For Profit,https://www.mona.health,"MONA.health identifies and cures illnesses at the patient's doorstep using Ai - based screening tools that include an eye scan. Founded in 2021 and is based in Leuven, Vlaams-Brabant, Belgium.",Seed,1500000,EUR,1760625
Handl Therapeutics,https://www.crunchbase.com/organization/handl-therapeutics,"Biotechnology, Health Care, Medical, Pharmaceutical","Leuven, Vlaams-Brabant, Belgium",Handl Therapeutics is a developer of a therapeutics platform to deliver transformative advanced medicines to the market.,"87,875",,Active,2019-01-01,year,2020-11-12,day,,,For Profit,https://www.handltherapeutics.com/,Handl Therapeutics is a developer of a therapeutics platform to deliver transformative advanced medicines to the market.,M&A,3000000,EUR,3552659
Animab,https://www.crunchbase.com/organization/animab,Biotechnology,"Gent, Oost-Vlaanderen, Belgium",Animab is a biotechnology company specializing in proprietary technology that supports livestock health.,"93,485",,Active,2020-01-01,year,,,,,For Profit,https://animab.com/,"Animab is a biotechnology company specializing in proprietary technology that supports livestock health. Animab combines cutting-edge research, animal science, and biotechnology to create products that improve animal health, reduce costs, and are more sustainable. Animab provides a safe and long-term solution for protecting piglets' intestinal health during the critical post-weaning stage. The antibodies in Animab are designed to mimic secretory IgA, a type of natural antibody that is passed through colostrum and milk to protect nursing animals.",Seed,3400000,EUR,4006127
Convert Pharmaceuticals,https://www.crunchbase.com/organization/convert-pharmaceuticals,"Biotechnology, Business Development, Pharmaceutical","Liège, Liege, Belgium",Convert Pharmaceuticals is a research and development company.,"94,295",Less than $1M,Active,2017-01-01,year,,,,,For Profit,http://www.convertpharma.com/,"Convert Pharmaceuticals is a preclinical stage drug development company, that is building a proprietary drug pipeline exploiting tumor microenvironment specific factors for therapeutic benefit.Convert’s lead product is a hypoxia activated prodrug (HAP). Hypoxia constitutes a therapeutic obstacle as it promotes the development of resistance to conventional anti-cancer treatments. Convert Pharmaceuticals combines proprietary insights in the tumor microenvironment with expertise in drug and biomarker development to develop effective and well-tolerated HAPs.",Early Stage Venture,13600000,EUR,16580796
Virovet,https://www.crunchbase.com/organization/virovet,"Biotechnology, Pharmaceutical, Veterinary","Leuven, Vlaams-Brabant, Belgium",ViroVet is a pioneering company.,"96,607",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,http://www.virovet.com/,"ViroVet is a pioneering company dedicated to the development of disruptive and innovative technologies for the control of viral diseases in livestock, with antiviral drugs for respiratory disease complexes and innovative vaccines for viral infections in swine leading the pipeline. The livestock industry is a 100+ billion-euro industry. Viral diseases cost producers billions every year in losses and threaten the world supply of animal protein. The strategy of ViroVet is to provide novel solutions to be used alone or in combination with vaccines and biosecurity measures in order to provide livestock producers, national governments and international organizations with a multi-faceted arsenal of virus control weapons against endemic and epizootic viral diseases. It is clear that with the growing world population there is an increased demand for more protein-rich diets. With the increasing density of the livestock industry, the intensifying global trade and climate changes, there is an ever increased risk for the global spread of viral diseases, severely damaging livestock industry. ViroVet has already enlisted the support of a number of key opinion leaders (KOLs) in livestock medicine confirming the extensive market for antiviral drugs and novel vaccines addressing the challenges of spreading viral diseases. KOLs feel that ViroVet’s products have the potential to reduce the use of antibiotics and revolutionize the livestock industry worldwide.",Early Stage Venture,6000000,EUR,6647249
Perseus Biomics,https://www.crunchbase.com/organization/perseus-biomics,"Biotechnology, Health Care, Therapeutics","Tienen, Vlaams-Brabant, Belgium","Perseus Biomics provides microbiomes, therapeutics, and health care services.","98,080",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,https://www.perseusbiomics.com,,,2500000,EUR,2998774
Trince,https://www.crunchbase.com/organization/trince,"Biopharma, Biotechnology, Genetics","Asse, Vlaams-Brabant, Belgium","Trince is advancing cell-based science and therapeutics by facilitating the delivery of molecules into cells, both in vitro and ex vivo.","98,159",,Active,2014-01-01,year,,,,,For Profit,http://www.trince.be,,Seed,4000000,EUR,4525598
OneLIFE,https://www.crunchbase.com/organization/onelife,"Biotechnology, Health Care, Medical, Medical Device","Louvain-la-neuve, Vlaams-Brabant, Belgium",OneLIFE provides patented technologies to detect and treat bacterial biofilm on medical devices such as surgical instruments and endoscopes.,"100,071",Less than $1M,Active,2015-01-01,year,,,,,For Profit,https://onelife-biofilmfree.com,"OneLIFE’s mission is to accompany healthcare professionals in their constant pursuit of optimal levels of cleanliness for their medical devices. They do this by providing products, protocols and services that enable high-level decontamination, including detection and treatment of biofilm.",Early Stage Venture,3393500,EUR,4014038
Andaman7,https://www.crunchbase.com/organization/andaman7,"Biotechnology, Clinical Trials, Health Care, Home Health Care, Information Technology, Medical Device, mHealth, Outpatient Care","Boncelles, Liege, Belgium","Andaman7: a modern ePRO platform, RWE, virtual clinical studies, siteless trials... all that with a connected PHR for patients !","100,684",,Active,2014-11-01,month,,,,,For Profit,https://www.andaman7.com,"Andaman7 is a patient driven mobile Personal Health Record and an intermediation platform to securely exchange health information with caregivers and researchers. We offer a next generation ePRO tool to collect data remotely for life science companies that need more and better patient outcomes and real world data for trials, market access and disease management.",,2628798,USD,2628798
Ogeda,https://www.crunchbase.com/organization/euroscreen,"Biotechnology, Health Care, Health Diagnostics, Pharmaceutical","Brussels, Brussels Hoofdstedelijk Gewest, Belgium",Ogeda is a privately owned clinical-stage drug discovery company.,"104,360",$1M to $10M,Active,1994-01-01,year,2017-04-02,day,,,For Profit,https://www.ogeda.com/,"Ogeda (formerly named Euroscreen) is a Belgium-based, privately owned clinical-stage drug discovery company that invents and develops small molecule drug candidates targeting GPCRs. Ogeda's orally-available and proprietary lead drug candidate fezolinetant (ESN364) is currently in Phase2 clinical development for the treatment of women's health disorders. Ogeda has additional small molecules targeting GPCRs in pre-clinical development in multiple therapeutic areas including inflammatory and autoimmune diseases. Ogeda is backed by leading investors, including Vealius Biocapital II SA Sicar, Fund+ NV, SRIW SA, Capricorn Health-Tech Fund NVHT fund, BNP Paribas Fortis Private Equity Management SA. For more information, please visit: www.ogeda.com",M&A,26000000,EUR,30940287
Antelope Dx,https://www.crunchbase.com/organization/antelope-dx,Biotechnology,"Zwijnaarde, Oost-Vlaanderen, Belgium",Antelope Dx is a company developing a palm-sized diagnostic device for home testing.,"105,691",Less than $1M,Active,2018-01-01,year,,,,,For Profit,https://www.antelope-dx.com/,Antelope Dx is a company developing a palm-sized diagnostic device for home testing.,Early Stage Venture,18800000,EUR,21694869
Blue Foot Membranes,https://www.crunchbase.com/organization/blue-foot-membranes,"Biotechnology, Chemical, Water Purification","Lommel, Limburg, Belgium",Producing and commercialising the Integrated Permeate Channel (IPC™) technology.,"106,098",,Active,2017-07-05,day,,,,,For Profit,http://www.bluefootmembranes.com,"Blue Foot Membranes is a start-up company, producing and commercializing the unique and worldwide-patented Integrated Permeate Channel (IPC™) technology used in Membrane Bioreactors for the treatment of Industrial and Municipal waste water. BFM manufactures and supplies membranes for more efficient treatment of Industrial and Municipal waste water. The company was established in 2017 at Lommel, Limburg.",Seed,2500000,EUR,2836664
RheaVita,https://www.crunchbase.com/organization/rheavita,"Biopharma, Biotechnology, Mechanical Engineering, Pharmaceutical","Zwijnaarde, Oost-Vlaanderen, Belgium",RheaVita is a pharmaceutical company developing continuous freeze-drying technology for biopharmaceutical products.,"106,667",,Active,2018-01-01,year,,,,,For Profit,https://www.rheavita.com,"RheaVita is a pharmaceutical company developing continuous freeze-drying technology for biopharmaceutical products. The company technology integrates all freeze-drying process step unit operations in a continuous production line with the constant infeed of products and the concomitant outfeed of the dried product. Its manufacturing approach avoids scale-up issues, reduces cycle times, allows fast product development, reduces time-to-market, lowers production costs, makes use of smaller manufacturing installations, requires less clean room space, provides improved quality assurance (100% inspection with inherent potential for real-time-release) and leads to improved and uniform product quality and process uniformity.",Early Stage Venture,2500000,EUR,3052350
Amalus Therapeutics,https://www.crunchbase.com/organization/amalus-therapeutics,"Biotechnology, Health Care","Ghent, Oost-Vlaanderen, Belgium",Amalus Therapeutics' objective is to significantly improve the lives of those suffering from cancer and fibrotic disorders,"107,525",,Active,2023-01-01,year,,,,,For Profit,https://www.amalustherapeutics.com,Amalus Therapeuticss' objective is to significantly improve the lives of those suffering from cancer and fibrotic disorders.,,500000,EUR,542145
Complix,https://www.crunchbase.com/organization/complix,"Biotechnology, Health Care, Therapeutics","Diepenbeek, Limburg, Belgium","Complix is a biopharmaceutical company developing Alphabodies, a novel class of biopharmaceuticals.","112,109",$1M to $10M,Active,2008-01-01,year,,,,,For Profit,http://www.complix.com,"Complix is a biopharmaceutical company focused on the discovery and development of Alphabodiesâ„¢, a novel class of biopharmaceuticals that offer significant advantages over existing protein based therapies. Alphabodiesâ„¢ bind with high affinity to a wide range of disease targets and are particularly suited to address certain targets that are difficult to reach with antibodies or other types of protein scaffolds. Due to their unique stability and versatility Alphabodiesâ„¢ can be delivered via alternative non-injectable routes of administration, unlike most therapeutic proteins.",Early Stage Venture,26588264,USD,26588264
MOLECUBES,https://www.crunchbase.com/organization/molecubes,"Biotechnology, Hardware, Medical, Software","Gent, Oost-Vlaanderen, Belgium","We build preclinical imaging cubes allowing you to combine SPECT, PET and CT imaging in almost any lab space.","114,913",$1M to $10M,Active,2015-01-01,year,2021-11-19,day,,,For Profit,http://molecubes.com/,"MOLECUBES is a Ghent University spin-off started with the support of iMinds. Springing from the MEDISIP research group and the preclinical INFINITY lab, a team of young hardware and software engineers with hands-on experience grouped together to make a difference in their and your daily imaging practice. We build preclinical imaging cubes allowing you to combine SPECT, PET and CT imaging in almost any lab space. Modular systems leave full flexibility at your side while ensuring full mice and full rat imaging. Intuitive wireless acquisition and reconstruction software allow the systems to be used almost anywhere by anyone. Being built by end-users we also understand the importance of good servicing.",M&A,1900000,EUR,2075672
Syensqo,https://www.crunchbase.com/organization/syensqo,"Battery, Biotechnology, Chemical, Chemical Engineering, Industrial","Brussels, Brussels Hoofdstedelijk Gewest, Belgium","Syensqo is a developer of chemical solvents for industries like aerospace, automotive, food, and agriculture and for the end user customers.","116,195",,Active,2023-12-09,day,2023-12-11,day,,,For Profit,https://www.syensqo.com,"Syensqo is a company that develops chemical solvents for sectors that are interested in science and all of its potential.  Aerospace, agriculture, batteries, construction, consumer products, electronics, food industry, green hydrogen, healthcare, industrial applications, biotechnology, renewable materials, resources, environment, and energy are among the sectors in which the company creates distinctions.",IPO,,,
Biogazelle,https://www.crunchbase.com/organization/biogazelle,"Biotechnology, Genetics","Zwijnaarde, Oost-Vlaanderen, Belgium",Biogazelle is a specialist in genomic testing solutions.,"117,258",$1M to $10M,Active,2007-07-25,day,2021-12-14,day,,,For Profit,http://www.biogazelle.com/,"Biogazelle offers expert laboratory services in nucleic acid quantification (gene expression, mutation, and copy number analysis, antisense oligonucleotide screening) to support its customers in their development of diagnostics and therapeutics. Customized workflows for clinically relevant samples – from liquid biopsies to fixed tissues – are available. In addition, Biogazelle’s advanced RNA biomarker development program offers an end-to-end solution from RNA biomarker panel discovery (including liquid biopsies) to the development of a PCR-based molecular diagnostic test. Biogazelle also serves as a specialty lab in the field of clinical trials and in routine diagnostic settings.",M&A,2500000,USD,2500000
Janssen,https://www.crunchbase.com/organization/janssen,"Biotechnology, Health Care, Manufacturing, Medical, Pharmaceutical","Beerse, Antwerpen, Belgium",Janssen is the pharmaceutical arm of Johnson & Johnson.,"117,324",$10B+,Active,1953-01-01,year,1961-01-01,day,,,For Profit,https://www.janssen.com/,"At Janssen, the pharmaceutical companies of Johnson & Johnson, our mission is to transform individual lives and change fundamentally the way diseases are managed, interpreted, and prevented. Bringing solutions and advancing science for the benefit of patients. They work with today’s informed and empowered patients to ensure our solutions are designed for and reach the people who need them. They work for change that will improve access to medicines: the best available treatment at an affordable price. That’s why they at Janssen strive to provide access to effective and affordable medicines and related health care services across the world.",M&A,,USD,
VIB,https://www.crunchbase.com/organization/vib,"Biotechnology, Life Science, Venture Capital","Gent, Oost-Vlaanderen, Belgium","VIB, a Belgium-based life sciences research institute, performs research for pharmaceutical, agricultural, and industrial applications.","125,224",$50M to $100M,Active,1996-01-01,year,,,,,For Profit,http://www.vib.be,,,,,
InnoSer,https://www.crunchbase.com/organization/innoser,"Biotechnology, Medical","Diepenbeek, Limburg, Belgium",InnoSer helps Europe excel in biomedical research and innovation,"133,000",,Active,2011-01-01,year,,,,,For Profit,https://innoserlaboratories.com,"InnoSer helps Europe excel in biomedical research and innovation There need to be a focus on accelerating biomedical research in Europe and promoting Europe as a centre of medical research innovation. To tackle the significant societal challenges in this domain, improved coordination of excellent research across Europe and scientific input in biomedical research initiatives from the outset are vital. This means that science should choose to join forces by connecting networks, standardization, interoperability, reducing costs, and working transparently. Only then, Europe will be able to track the competition with America and Asia.",,1000000,EUR,1115885
Tools4Patient,https://www.crunchbase.com/organization/tools4patient,"Biotechnology, Health Care","Jumet, Hainaut, Belgium",Tools4Patient is a privately held innovative company engaged in creating patient characterization tools.,"134,996",,Closed,2013-01-01,year,,,,none,For Profit,https://cognivia.com/,"Tools4Patient (T4P) takes an academic approach to the commercialization of technology centered around the optimization and acceleration of therapeutic drug development programs. The first product launched is Placebell©™, which through a variety of data capture sources and analyses characterizes the individual placebo response in subjects and patients enrolled in clinical trials. Founded in 2013 and based in Gosselies, Belgium, Tools4Patient is a privately- held innovative company engaged in creating analytical tools with both research and clinical applications. The company strives to improve patient quality of life by supporting physicians’ and pharmaceutical/biotechnology companies’ efforts in identifying the right therapeutic for each individual patient. The company is taking full advantage of its founders’ extensive expertise and experience in drug development. Their experience and that of their extensive professional network of advisors, consultants, and collaborators provide T4P’s core scientists and operational groups with the efficiency, practical know-how, and knowledge required to achieve the company’s objectives. Patients, however, are the essential link in the development of future treatments; T4P could not continue to develop new technologies without them. Therefore, care is taken to ensure that patients are involved at every stage of development, listening constantly to their needs and seeing them as critical stakeholders in the clinical research process.",Early Stage Venture,4000000,EUR,4469279
Cell Matters,https://www.crunchbase.com/organization/vitricell,"Biotechnology, Innovation Management, Therapeutics","Liège, Liege, Belgium","Cell Matters specializes in cell therapy productivity, turning cryopreservation into a competitive advantage.","136,427",Less than $1M,Active,2017-01-01,year,,,,,For Profit,https://www.vitricell.com,"Cell Matters specializes in cell therapy productivity, turning cryopreservation into a competitive advantage. It offers an integrated set of GMP services, in line with regulatory, quality, and GMP requirements of the cell therapy industry.",Early Stage Venture,1012000,EUR,1245660
Aseptic Technologies,https://www.crunchbase.com/organization/aseptic-technologies,"Biotechnology, Life Science, Manufacturing, Pharmaceutical","Gembloux, Namur, Belgium","Aseptic Technologies develops, manufactures and markets equipment.","138,324",$1M to $10M,Active,2002-01-01,year,2022-07-04,day,,,For Profit,http://www.aseptictech.com,"Aseptic Technologies improves the quality of aseptic operations by providing innovative and user-oriented state-of-the-art equipment, devices and services to the pharmaceutical industry. Since the very beginning of its history, Aseptic Technologies worked closely with Regulatory Agencies and initiated collaborations with different partners, all experts and leaders in their specific fields.",M&A,450000,USD,450000
Ion Beam Applications,https://www.crunchbase.com/organization/ion-beam-applications,"Biotechnology, Health Care, Manufacturing, Medical Device, Oncology, Software","Louvain-la-neuve, Vlaams-Brabant, Belgium",Ion Beam Applications develops and manufactures medical devices and software solutions.,"164,664",$100M to $500M,Active,1986-01-01,year,1999-06-18,day,,,For Profit,https://www.iba-worldwide.com/,"Ion Beam Applications is a Belgium-based company that develops and markets technologies, pharmaceutical products and tailored solutions for the healthcare sector, with emphasis on cancer diagnosis and therapy. IBA is also active in the sterilization and ionization field. The Company operates through two business segments, namely the pharmaceuticals segment, which includes radiopharmaceuticals and the equipments segment, which encompasses proton therapy, particle accelerators and dosimetry.",IPO,,,
DNAlytics,https://www.crunchbase.com/organization/dnalytics,"Biotechnology, Data Mining, Medical, Precision Medicine","Louvain-la-neuve, Vlaams-Brabant, Belgium",DNAlytics develops innovative data-driven precision medicine solutions.,"176,362",,Active,2012-01-01,year,,,,,For Profit,https://dnalytics.com/,"DNAlytics develops innovative data-driven precision medicine solutions (diagnosis, prognosis, treatment guidance) through partnerships with healthcare players such as pharmaceutical, biotechnological or In Vitro Diagnostic (IVD) companies. DNAlytics wants its solutions to have a major impact on patients, healthcare practitioners and Society as a whole. DNAlytics is a Belgian company founded in 2012 as a UCLouvain Spin-Off that bases its activities on a data mining technology platform. Aside from product (co)development, DNAlytics also proposes its expertise in the form of a data mining consultancy service. In this context we serve various types of customers. DNAlytics received various awards, namely from IBM, Microsoft, the European Commission or the MIT, both for its technology and its business model.",Seed,50000,EUR,53854
2-Observe,https://www.crunchbase.com/organization/2-observe,"Biotechnology, Health Care, Medical Device","Ferrières, Liege, Belgium",2-Observe developed a concept of patient monitoring designed specifically for hospitals' general services and nursing homes.,"178,594",,Closed,2010-01-01,year,,,,none,For Profit,http://www.2-observe.be/,"2-Observe company is active in observational research and validation of innovative concepts in the biotechnology sector and private health care. Founded in 2010, 2-Observe company was born from the concern of its founders of meeting the needs observed in the field by providing effective solutions to improve quality of life. It was built from the experience of its associates from the medical community, the research sector and the industry field of life sciences. Jean-Philippe Hermanne MD, Internist and Head of Department of Oncology in the Centre Hospitalier Régional of Namur (Belgium), with expertise in intensive care and emergency services. Isabelle Joslet, Specialist in Public Health with a long experience as Coordinator of university research programs. Pierre Bothy, Senior Consultant in the medical device industry.",Early Stage Venture,850000,EUR,997958
AcademicLabs,https://www.crunchbase.com/organization/academiclabs,"Analytics, Big Data, Biotechnology, Business Information Systems, Business Intelligence, EdTech, Information Services, Information Technology, Market Research, Pharmaceutical","Gent, Oost-Vlaanderen, Belgium",AcademicLabs is the scientific all-in-one intelligence platform and the world’s best scientific expert and collaborator finder.,"179,124",Less than $1M,Active,2015-11-23,day,,,,,For Profit,https://www.academiclabs.com,"AcademicLabs' mission is to change how the scientific world works (together). Too much scientific information is siloed and hard to access. This is blocking scientific collaboration and human progress. We bring transparency and democratize access to scientific information and expertise to become the home for science. AcademicLabs is a scientific all-in-one intelligence platform and the world’s best scientific expert and collaborator finder, used by the largest pharmaceutical companies in the world.",Seed,,USD,
Green2Chem SA,https://www.crunchbase.com/organization/green2chem-sa,"Agriculture, Biotechnology, Small and Medium Businesses","Ghislenghien, Hainaut, Belgium",Green2Chem is a vertical farming company producing premium quality ginseng.,"188,669",Less than $1M,Active,2011-02-01,day,,,,,For Profit,http://www.green2chem.com,"Green2Chem is a biotechnology company based in Belgium. Its ambition is to develop and operate novel low-cost bioreactors to cultivate any type of roots, with applications in the Nutraceutical, Cosmetical and Pharmaceutical markets. Also, to bring their health benefits to as many people in the world as possible. The company was founded in 2011.",,50000,EUR,53846
Multiplicom,https://www.crunchbase.com/organization/multiplicom,"Biotechnology, Health Care, Health Diagnostics","Bel, Antwerpen, Belgium","Multiplicom develops molecular diagnostics products for medical genetics, and clinical laboratory-based tests.","194,519",$1M to $10M,Active,2010-01-01,year,2016-12-20,day,,,For Profit,http://www.multiplicom.com,Multiplicom is a Belgian start-up that focuses on molecular diagnostics.,M&A,7550000,EUR,10373859
Globachem,https://www.crunchbase.com/organization/globachem-a53b,"Biotechnology, Chemical Engineering, Manufacturing, Wholesale","Sint-truiden, Limburg, Belgium",Globachem is an agrochemical company.,"196,415",$1M to $10M,Active,2000-01-01,year,,,,,For Profit,https://www.globachem.com,"Globachem produces agrochemicals for the agriculture industry. They are provided for developing, registering, and marketing crop protection products for agriculture and horticulture. They help farmers by keeping their crops healthy and optimizing their production. They develop, register, and market crop protection products that are both existing and innovative.",,,,
Scilife,https://www.crunchbase.com/organization/scilife-1e8b,"Biopharma, Biotechnology, Health Care, Life Science, Medical Device, Pharmaceutical, Quality Assurance, SaaS","Antwerp, Antwerpen, Belgium",Scilife's Smart Quality Platform helps Life Science companies turn their QMS into a competitive advantage.,"200,040",,Active,2017-01-01,year,,,,,For Profit,https://www.scilife.io/,"Life Science companies often see quality as a necessary evil, a cost of doing business. Quality departments struggle to get the whole employee basis onboard with quality, take ownership of quality related tasks and execute these on time. There's no ""quality culture"". By implementing Smart Quality concepts like gamification, augmented learning and great data insights in your quality management system you can reduce the total cost of quality to up to 50% and increase time to market about 30%. Scilife is the worlds first Smart Quality Platform. On the one hand it contains all the quality management tools you expect but additionally it already has these Smart Quality concepts baked into the system. This helps Life Science companies turn their QMS from a compliance-only tool into a competitive advantage which becomes a catalyst of value creation, rather than just a cost of doing business.",,,,
Cerba Research,https://www.crunchbase.com/organization/cerba-research,"Biotechnology, Consulting, Genetics","Ghent, Oost-Vlaanderen, Belgium",Cerba Research is a laboratory that offers diagnostic solutions.,"201,132",,Active,1984-01-01,year,2002-06-28,day,,,For Profit,https://www.cerbaresearch.com,"Cerba Research is the result of the merger of three companies: Barc Lab, Histalim, and Cerba Xpert. Cerba HealthCare owns all three companies and has opted to unite them under one banner. Cerba Research offers quality offers laboratory and diagnostic services, while also harnessing patient data and scientific expertise to help plan and advance clinical trials. They help global biotech, pharma, and IVD firms to enhance the lives of patients throughout the world by using their worldwide footprint and access to premier regional labs, data, patients, technology, and partnered resources.",M&A,,,
Prothya Biosolutions,https://www.crunchbase.com/organization/plasma-industries,"Biotechnology, Health Care, Health Diagnostics, Pharmaceutical","Neder-over-heembeek, Brussels Hoofdstedelijk Gewest, Belgium",Biotech company providing solutions for the separation of blood plasma into proteins that improve the quality of life,"205,756",,Active,1957-01-01,year,,,,,For Profit,https://www.Prothya.com,Biotech company providing solutions for the separation of blood plasma into proteins that improve the quality of life,Private Equity,,USD,
Formac Pharmaceuticals,https://www.crunchbase.com/organization/formac-pharmaceuticals,"Biotechnology, Health Care, Medical, Pharmaceutical","Heverlee, Vlaams-Brabant, Belgium",Formac is a drug delivery company focused on the formulation of poorly soluble active pharmaceutical ingredients.,"216,121",,Active,2007-01-01,year,,,,,For Profit,http://www.formacpharma.com/,"Formac is a spin-off company from the University of Leuven, Belgium (K.U.Leuven), from which it has obtained the exclusive and worldwide rights to develop and commercialise ordered mesoporous silica materials for the delivery of poorly soluble API's.  The company was incorporated on 3 October 2007 and is privately owned. The main shareholders of Formac are K.U.Leuven, Allegro Investment Fund, Hunza Ventures, Gemma Frisius Fonds K.U.Leuven, Vinnof PMV and Life Sciences Research Partners VZW (formerly D. Collen Foundation). Since its incorporation  Formac has signed more than 40 feasibility agreements with Tier 1 Pharma companies and SMEs in the field of human and veterinary medicine. To date, Formac is the only company that demonstrated the clinical relevancy of the silica based technology in a clinical setting.",,1750000,EUR,2549241
SERB,https://www.crunchbase.com/organization/serb,"Biotechnology, Pharmaceutical","Brussels, Brussels Hoofdstedelijk Gewest, Belgium",Brussels-based specialty pharma company.,"226,527",$50M to $100M,Active,1955-01-01,year,2017-06-09,day,,,For Profit,http://serb.eu/,"SERB is a European specialty pharmaceutical group focused on prescription medicines which address rare and life-threatening diseases. Following strategic acquisitions and targeted developments, SERB has succeeded in establishing a consistent drugs portfolio focused on niche specialty pharmaceuticals to maintain availability of life-saving medicines and answer unmet medical needs. Their commitment is to continue to offer essential drugs meeting Public Health needs.",M&A,,,
QbD Group,https://www.crunchbase.com/organization/qbd-group,"Biotechnology, Consulting, Life Science, Medical Device","Wilrijk, Antwerpen, Belgium",The QbD Group supports life sciences companies worldwide from idea to patient.,"227,076",,Active,2011-08-18,day,,,,,For Profit,https://qbdgroup.com/en/,"QbD’s team offers knowledge & tailored (software) solutions in development, clinical, regulatory & compliance, production and distribution for companies active in ATMP, Biotech, Medical Devices, In Vitro Diagnostics, Digital Health and Pharma.",,,,
Janssen Belgium,https://www.crunchbase.com/organization/janssen-pharmaceuticals,"Biotechnology, Medical, Neuroscience, Product Design, Therapeutics","Beerse, Antwerpen, Belgium",Janssen Belgium is a pharmaceutical company providing medicines for an array of health concerns in several therapeutic areas.,"230,752",$1B to $10B,Active,1953-01-01,year,,,,,For Profit,https://www.janssen.com/belgium/,"Janssen Pharmaceuticals is a pharmaceutical company providing medicines for an array of health concerns in several therapeutic areas. The company conducts research and development into oncology, mental illness, neurological disorders, gastrointestinal disorders, fungal infection and allergies.  The company was founded by Dr. Paul Janssen, a leading Belgian researcher, in 1953. ",,,,
Labconsort,https://www.crunchbase.com/organization/labconsort,"Artificial Intelligence (AI), Biopharma, Biotechnology, CleanTech, Health Care, Recycling, Sharing Economy, Sustainability","Brussel, Brussels Hoofdstedelijk Gewest, Belgium",Bridging the Gap Between Innovation and Sustainability in the World of Pre-owned Laboratory and Pharmaceutical Equipment,"233,543",,Active,2021-04-21,day,,,,,For Profit,https://labconsort.com,"At Labconsort, we bring innovation and sustainability together. As a global leader in the realm of pre-owned laboratory and pharmaceutical equipment, we pioneer in turning the used into the useful. Idle equipment? Labconsort is the solution. We specialize in rapidly relocating your unused assets, ensuring they find a new home and purpose. This is more than just business - it's our contribution to reducing waste and promoting reutilization. Labconsort stands for a new era in equipment life-cycle management, embodying the principles of Reduce, Reuse, and Recycle. We go beyond the transaction; we actively reduce raw material consumption by fostering an ecosystem where equipment gets a second life. With Labconsort, you are joining a movement. A movement towards a sustainable future where zero-waste is not just an aspiration, but a reality. Together, we shape the future of laboratory and pharmaceutical industries. Labconsort - Your Partner in Sustainable Innovation.",,,,
Eurogentec,https://www.crunchbase.com/organization/eurogentec,"Biotechnology, Health Care, Health Diagnostics","Seraing-le-château, Liege, Belgium","Eurogentec is a biotech company providing trusted and innovative solutions to scientists involved in the Life Science research, diagnostic.","252,627",$10M to $50M,Active,1985-01-01,year,,,,,For Profit,http://www.eurogentec.com,"Eurogentec is a biotech company that provides solutions in life science research, diagnostic, and pharmaceutical markets. They manufacture recombinant proteins, plasmids, vaccines, and conjugates in compliance with local and international standards.  The company supplies various medical products and services. It offers reagents, kits, specialty products, and customs services to scientists in the life science, biotechnology, pharmaceutical, and diagnostic markets. Eurogentec was founded in 1985 and is headquartered in Seraing, Belgium.",,,,
Univercells Technologies,https://www.crunchbase.com/organization/univercells-technologies,"Biotechnology, Industrial, Manufacturing","Brussels, Brussels Hoofdstedelijk Gewest, Belgium",Univercells Technologies is a manufacturing company for the bioscience industry.,"259,004",,Active,2013-01-01,month,2023-06-29,day,,,For Profit,https://www.univercellstech.com,"Univercells Technologies is a provider of biomanufacturing services aimed at achieving cost-effective viral production from R&D to commercial sizes. The company provides scale-XTM hydro, scale-XTM carbo, and NevoLine, as well as integrated services such as equipment confirmation, capacity and facility design, and bioprocess excellence, assisting cell and gene therapy manufacturers in accelerating development and facilitating scalability from clinical to commercial manufacturing.",M&A,,,
ProDigest,https://www.crunchbase.com/organization/prodigest,"Biotechnology, Pharmaceutical","Gent, Oost-Vlaanderen, Belgium",ProDigest provides customized solutions related to gastrointestinal research to the operators in the market of food pharmaceutical industry.,"277,189",$1M to $10M,Active,2008-01-01,year,,,,,For Profit,http://www.prodigest.eu/,"ProDigest provides customized solutions related to gastrointestinal research to the operators in the market of food/feed, functional food/feed and pharmaceutical industry.  Our expertise in the field of gastrointestinal transit, bioavailability and metabolism of food/feed compounds and pharmaceuticals, in relation to their fate and function in the body, makes ProDigest an essential partner for innovative product development.  ",,,USD,
