Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
PayrollServe Malaysia,https://www.crunchbase.com/organization/payrollserve-malaysia,,"Kuala Lumpur, Kuala Lumpur, Malaysia",PayrollServe Malaysia specialises in providing fully managed payroll and human resource related solutions and services.,"488,462",Active,1985-01-01,year,,,,,For Profit,https://www.stoneforest.com.sg/payrollserve/payroll-solutions/country/malaysia,"PayrollServe Malaysia specialises in providing fully managed payroll and human resource related solutions and services. Backed by over 30 years of payroll experience and best practices, PayrollServe Malaysia is supported by a team of local payroll and human resource specialists. From regulatory reporting, meeting filing deadlines, ensuring compliance with human resource regulations, and keeping up with the ever-changing payroll requirements, PayrollServe Malaysia remains agile in meeting your payroll and human resource needs in Malaysia",,,,
Chek Hup,https://www.crunchbase.com/organization/chek-hup,"Coffee, Consumer Goods, Food and Beverage, Manufacturing, Wholesale","Ipoh, Perak, Malaysia","Chek Hup is a food manufacturer, distributor, and supplier as well as the wholesalers of roasted coffee beans in malaysia.","488,576",Active,1965-01-01,year,,,,,For Profit,https://chekhup.com.my,,,,,
Sarawak Consolidated Industries Berhad,https://www.crunchbase.com/organization/sarawak-consolidated-industries-berhad,"Building Material, Manufacturing, Property Development","Kuching, Sarawak, Malaysia",Sarawak Consolidated Industries Berhad is a property development and building materials manufacturing service company.,"489,653",Active,1975-01-01,day,1994-08-01,day,,,For Profit,https://www.scib.com.my/,"Sarawak Consolidated Industries Berhad is a conventional concrete and industrialized building system product manufacturing company. Their product categories include conventional products, industrialized building systems, and roof tiles. Their conventional products include spun piles, square piles, box culverts, u-drains, prestressed beams, and concrete pipes. Their industrialized building system products include precast concrete building systems, hollow core slabs, and wall panels. Their roof tiles include bold roll-formed concrete roof tiles.",IPO,,,
YNH Property,https://www.crunchbase.com/organization/ynh-property,"Construction, Property Development, Real Estate","Seri Manjung, Perak, Malaysia",YNH Property is a real estate development firm.,"489,782",Active,1982-01-01,day,2003-01-01,day,,,For Profit,http://ynhb.com.my/,YNH Property is a construction company. The property development segment is in the business of constructing and developing residential and commercial properties.,IPO,,,
Oriental Food Industries Holding,https://www.crunchbase.com/organization/oriental-food-industries-holding,"Food and Beverage, Manufacturing, Snack Food","Malacca, Melaka, Malaysia",Oriental Food Industries Holding manufactures snack food and confectionery.,"490,724",Active,1978-01-01,day,2000-08-01,day,,,For Profit,https://ofih.com.my/,"Oriental Food Industries Holding sells snack food and confectionery products. They manufacture an assortment of snack foods, biscuits, and confectionery products. They also retails and sells products. through online. They manufacture and market the products.",IPO,,,
ABDA Aviation Sdn. Bhd.,https://www.crunchbase.com/organization/abda-aviation-sdn-bhd,"Logistics, Transportation","Petaling Jaya, Selangor, Malaysia",ABDA Aviation Sdn. Bhd. provides air freight and passenger transportation.,"490,949",Closed,1988-01-01,year,2017-03-16,day,2017-03-16,day,For Profit,http://www.abdagroup.net/,ABDA Aviation Sdn. Bhd. provides air freight and passenger transportation.,M&A,,,
Southern Acids Berhad,https://www.crunchbase.com/organization/southern-acids-berhad,"Chemical, Industrial, Manufacturing","Klang, Selangor, Malaysia",Southern Acids Berhad is a chemical company that manufactures and supplies oleochemical products to various market sectors.,"492,704",Active,1980-01-01,year,,,,,For Profit,http://www.southernacids.com,,,,,
Pensonic,https://www.crunchbase.com/organization/pensonic,"Electronics, Home Appliances, Manufacturing, Smart Home","Balik Pulau, Pulau Pinang, Malaysia",Pensonic is a manufacturer of electrical home appliances.,"495,989",Active,1965-01-01,day,1995-12-01,day,,,For Profit,https://www.pensonic.com/,"Pensonic provides electrical home appliances. They provide a wide variety of products and services such as kitchen appliances, home comfort, audiovisual, lighting, refrigerator, classic series, hair dryers, and more.",IPO,,,
HTC,https://www.crunchbase.com/organization/ht-consulting,"Consulting, Information Technology, Outsourcing, Software","Petaling Jaya, Selangor, Malaysia",HTC is a software company that helps companies with outsourcing and IT services for their business growth.,"496,147",Active,1989-01-01,year,,,,,For Profit,https://htasia.com/,,,,,
Malayan United Industries,https://www.crunchbase.com/organization/malayan-united-industries,"Financial Services, Retail","Ampang, Kuala Lumpur, Malaysia","Malayan United Industries is an investment banking company that provides financial services, clothes, and house furnishing retail services.","496,830",Active,1960-05-28,day,1971-06-30,day,,,For Profit,http://www.muiglobal.com/,"Malayan United Industries is an investment holding company. Their businesses are retailing, hotels, food, confectionery, financial services, and property development.",IPO,,,
Samling Timber Malaysia,https://www.crunchbase.com/organization/samling-timber-malaysia,"Forestry, Manufacturing, Timber, Wood Processing","Miri, Sarawak, Malaysia",Samling Timber Malaysia is a timber company that specializes in the production and distribution of wood products.,"497,000",Active,1963-01-01,year,,,,,For Profit,https://www.samling.com,,,,,
Fiamma Holdings,https://www.crunchbase.com/organization/fiamma-holdings,"Consumer, Consumer Goods, Home Appliances","Kuala Lumpur, Kuala Lumpur, Malaysia",Fiamma Holdings is a distributor of home appliances.,"497,927",Active,1979-01-01,day,1997-11-01,day,,,For Profit,http://www.fiamma.com.my/,"Fiamma Holdings provides kitchen appliances, home laundry, air conditioners, refrigerators, freezers, water heaters, and other small appliances. They also distribute sanitaryware and bathroom accessories, home furniture and fittings, and medical and healthcare products.",IPO,,,
LifeTech Group Sdn Bhd,https://www.crunchbase.com/organization/lifetech-group-sdn-bhd,"Information Services, Information Technology, IT Infrastructure, Network Security, Software","Selangor, Selangor, Malaysia","LifeTech is a leading information technology company that provides managed network infrastructure, managed security services and solutions.","498,052",Active,1989-01-01,year,,,,,For Profit,https://www.lifetech.com.my/,,,,,
Y.S.P. SOUTHEAST ASIA HOLDING,https://www.crunchbase.com/organization/y-s-p-southeast-asia-holding,"Biotechnology, Health Care, Medical, Pharmaceutical","Kuala Lumpur, Kuala Lumpur, Malaysia",Y.S.P. Southeast Asia Holding is a pharmaceutical firm that offers medical products.,"498,333",Active,1987-01-01,day,2004-01-01,day,,,For Profit,http://www.yspsah.com/,"Y.S.P. Southeast Asia Holding is a pharmaceutical company that provides medical products. It is a manufacturer of standardized and concentrated herbal extracts. Their product categories such as over-the-counter, veterinary, and aquatic products",IPO,,,
Malaysian Bulk Carriers,https://www.crunchbase.com/organization/malaysian-bulk-carriers,"Marine Transportation, Shipping, Transportation","Kuala Lumpur, Kuala Lumpur, Malaysia",Malaysian Bulk Carriers is engaged in international shipping services.,"499,406",Active,1988-01-01,day,2003-12-01,day,,,For Profit,https://www.maybulk.com.my/,"Malaysian Bulk Carriers is involved in international shipping. They operate a fleet of vessels that includes dry bulk carriers and product tankers. They provide racking systems, logistics storage, and retail display solutions.",IPO,,,
Mesiniaga Berhad,https://www.crunchbase.com/organization/mesiniaga-berhad,"Information Services, Information Technology","Petaling Jaya, Selangor, Malaysia",Mesiniaga Berhad is an information technology and service provider company.,"500,602",Active,1981-01-01,day,,,,,For Profit,https://www.mesiniaga.com.my/,,,,,
Kolej MDIS Malaysia,https://www.crunchbase.com/organization/kolej-mdis-malaysia,"Education, Higher Education","Johor Bahru, Johor, Malaysia",Kolej MDIS Malaysia became the second overseas campus of the management development institute of Singapore (MDIS).,"500,680",Active,1956-01-01,year,,,,,For Profit,https://www.mdis.edu.my/,,,,,
WCT Holdings,https://www.crunchbase.com/organization/wct-holdings,"Construction, Hospitality, Property Development","Petaling Jaya, Selangor, Malaysia","WCT Holdings provides construction, property development, retail, hospitality, and concession management services.","501,158",Active,1981-01-14,day,2013-07-08,day,,,For Profit,http://www.wct.com.my/,"WCT Holdings is an investment holding company that also provides management services to its subsidiaries and joint venture companies. Their businesses in the company are engineering and construction, property development, and property investment and management.",IPO,,,
Pacific Inter-link,https://www.crunchbase.com/organization/pacific-inter-link,"Consumer Goods, Manufacturing","Selangor, Selangor, Malaysia","PIL group is involved in a business, including manufacturing, consumer product marketing, and shipping services.","501,262",Active,1988-01-01,year,,,,,For Profit,https://pilgroup.com,,,,,
Kawan Food,https://www.crunchbase.com/organization/kawan-food,"Food and Beverage, Manufacturing","Klang, Selangor, Malaysia",Kawan Food is an exporter and manufacturer of frozen asian foods.,"501,457",Active,1970-01-01,day,2005-08-01,day,,,For Profit,http://kawanfood.com/,"Kawan Food manufactures and sells frozen food products. Their products include bakery, bun, chapatti, dessert, finger food, frozen vegetable, paratha, and spring roll pastry.",IPO,,,
UEM Group Berhad,https://www.crunchbase.com/organization/uem-group-berhad-2,Information Technology,"Kuala Lumpur, Kuala Lumpur, Malaysia",UEM Group Berhad is an engineering-based infrastructure and services group.,"504,411",Active,1966-01-01,day,,,,,For Profit,http://www.uem.com.my/,,,,,
Guan Chong,https://www.crunchbase.com/organization/guan-chong,"Food and Beverage, Manufacturing","Pasir Gudang, Johor, Malaysia","Guan Chong is a manufacturer of cocoa derived food ingredients, including cocoa butter, cocoa cake, and cocoa powder.","508,252",Active,1985-01-01,day,2005-04-08,day,,,For Profit,https://www.gcbcocoa.com/,"Guan Chong manufactures cocoa derived food ingredients. That products include liquid chocolate, chocolate chips, chunks chunks cocoa butter, cocoa cake, and cocoa powder. They also sell chocolate, chocolate bars, and chocolate drinks.",IPO,,,
TDM,https://www.crunchbase.com/organization/tdm,"Agriculture, Food Processing","Kuala Terengganu, Terengganu, Malaysia",TDM provides palm oil plantation and healthcare services.,"509,967",Active,1965-12-01,day,1990-05-08,day,,,For Profit,https://www.tdmberhad.com.my/,"TDM offers hospital services as well as oil palm plantations. The division oversees three palm oil mills, three bio-composting facilities, three biogas facilities, and fifteen oil palm fields.",IPO,,,
Padini,https://www.crunchbase.com/organization/padini,"E-Commerce, Fashion, Retail","Shah Alam, Selangor, Malaysia",Padini is an online shopping platform for clothes.,"510,660",Active,1971-01-01,day,1998-03-05,day,,,For Profit,https://www.padini.com/,"Padini is a holding corporation for investments. The company's primary business is in the retailing of the clothing sector, along with its subsidiaries. Investment holding, apparel and footwear, and management service make up the group's business segments. Investment holding and management services are two other operating segments. They concluded that they needed to create their brand if the fashion business was to survive.",IPO,,,
Xian Leng Holding Berhad,https://www.crunchbase.com/organization/xian-leng-holding-berhad,"Local Business, Sales, Wholesale","Batu Pahat, Johor, Malaysia",Xian Leng Holding Berhad specializes in the breeding of aquarium and ornamental fishes.,"512,774",Active,1980-01-01,day,2001-12-01,day,,,For Profit,http://www.xianleng.com.my/,Xian Leng Holding Berhad strives to be a breeder and supplier of other ornamental fish with unmatched through continuous efforts in research and development.,IPO,,,
Tradewinds Corporation Berhad,https://www.crunchbase.com/organization/tradewinds-corporation-berhad,Real Estate,"Ampang, Selangor, Malaysia",Tradewinds Corporation Berhad is a company established in Malaysia with core businesses in real estate and hospitality.,"513,158",Active,1965-01-01,year,,,,,For Profit,http://www.tradewindscorp.com,,,,,
Pathlab,https://www.crunchbase.com/organization/pathlab-9b55,"Beauty, Health Care, Health Diagnostics, Medical, Wellness","Sungai Petani, Kedah, Malaysia","PathLab provides healthcare solutions, health screenings, blood tests, medical tests and medical laboratories.","513,541",Active,1952-01-01,year,,,,,For Profit,https://www.pathlab.com.my,,,,,
BERSATU FREIGHT INTERNATIONAL LOGISTIC SDN BHD,https://www.crunchbase.com/organization/bersatu-freight-international-logistic-sdn-bhd,"Automotive, Transportation","Port Klang, Selangor, Malaysia",A MALAYSIA BASED LOGISTICS COMPANY WHICH SPECIALISES IN SUPPLY CHAIN MANAGEMENT,"514,310",Active,1982-01-01,year,,,,,For Profit,http://www.bersatu.com.my,,,,,
Heineken Malaysia Berhad,https://www.crunchbase.com/organization/heineken-malaysia-berhad,"Craft Beer, Wine And Spirits","Petaling Jaya, Selangor, Malaysia",Heineken Malaysia Berhad is a craft beer brew company offering alcoholic beverages and merchandise.,"515,629",Active,1964-01-01,year,1994-06-01,day,,,For Profit,http://www.heinekenmalaysia.com,"Heineken Malaysia Berhad provides craft beer merchandise. Live music performances are also supported. It offers a wide selection of beers, including paulaner, tiger, apple fox, and kilkenny.",IPO,,,
CJ Century,https://www.crunchbase.com/organization/cj-century,"Freight Service, Logistics, Supply Chain Management","Port Klang, Selangor, Malaysia",CJ Century is a logistics and supply chain solution company.,"515,683",Active,1970-01-01,day,2001-06-01,day,,,For Profit,https://www.cjcentury.com/,"CJ Century is a logistics company. They offer services that include integrated logistics, oil logistics, procurement logistics, data management solutions, and supply chain solutions.",IPO,,,
AEON,https://www.crunchbase.com/organization/aeon-ab01,"E-Commerce, Retail, Sales","Cheras, Negeri Sembilan, Malaysia",AEON is a chain of general merchandise stores and supermarkets.,"516,617",Active,1984-09-15,day,,,,,For Profit,http://aeonretail.com.my/,,,,,
Duopharma Biotech,https://www.crunchbase.com/organization/duopharma-biotech,"Biotechnology, Pharmaceutical","Selangor, Selangor, Malaysia",Duopharma Biotech is pharmaceutical company in Malaysia that provides quality and innovative solutions.,"517,616",Active,1963-01-01,year,,,,,For Profit,https://duopharmabiotech.com/,Duopharma Biotech is pharmaceutical company in Malaysia that provides quality and innovative solutions.,,,,
Sasbadi Holdings Berhad,https://www.crunchbase.com/organization/sasbadi-holdings-berhad,Education,"Selangor, Selangor, Malaysia",Sasbadi Holdings Berhad is a publisher of educational materials.,"517,777",Active,1985-01-01,year,,,,,For Profit,http://sasbadi.com/,Sasbadi Holdings Berhad is a publisher of educational materials. We undertake print publishing focusing on primary and secondary school education and most of our educational materials are based on the Malaysian National School Curriculum. We also publish other non-curriculum based educational materials and undertake online publishing.,,,,
BATU KAWAN BERHAD,https://www.crunchbase.com/organization/batu-kawan-berhad,"Chemical, Finance, Manufacturing, Transportation","Ipoh, Perak, Malaysia",BATU KAWAN BERHAD is a chemical manufacturing company.,"519,985",Active,1965-12-09,day,1971-10-12,day,,,For Profit,http://www.bkawan.com.my/,"BATU KAWAN BERHAD is a chemical manufacturing company. They offers industrial chemicals, general transportation services, property development, and investment holdings.",IPO,,,
Tabung Haji,https://www.crunchbase.com/organization/tabung-haji,"Finance, Financial Services, Service Industry","Kuala Lumpur, Kuala Lumpur, Malaysia",Tabung Haji is a financial service provider company.,"520,907",Active,1963-01-01,year,,,,,For Profit,https://www.tabunghaji.gov.my,,,,,
New Star Food Industries,https://www.crunchbase.com/organization/new-star-food-industries,"Manufacturing, Retail, Snack Food","Batu Pahat, Johor, Malaysia",New Star Food Industries is a retail company that manufactures and supplies wheat flour-based snacks and other foodstuffs.,"521,571",Active,1976-01-01,year,,,,,For Profit,https://mysnekku.com,,,,,
Kossan,https://www.crunchbase.com/organization/kossan,"Manufacturing, Plastics and Rubber Manufacturing, Sales","Klang, Selangor, Malaysia",Kossan is a glove and rubber products manufacturing company.,"521,782",Active,1979-01-01,day,1996-03-01,day,,,For Profit,https://kossan.com.my/,"Kossani is a manufacturer of disposable gloves and rubber products. Those products include technical room disposal products, rubber disposal gloves, and clean room disposal products including engineered products, eva products, extrusion products, moulded rubber, and productsrollers. .",IPO,,,
IJM Corporation,https://www.crunchbase.com/organization/ijm-corporation,"Construction, Infrastructure, Manufacturing, Property Development","Petaling Jaya, Selangor, Malaysia","IJM Corporation specializes in construction, property development, manufacturing, quarrying, plantation, and international ventures.","526,136",Active,1983-01-01,day,1988-01-01,day,,,For Profit,https://www.ijm.com/,"IJM Corporation delivers construction, property, industry and infrastructure. The company maintains its market through extensive research and development to improve the quality of its products and services and a concerted export strategy.",IPO,,,
Berjaya Sompo Insurance Berhad,https://www.crunchbase.com/organization/berjaya-sompo-insurance-berhad,"Commercial Insurance, Health Insurance, Insurance, Property Insurance","Kuala Lumpur, Kuala Lumpur, Malaysia",Berjaya Sompo Insurance Berhad is a collaboration between Sompo Group and Berjaya Group.,"529,105",Active,1974-01-01,year,,,,,For Profit,https://www.berjayasompo.com.my/,,,,,
Eastern Decorator Group,https://www.crunchbase.com/organization/eastern-decorator-group,"Industrial Manufacturing, Manufacturing, Sales, Textiles","Ipoh, Perak, Malaysia","Eastern Decorator Group is a manufacturer, supplier and retailer of various textiles.","529,289",Active,1968-01-01,year,,,,,For Profit,https://easterndecorator.com,,,,,
Southern Lion,https://www.crunchbase.com/organization/southern-lion,"Consumer Goods, Health Care, Retail","Petaling, Kuala Lumpur, Malaysia","Southern Lion is an FMCG marketing company, offers fabric care, beauty care, Oral Care, etc.","530,710",Active,1987-01-01,year,,,,,For Profit,http://www.southernlion.com.my,,,,,
Carsem,https://www.crunchbase.com/organization/carsem,"Developer Platform, Manufacturing, Market Research, Packaging Services","Ipoh, Perak, Malaysia",Carsem is a leading provider of packaging & test services industry.,"531,293",Active,1972-01-01,year,,,,,For Profit,https://carsem.com,"Carsem is a member of the MPI Group, a malaysian conglomerate that is listed on the KLSE main board and is part of the hong leong group. The hong leong group is a significant malaysian conglomerate with interests in banking and financial services, manufacturing and distribution, property development and investment, hospitality and leisure, and main investment.",,,,
SB Tape Group,https://www.crunchbase.com/organization/sb-tape-group,"GreenTech, Manufacturing, Plastics and Rubber Manufacturing, Recycling, Sustainability","Serdang, Selangor, Malaysia","SB Tape Group specializes in the manufacture of adhesive tapes and ribbon products utilizing sustainable, recycling, and green technology.","535,383",Active,1977-01-01,year,,,,,For Profit,https://www.sbgroup.com.my,,,,,
MAMPU,https://www.crunchbase.com/organization/mampu,"Compliance, Consulting, Government, Infrastructure","Putrajaya, Putrajaya, Malaysia","MAMPU specializes in monitoring, compliance and evaluation, public sector recognition, ICT infrastructure and technological collaboration.","537,708",Active,1966-01-01,year,,,,,For Profit,https://www.mampu.gov.my/en/,,,,,
Magnum Corp,https://www.crunchbase.com/organization/magnum-corp,"Casino, Gambling","Kuala Lumpur, Kuala Lumpur, Malaysia",Magnum is a privately held and a four digit lottery operator in Malaysia.,"539,394",Active,1968-01-01,year,2008-07-01,day,,,For Profit,http://www.magnum4d.my,"Magnum is a privately held and a four digit lottery operator in Malaysia. The operates 483 outlets throughout Malaysia, conducting three normal draws per week.",M&A,,,
Malaysian Pacific Industries,https://www.crunchbase.com/organization/malaysian-pacific-industries,"Electronics, Manufacturing, Semiconductor","Kuala Lumpur, Kuala Lumpur, Malaysia","Malaysian Pacific Industries manufactures and sells integrated circuits, semiconductor devices, and electronic components.","539,469",Active,1962-01-01,year,1983-09-29,day,,,For Profit,http://www.mpind.my/,"Malaysian Pacific Industries is an investment holding company, while its subsidiaries are engaged in providing outsourced semiconductor packaging and testing services and manufacturing lead frames for its customers.",IPO,,,
Green Rubber,https://www.crunchbase.com/organization/vinod-sekhar-is-a-chairman-and-chief-executive-of-the-petra-group,Manufacturing,"Kuala Lumpur, Kuala Lumpur, Malaysia",Green Rubber is a rubber manufacturing company.,"540,196",Active,1968-08-06,day,,,,,For Profit,http://www.greenrubbergroup.com,Green Rubber is a rubber manufacturing company.,,,,
HELP University,https://www.crunchbase.com/organization/help-university,,"Kuala Lumpur, Kuala Lumpur, Malaysia",HELP University is one of the top class private universities and colleges in Malaysia offering .,"540,502",Active,1986-01-01,year,,,,,For Profit,http://www.help.edu.my/,,,,,
Salcon,https://www.crunchbase.com/organization/salcon,"Industrial Engineering, Service Industry, Water","Puchong, Selangor, Malaysia",Salcon is a water and wastewater engineering company.,"542,314",Active,1974-01-01,day,1992-09-01,day,,,For Profit,http://www.salcon.com.my/,"Salcon provides investment, design, construction, commissioning, operation, and maintenance of water and wastewater treatment plants and ancillary facilities. It is a water and wastewater engineering company. They diversify into property development, technology services, transportation, and other businesses.",IPO,,,
SCGM Bhd,https://www.crunchbase.com/organization/scgm-bhd,"Food and Beverage, Manufacturing, Packaging Services","Kulai, Johor, Malaysia",SCGM Bhd is a food and beverage packaging manufacturer.,"542,380",Active,1984-01-01,day,2008-02-01,day,,,For Profit,http://www.scgmbhd.com/,,IPO,,,
SHL Consolidated Bhd,https://www.crunchbase.com/organization/shl-consolidated-bhd,"Construction, Financial Services, Property Development","Kuala Lumpur, Kuala Lumpur, Malaysia",SHL Consolidated Bhd is a financial and corporate planning company.,"545,310",Active,1978-10-06,day,1995-05-29,day,,,For Profit,http://www.shlcb.com.my/,"SHL Consolidated Bhd provides strategic, financial, and corporate planning services. Their services include development, construction, manufacturing, quarrying, trading, and services. They also provide rental services for commercial and residential spaces.",IPO,,,
Gamuda,https://www.crunchbase.com/organization/gamuda,"Civil Engineering, Property Development","Petaling Jaya, Selangor, Malaysia","Gamuda Berhad is an engineering, property development, and infrastructure company.","546,417",Active,1976-01-01,day,1992-08-01,day,,,For Profit,https://gamuda.com.my/,"Gamuda Berhad delivers innovative infrastructure and homes through its core businesses in engineering and construction, large-scale urban property developments, and the operation and maintenance of public infrastructure concessions.",IPO,,,
Glomac,https://www.crunchbase.com/organization/glomac,"Property Development, Real Estate","Kuala Lumpur, Kuala Lumpur, Malaysia",Glomac is a property development and real estate company.,"547,615",Active,1988-01-01,day,2000-06-07,day,,,For Profit,https://www.glomac.com.my/,"Glomac offers a property development segment that includes the development of residential land, the listing of commercial properties for sale, and the sale of land. Their construction includes the construction of buildings and Property investment involves the investment of land and buildings held for investment potential and rental income.",IPO,,,
Petron,https://www.crunchbase.com/organization/petron,"Direct Marketing, Manufacturing, Oil and Gas","Kuala Lumpur, Kuala Lumpur, Malaysia",Petron is an oil and gas company that manufactures and markets petroleum products.,"551,638",Active,1960-01-01,day,2006-05-11,day,,,For Profit,https://www.petron.com.my/,"Petron is an engineered lubricant provider. They create a variety of petroleum products, such as diesel, liquefied petroleum gas, aviation fuel, and gasoline. They provide fuel to sectors like agriculture, fisheries, transportation, manufacturing, and power generation.",IPO,,,
KVC Industrial Supplies,https://www.crunchbase.com/organization/kvc,"Industrial Manufacturing, Manufacturing, Supply Chain Management","Bandar Baru Bangi, Selangor, Malaysia","KVC Industrial Supplies specializes in providing electrical equipment, business supplies and related services.","552,894",Active,1989-01-01,year,,,,,For Profit,https://www.kvc.com.my/,,,,,
SHH Group,https://www.crunchbase.com/organization/shh-group,"Furniture, Manufacturing, Sales","Pagoh, Johor, Malaysia",SHH Group is a company specializes in manufacturing home furniture and selling.,"554,933",Active,1981-01-01,day,1996-08-22,day,,,For Profit,http://shh.com.my/,"SHH Group is a solid wood furniture manufactures and exporter. They develop raw materials, a furniture retail outlet platform, asset management, real estate investment, and other projects. They manufactures products like bedroom series and bathroom series. The wooden furniture segment includes the manufacture and trading of wooden furniture.",IPO,,,
Toyo Ink Group,https://www.crunchbase.com/organization/toyo-ink-group,"Industrial Manufacturing, Manufacturing, Printing","Serdang, Selangor, Malaysia",Toyo Ink Group is a manufacturer of solvent-based and water-based printing inks for the packaging industries.,"555,166",Active,1979-02-07,day,2003-09-30,day,,,For Profit,http://www.toyoink.com.my/,"Toyo Ink Group is an investment holding company. Their products and services include glasurit automotive paints, masterbatch products colorants, gravure ink, offset process ink products, flexographic ink, erowa robot automation, an elbo controlli tool presetter or laser welding machine, a CNC graphite machining center, graphite electrodes, and more.",IPO,,,
Pos Logistics,https://www.crunchbase.com/organization/pos-logistics,"Delivery, Logistics, Marine Transportation, Warehousing","Selangor, Selangor, Malaysia",Pos is a logistics company.,"555,636",Active,1984-01-01,year,,,,,For Profit,https://poslogistics.com.my/,"Pos Logistics prides itself on being a dynamic logistics company that aligns its business very closely with the needs of its customers. Over the years, they have developed their services to provide clients with total and integrated supply chain solutions based on cost-effective operations and innovative back-end systems. From a humble beginning in 1984, with a modest fleet of 15 prime movers and 60 trailers, they served the northern states of Peninsular Malaysia. Today, with more than 30 years of experience, Pos Logistics is one of the biggest logistics service providers in Malaysia. Pos Logistics’ vast logistical business portfolio with end-to-end logistics solutions includes a range of integrated logistics services such as container haulage, transportation, warehousing and distribution, freight forwarding, shipping agency, custom and port clearance services.",,,,
Rubberflex,https://www.crunchbase.com/organization/rubberflex,"Chemical, Manufacturing, Plastics and Rubber Manufacturing","Kuala Lumpur, Kuala Lumpur, Malaysia",Rubberflex is a manufacturer of latex threads.,"556,504",Active,1986-01-01,year,,,,,For Profit,https://www.rubberflex.com.my,,,,,
MHB Engineering Solutions,https://www.crunchbase.com/organization/mhb-engineering-solutions,"Energy, Industrial Engineering, Marine Technology, Oil and Gas","Kuala Lumpur, Kuala Lumpur, Malaysia",MHB Engineering Solutions is a marine engineering solutions provider for offshore and onshore facilities and vessels.,"556,797",Active,1989-01-01,day,2010-10-29,day,,,For Profit,http://mhb.com.my/,"MHB Engineering Solutions provides deepwater, fixed platforms, conversion, marine repair, and process module services. They offer solutions for offshore, and onshore, conversion, marine repair and refurbishment, plant maintenance and turnaround, and other services.",IPO,,,
Techna-X,https://www.crunchbase.com/organization/sino-hua-an-international,Food and Beverage,"Kuala Lumpur, Kuala Lumpur, Malaysia",Techna-X is primarily engaged in the production and sale of metallurgical coke and its by-products.,"556,945",Active,1976-01-01,year,,,,,For Profit,https://techna-x.com/,"TECHNA-X is primarily engaged in the production and sale of metallurgical coke and its by-products, including coal gas, tar, crude benzene, and ammonia sulfate.",,,,
Public Bank,https://www.crunchbase.com/organization/public-bank,"Banking, Financial Services","Kuala Lumpur, Kuala Lumpur, Malaysia",Public Bank is a bank for the public that offers financial services in Malaysia as well as the Asia-Pacific region.,"557,577",Active,1966-01-01,year,,,,,For Profit,https://www.publicbankgroup.com/,"Public Bank is a bank for the public that offers financial services in Malaysia as well as the Asia-Pacific region. The company was founded in 1966 and is headquartered in Kuala Lumpur, Malaysia.",,,,
SUPERGENICS SOLUTION SDN BHD,https://www.crunchbase.com/organization/supergenics-solution-sdn-bhd,"Electronics, Industrial, Residential","Puchong, Selangor, Malaysia",Supergenics Solution is a construction company that provides cleanroom layout planning and designing services.,"560,698",Active,1982-01-01,day,2020-01-06,day,,,For Profit,http://www.supergenic.com.my/,"Supergenics Solution offers cleanroom implementation, planning, design, and construction, as well as cleanroom fittings and equipment supply and installation. They also offer on site project management services.",IPO,,,
TH properties,https://www.crunchbase.com/organization/th-properties,"Construction, Property Development, Real Estate","Kuala Lumpur, Kuala Lumpur, Malaysia",TH properties focuses on property development and construction services.,"562,705",Active,1980-01-01,year,,,,,For Profit,http://th-properties.com,,,,,
Humi Pak,https://www.crunchbase.com/organization/humi-pak,"Business Development, Manufacturing, Packaging Services","Petaling Jaya, Selangor, Malaysia","We are Malaysia’s one-stop packaging solution provider. We also have offices in: Singapore, Thailand, Vietnam & Indonesia.","563,010",Active,1976-09-09,day,,,,,For Profit,https://www.humipak.com.my/,"We are Malaysia’s one-stop packaging solution provider, with a proven history of 35 years. We provide assured quality and cost-effective solutions for Cold Chain packaging (ice gel packs), Moisture absorption (Desiccants), Load Securement, Void Fillers (Bubble Wrap, Silica Gel), Volatile Corrosion Inhibitors, Temperature and Humidity indicators, Impact Indicators. We also provide solutions for workplace safety and packaging machines in order to protect other valuable assets of our clients. In addition to a vast variety of packaging solutions, Humi Pak also has a team of experienced and skilled packers, who will ensure your goods are securely protected during shipment and storage. We also have offices in other countries: Singapore, Thailand, Vietnam and Indonesia to assist your needs.",,,,
UAC Berhad,https://www.crunchbase.com/organization/uac-berhad,"Building Material, Construction, Manufacturing","Petaling Jaya, Selangor, Malaysia",UAC Berhad is a manufacturing company that designs and supplies a range of innovative cellulose fibre cement products nationwide.,"564,759",Active,1963-01-01,year,,,,,For Profit,https://uac.com.my/,,,,,
ATA IMS,https://www.crunchbase.com/organization/ata-ims,"Electronics, Manufacturing","Johor Bahru, Johor, Malaysia",ATA IMS is a electronics manufacturing services provider to renowned brands.,"565,069",Active,1972-01-01,day,1991-04-18,day,,,For Profit,http://www.ataims.com.my,ATA IMS provides electronics manufacturing services. They employ automation to reduce cycle time and improve efficiency and harness real-time data to create integrated factory networks.,IPO,,,
